P1E	02.00	3	Date	Time	
P0C	02.00	3	9/13/2021	10:23:41 AM	
P09	02.00	3	9/13/2021	10:23:44 AM	
P05	02.00	3	9/13/2021	10:23:48 AM	
P0D	02.00	3	9/13/2021	10:23:51 AM	
P08	02.00	3	9/13/2021	10:23:54 AM	
P04	02.00	3	9/13/2021	10:23:58 AM	
P0F	02.00	3	9/13/2021	10:24:01 AM	
P0A	02.00	3	9/13/2021	10:24:04 AM	
P09	02.00	3	9/13/2021	10:24:07 AM	
P0E	02.00	3	9/13/2021	10:24:11 AM	
P0B	02.00	3	9/13/2021	10:24:14 AM	
P08	02.00	3	9/13/2021	10:24:17 AM	
P0C	02.00	3	9/13/2021	10:24:20 AM	
P08	02.00	3	9/13/2021	10:24:24 AM	
P0B	02.00	3	9/13/2021	10:24:27 AM	
P0D	02.00	3	9/13/2021	10:24:30 AM	
P09	02.00	3	9/13/2021	10:24:34 AM	
P0A	02.00	3	9/13/2021	10:24:37 AM	
P0A	02.00	3	9/13/2021	10:24:40 AM	
P09	02.00	3	9/13/2021	10:24:43 AM	
P0D	02.00	3	9/13/2021	10:24:47 AM	
P0B	02.00	3	9/13/2021	10:24:50 AM	
P08	02.00	3	9/13/2021	10:24:53 AM	
P03	02.00	3	9/13/2021	11:09:21 AM	
P06	02.00	3	9/13/2021	11:09:24 AM	
P05	02.00	3	9/13/2021	11:09:27 AM	
P02	02.00	3	9/13/2021	11:09:31 AM	
P07	02.00	3	9/13/2021	11:09:34 AM	
P04	02.00	3	9/13/2021	11:09:37 AM	
P04	02.00	3	9/13/2021	11:09:40 AM	
P00	02.00	3	9/13/2021	11:09:44 AM	
P03	02.00	3	9/13/2021	11:09:47 AM	
P05	02.00	3	9/13/2021	11:09:50 AM	
P06	02.00	3	9/13/2021	11:09:53 AM	
P02	02.00	3	9/13/2021	11:09:57 AM	
P08	02.00	3	9/13/2021	11:10:00 AM	
P0B	02.00	3	9/13/2021	11:10:03 AM	
P0F	02.00	3	9/13/2021	11:10:07 AM	
P09	02.00	3	9/13/2021	11:10:10 AM	
P0A	02.00	3	9/13/2021	11:10:13 AM	
P0F	02.00	3	9/13/2021	11:10:16 AM	
P0A	02.00	3	9/13/2021	11:10:20 AM	
P09	02.00	3	9/13/2021	11:10:23 AM	
P0C	02.00	3	9/13/2021	11:10:26 AM	
P03	02.00	3	9/13/2021	11:10:29 AM	
P08	02.00	3	9/13/2021	11:10:33 AM	
P0D	02.00	3	9/13/2021	11:10:36 AM	
P02	02.00	3	9/13/2021	11:10:39 AM	
P0E	02.00	3	9/13/2021	11:10:42 AM	
P0A	02.00	3	9/13/2021	11:10:46 AM	
P05	02.00	3	9/13/2021	11:10:49 AM	
P0F	02.00	3	9/13/2021	11:10:52 AM	
P08	02.00	3	9/13/2021	11:10:55 AM	
P04	02.00	3	9/13/2021	11:10:59 AM	
P0B	02.00	3	9/13/2021	11:11:02 AM	
P0C	02.00	3	9/13/2021	11:11:05 AM	
P00	02.00	3	9/13/2021	11:11:09 AM	
P0A	02.00	3	9/13/2021	11:11:12 AM	
P0D	02.00	3	9/13/2021	11:11:15 AM	
P00	02.00	3	9/13/2021	11:11:18 AM	
P09	02.00	3	9/13/2021	11:11:22 AM	
P0E	02.00	3	9/13/2021	11:11:25 AM	
P03	02.00	3	9/13/2021	11:11:28 AM	
P0B	02.00	3	9/13/2021	11:11:31 AM	
P0F	02.00	3	9/13/2021	11:11:35 AM	
P02	02.00	3	9/13/2021	11:11:38 AM	
P0C	02.00	3	9/13/2021	11:11:41 AM	
P09	02.00	3	9/13/2021	11:11:44 AM	
P05	02.00	3	9/13/2021	11:11:48 AM	
P0D	02.00	3	9/13/2021	11:11:51 AM	
P08	02.00	3	9/13/2021	11:11:54 AM	
P0B	02.00	3	9/13/2021	11:11:57 AM	
P0B	02.00	3	9/13/2021	11:12:01 AM	
P0E	02.00	3	9/13/2021	11:12:04 AM	
P0D	02.00	3	9/13/2021	11:12:07 AM	
P0A	02.00	3	9/13/2021	11:12:11 AM	
P0F	02.00	3	9/13/2021	11:12:14 AM	
P0C	02.00	3	9/13/2021	11:12:17 AM	
P08	02.00	3	9/13/2021	11:12:20 AM	
P0C	02.00	3	9/13/2021	11:12:24 AM	
P0F	02.00	3	9/13/2021	11:12:27 AM	
P09	02.00	3	9/13/2021	11:12:30 AM	
P0A	02.00	3	9/13/2021	11:12:33 AM	
P0E	02.00	3	9/13/2021	11:12:37 AM	
P0E	02.00	3	9/13/2021	11:12:40 AM	
P0D	02.00	3	9/13/2021	11:12:43 AM	
P08	02.00	3	9/13/2021	11:12:46 AM	
P0F	02.00	3	9/13/2021	11:12:50 AM	
P0C	02.00	3	9/13/2021	11:12:53 AM	
P09	02.00	3	9/13/2021	11:12:56 AM	
P06	02.00	3	9/13/2021	11:12:59 AM	
P08	02.00	3	9/13/2021	11:13:03 AM	
P0D	02.00	3	9/13/2021	11:13:06 AM	
P02	02.00	3	9/13/2021	11:13:09 AM	
P09	02.00	3	9/13/2021	11:13:13 AM	
P0C	02.00	3	9/13/2021	11:13:16 AM	
P03	02.00	3	9/13/2021	11:13:19 AM	
P0B	02.00	3	9/13/2021	11:13:22 AM	
P0F	02.00	3	9/13/2021	11:13:26 AM	
P00	02.00	3	9/13/2021	11:13:29 AM	
P0A	02.00	3	9/13/2021	11:13:32 AM	
P0D	02.00	3	9/13/2021	11:13:35 AM	
P01	02.00	3	9/13/2021	11:13:39 AM	
P0D	02.00	3	9/13/2021	11:13:42 AM	
P0A	02.00	3	9/13/2021	11:13:45 AM	
P06	02.00	3	9/13/2021	11:13:49 AM	
P0C	02.00	3	9/13/2021	11:13:52 AM	
P0B	02.00	3	9/13/2021	11:13:55 AM	
P06	02.00	3	9/13/2021	11:13:58 AM	
P0E	02.00	3	9/13/2021	11:14:02 AM	
P09	02.00	3	9/13/2021	11:14:05 AM	
P04	02.00	3	9/13/2021	11:14:08 AM	
P0C	02.00	3	9/13/2021	11:14:11 AM	
P08	02.00	3	9/13/2021	11:14:15 AM	
P05	02.00	3	9/13/2021	11:14:18 AM	
P0F	02.00	3	9/13/2021	11:14:21 AM	
P0A	02.00	3	9/13/2021	11:14:24 AM	
P06	02.00	3	9/13/2021	11:14:28 AM	
P0E	02.00	3	9/13/2021	11:14:31 AM	
P0B	02.00	3	9/13/2021	11:14:34 AM	
P08	02.00	3	9/13/2021	11:14:37 AM	
P09	02.00	3	9/13/2021	11:14:41 AM	
P0C	02.00	3	9/13/2021	11:14:44 AM	
P0F	02.00	3	9/13/2021	11:14:47 AM	
P09	02.00	3	9/13/2021	11:14:50 AM	
P0D	02.00	3	9/13/2021	11:14:54 AM	
P0E	02.00	3	9/13/2021	11:14:57 AM	
P0D	02.00	3	9/13/2021	11:15:00 AM	
P09	02.00	3	9/13/2021	11:15:04 AM	
P0A	02.00	3	9/13/2021	11:15:07 AM	
P0C	02.00	3	9/13/2021	11:15:10 AM	
P0F	02.00	3	9/13/2021	11:15:13 AM	
P0B	02.00	3	9/13/2021	11:15:17 AM	
P0F	02.00	3	9/13/2021	11:15:20 AM	
P0C	02.00	3	9/13/2021	11:15:23 AM	
P09	02.00	3	9/13/2021	11:15:26 AM	
P0E	02.00	3	9/13/2021	11:15:30 AM	
P0D	02.00	3	9/13/2021	11:15:33 AM	
P08	02.00	3	9/13/2021	11:15:36 AM	
P09	02.00	3	9/13/2021	11:15:40 AM	
P0A	02.00	3	9/13/2021	11:15:43 AM	
P0F	02.00	3	9/13/2021	11:15:46 AM	
P03	02.00	3	9/13/2021	11:56:09 AM	
P09	02.00	3	9/13/2021	11:56:12 AM	
P0E	02.00	3	9/13/2021	11:56:15 AM	
P02	02.00	3	9/13/2021	11:56:19 AM	
P0A	02.00	3	9/13/2021	11:56:22 AM	
P0D	02.00	3	9/13/2021	11:56:25 AM	
P00	02.00	3	9/13/2021	11:56:28 AM	
P0B	02.00	3	9/13/2021	11:56:32 AM	
P0C	02.00	3	9/13/2021	11:56:35 AM	
P01	02.00	3	9/13/2021	11:56:38 AM	
P0C	02.00	3	9/13/2021	11:56:42 AM	
P0B	02.00	3	9/13/2021	11:56:45 AM	
P06	02.00	3	9/13/2021	11:56:48 AM	
P0E	02.00	3	9/13/2021	11:56:51 AM	
P0A	02.00	3	9/13/2021	11:56:55 AM	
P07	02.00	3	9/13/2021	11:56:58 AM	
P0A	02.00	3	9/13/2021	11:57:01 AM	
P0E	02.00	3	9/13/2021	11:57:05 AM	
P03	02.00	3	9/13/2021	11:57:08 AM	
P0B	02.00	3	9/13/2021	11:57:11 AM	
P0E	02.00	3	9/13/2021	11:57:14 AM	
P02	02.00	3	9/13/2021	11:57:18 AM	
P08	02.00	3	9/13/2021	11:57:21 AM	
P0D	02.00	3	9/13/2021	11:57:24 AM	
P0E	02.00	3	9/13/2021	11:57:27 AM	
P09	02.00	3	9/13/2021	11:57:31 AM	
P0C	02.00	3	9/13/2021	11:57:34 AM	
P0F	02.00	3	9/13/2021	11:57:37 AM	
P0F	02.00	3	9/13/2021	11:57:40 AM	
P0B	02.00	3	9/13/2021	11:57:44 AM	
P08	02.00	3	9/13/2021	11:57:47 AM	
P0E	02.00	3	9/13/2021	11:57:50 AM	
P0A	02.00	3	9/13/2021	11:57:54 AM	
P09	02.00	3	9/13/2021	11:57:57 AM	
P04	02.00	3	9/13/2021	11:58:00 AM	
P07	02.00	3	9/13/2021	11:58:03 AM	
P03	02.00	3	9/13/2021	11:58:07 AM	
P05	02.00	3	9/13/2021	11:58:10 AM	
P06	02.00	3	9/13/2021	11:58:13 AM	
P03	02.00	3	9/13/2021	11:58:16 AM	
P06	02.00	3	9/13/2021	11:58:20 AM	
P05	02.00	3	9/13/2021	11:58:23 AM	
P00	02.00	3	9/13/2021	11:58:26 AM	
P0F	02.00	3	9/13/2021	11:58:29 AM	
P04	02.00	3	9/13/2021	11:58:33 AM	
P01	02.00	3	9/13/2021	11:58:36 AM	
P0E	02.00	3	9/13/2021	11:58:39 AM	
P03	02.00	3	9/13/2021	11:58:43 AM	
P06	02.00	3	9/13/2021	11:58:46 AM	
P09	02.00	3	9/13/2021	11:58:49 AM	
P03	02.00	3	9/13/2021	11:58:52 AM	
P07	02.00	3	9/13/2021	11:58:56 AM	
P08	02.00	3	9/13/2021	11:58:59 AM	
P07	02.00	3	9/13/2021	11:59:02 AM	
P00	02.00	3	9/13/2021	11:59:05 AM	
P0C	02.00	3	9/13/2021	11:59:09 AM	
P06	02.00	3	9/13/2021	11:59:12 AM	
P01	02.00	3	9/13/2021	11:59:15 AM	
P0C	02.00	3	9/13/2021	11:59:18 AM	
P05	02.00	3	9/13/2021	11:59:22 AM	
P02	02.00	3	9/13/2021	11:59:25 AM	
P0F	02.00	3	9/13/2021	11:59:28 AM	
P07	02.00	3	9/13/2021	11:59:31 AM	
P03	02.00	3	9/13/2021	11:59:35 AM	
P0E	02.00	3	9/13/2021	11:59:38 AM	
P00	02.00	3	9/13/2021	11:59:41 AM	
P04	02.00	3	9/13/2021	11:59:45 AM	
P09	02.00	3	9/13/2021	11:59:48 AM	
P01	02.00	3	9/13/2021	11:59:51 AM	
P04	02.00	3	9/13/2021	11:59:54 AM	
P08	02.00	3	9/13/2021	11:59:58 AM	
P1A	02.00	3	9/13/2021	12:00:01 PM	
P1F	02.00	3	9/13/2021	12:00:04 PM	
P1C	02.00	3	9/13/2021	12:00:07 PM	
P1B	02.00	3	9/13/2021	12:00:11 PM	
P1E	02.00	3	9/13/2021	12:00:14 PM	
P1D	02.00	3	9/13/2021	12:00:17 PM	
P19	02.00	3	9/13/2021	12:00:20 PM	
P1D	02.00	3	9/13/2021	12:00:24 PM	
P1E	02.00	3	9/13/2021	12:00:27 PM	
P18	02.00	3	9/13/2021	12:00:30 PM	
P1B	02.00	3	9/13/2021	12:00:33 PM	
P1F	02.00	3	9/13/2021	12:00:37 PM	
P1F	02.00	3	9/13/2021	12:00:40 PM	
P1C	02.00	3	9/13/2021	12:00:43 PM	
P18	02.00	3	9/13/2021	12:00:47 PM	
P1E	02.00	3	9/13/2021	12:00:50 PM	
P1D	02.00	3	9/13/2021	12:00:53 PM	
P18	02.00	3	9/13/2021	12:00:56 PM	
P1A	02.00	3	9/13/2021	12:01:00 PM	
P19	02.00	3	9/13/2021	12:01:03 PM	
P1C	02.00	3	9/13/2021	12:01:06 PM	
P13	02.00	3	9/13/2021	12:01:09 PM	
P18	02.00	3	9/13/2021	12:01:13 PM	
P1D	02.00	3	9/13/2021	12:01:16 PM	
P12	02.00	3	9/13/2021	12:01:19 PM	
P1A	02.00	3	9/13/2021	12:01:22 PM	
P1E	02.00	3	9/13/2021	12:01:26 PM	
P11	02.00	3	9/13/2021	12:01:29 PM	
P1B	02.00	3	9/13/2021	12:01:32 PM	
P1C	02.00	3	9/13/2021	12:01:35 PM	
P10	02.00	3	9/13/2021	12:01:39 PM	
P1C	02.00	3	9/13/2021	12:01:42 PM	
P2F	02.00	3	9/13/2021	1:25:23 PM	
P2A	02.00	3	9/13/2021	1:25:26 PM	
P25	02.00	3	9/13/2021	1:25:29 PM	
P2F	02.00	3	9/13/2021	1:25:32 PM	
P28	02.00	3	9/13/2021	1:25:35 PM	
P24	02.00	3	9/13/2021	1:25:39 PM	
P28	02.00	3	9/13/2021	1:25:42 PM	
P2F	02.00	3	9/13/2021	1:25:45 PM	
P22	02.00	3	9/13/2021	1:25:48 PM	
P29	02.00	3	9/13/2021	1:25:52 PM	
P2E	02.00	3	9/13/2021	1:25:55 PM	
P23	02.00	3	9/13/2021	1:25:58 PM	
P2F	02.00	3	9/13/2021	1:26:02 PM	
P28	02.00	3	9/13/2021	1:26:05 PM	
P25	02.00	3	9/13/2021	1:26:08 PM	
P2D	02.00	3	9/13/2021	1:26:11 PM	
P29	02.00	3	9/13/2021	1:26:15 PM	
P24	02.00	3	9/13/2021	1:26:18 PM	
P2E	02.00	3	9/13/2021	1:26:21 PM	
P2B	02.00	3	9/13/2021	1:26:24 PM	
P27	02.00	3	9/13/2021	1:26:28 PM	
P2F	02.00	3	9/13/2021	1:26:31 PM	
P2A	02.00	3	9/13/2021	1:26:34 PM	
P29	02.00	3	9/13/2021	1:26:37 PM	
P28	02.00	3	9/13/2021	1:26:41 PM	
P2D	02.00	3	9/13/2021	1:26:44 PM	
P2E	02.00	3	9/13/2021	1:26:47 PM	
P28	02.00	3	9/13/2021	1:26:50 PM	
P2C	02.00	3	9/13/2021	1:26:54 PM	
P2F	02.00	3	9/13/2021	1:26:57 PM	
P2C	02.00	3	9/13/2021	1:27:00 PM	
P28	02.00	3	9/13/2021	1:27:04 PM	
P2B	02.00	3	9/13/2021	1:27:07 PM	
P2D	02.00	3	9/13/2021	1:27:10 PM	
P2E	02.00	3	9/13/2021	1:27:13 PM	
P2A	02.00	3	9/13/2021	1:27:17 PM	
P2E	02.00	3	9/13/2021	1:27:20 PM	
P2D	02.00	3	9/13/2021	1:27:23 PM	
P28	02.00	3	9/13/2021	1:27:26 PM	
P2F	02.00	3	9/13/2021	1:27:30 PM	
P2C	02.00	3	9/13/2021	1:27:33 PM	
P29	02.00	3	9/13/2021	1:27:36 PM	
P26	02.00	3	9/13/2021	1:27:39 PM	
P2B	02.00	3	9/13/2021	1:27:43 PM	
P2E	02.00	3	9/13/2021	1:27:46 PM	
P21	02.00	3	9/13/2021	1:27:49 PM	
P2B	02.00	3	9/13/2021	1:27:52 PM	
P2F	02.00	3	9/13/2021	1:27:56 PM	
P20	02.00	3	9/13/2021	1:27:59 PM	
P21	02.00	3	9/13/2021	1:28:02 PM	
P26	02.00	3	9/13/2021	1:28:05 PM	
P2A	02.00	3	9/13/2021	1:28:09 PM	
P20	02.00	3	9/13/2021	1:28:12 PM	
P27	02.00	3	9/13/2021	1:28:15 PM	
P2B	02.00	3	9/13/2021	1:28:19 PM	
P23	02.00	3	9/13/2021	1:28:22 PM	
P24	02.00	3	9/13/2021	1:28:25 PM	
P29	02.00	3	9/13/2021	1:28:28 PM	
P22	02.00	3	9/13/2021	1:28:32 PM	
P25	02.00	3	9/13/2021	1:28:35 PM	
P28	02.00	3	9/13/2021	1:28:38 PM	
P26	02.00	3	9/13/2021	1:28:41 PM	
P22	02.00	3	9/13/2021	1:28:45 PM	
P2F	02.00	3	9/13/2021	1:28:48 PM	
P27	02.00	3	9/13/2021	1:28:51 PM	
P23	02.00	3	9/13/2021	1:28:55 PM	
P2E	02.00	3	9/13/2021	1:28:58 PM	
P23	02.00	3	9/13/2021	1:29:01 PM	
P26	02.00	3	9/13/2021	1:29:04 PM	
P2A	02.00	3	9/13/2021	1:29:08 PM	
P22	02.00	3	9/13/2021	1:29:11 PM	
P27	02.00	3	9/13/2021	1:29:14 PM	
P24	02.00	3	9/13/2021	1:29:17 PM	
P21	02.00	3	9/13/2021	1:29:21 PM	
P24	02.00	3	9/13/2021	1:29:24 PM	
P27	02.00	3	9/13/2021	1:29:27 PM	
P21	02.00	3	9/13/2021	1:29:30 PM	
P25	02.00	3	9/13/2021	1:29:34 PM	
P26	02.00	3	9/13/2021	1:29:37 PM	
P26	02.00	3	9/13/2021	1:29:40 PM	
P22	02.00	3	9/13/2021	1:29:44 PM	
P21	02.00	3	9/13/2021	1:29:47 PM	
P27	02.00	3	9/13/2021	1:29:50 PM	
P24	02.00	3	9/13/2021	1:29:53 PM	
P20	02.00	3	9/13/2021	1:29:57 PM	
P2A	02.00	3	9/13/2021	1:30:00 PM	
P29	02.00	3	9/13/2021	1:30:03 PM	
P2C	02.00	3	9/13/2021	1:30:06 PM	
P2B	02.00	3	9/13/2021	1:30:10 PM	
P28	02.00	3	9/13/2021	1:30:13 PM	
P2D	02.00	3	9/13/2021	1:30:16 PM	
P22	02.00	3	9/13/2021	1:30:19 PM	
P2B	02.00	3	9/13/2021	1:30:23 PM	
P2E	02.00	3	9/13/2021	1:30:26 PM	
P21	02.00	3	9/13/2021	1:30:29 PM	
P2B	02.00	3	9/13/2021	1:30:32 PM	
P2F	02.00	3	9/13/2021	1:30:36 PM	
P20	02.00	3	9/13/2021	1:30:39 PM	
P2C	02.00	3	9/13/2021	1:30:42 PM	
P2B	02.00	3	9/13/2021	1:30:45 PM	
P27	02.00	3	9/13/2021	1:30:49 PM	
P2D	02.00	3	9/13/2021	1:30:52 PM	
P2A	02.00	3	9/13/2021	1:30:55 PM	
P27	02.00	3	9/13/2021	1:30:58 PM	
P29	02.00	3	9/13/2021	1:31:02 PM	
P2E	02.00	3	9/13/2021	1:31:05 PM	
P23	02.00	3	9/13/2021	1:31:08 PM	
P28	02.00	3	9/13/2021	1:31:12 PM	
P2F	02.00	3	9/13/2021	1:31:15 PM	
P22	02.00	3	9/13/2021	1:31:18 PM	
P28	02.00	3	9/13/2021	1:31:21 PM	
P2C	02.00	3	9/13/2021	1:31:25 PM	
P21	02.00	3	9/13/2021	1:31:28 PM	
P29	02.00	3	9/13/2021	1:31:31 PM	
P2C	02.00	3	9/13/2021	1:31:34 PM	
P20	02.00	3	9/13/2021	1:31:38 PM	
P2E	02.00	3	9/13/2021	1:31:41 PM	
P2B	02.00	3	9/13/2021	1:31:44 PM	
P27	02.00	3	9/13/2021	1:31:48 PM	
P2F	02.00	3	9/13/2021	1:31:51 PM	
P2A	02.00	3	9/13/2021	1:31:54 PM	
P29	02.00	3	9/13/2021	1:31:57 PM	
P29	02.00	3	9/13/2021	1:32:01 PM	
P2C	02.00	3	9/13/2021	1:32:04 PM	
P2F	02.00	3	9/13/2021	1:32:07 PM	
P29	02.00	3	9/13/2021	1:32:10 PM	
P2D	02.00	3	9/13/2021	1:32:14 PM	
P2E	02.00	3	9/13/2021	1:32:17 PM	
P2A	02.00	3	9/13/2021	1:32:20 PM	
P29	02.00	3	9/13/2021	1:32:23 PM	
P2D	02.00	3	9/13/2021	1:32:27 PM	
P2B	02.00	3	9/13/2021	1:32:30 PM	
P28	02.00	3	9/13/2021	1:32:33 PM	
P2C	02.00	3	9/13/2021	1:32:37 PM	
P2C	02.00	3	9/13/2021	1:32:40 PM	
P2F	02.00	3	9/13/2021	1:32:43 PM	
P2A	02.00	3	9/13/2021	1:32:46 PM	
P2D	02.00	3	9/13/2021	1:32:50 PM	
P2E	02.00	3	9/13/2021	1:32:53 PM	
P2B	02.00	3	9/13/2021	1:32:56 PM	
P24	02.00	3	9/13/2021	1:32:59 PM	
P2A	02.00	3	9/13/2021	1:33:03 PM	
P2F	02.00	3	9/13/2021	1:33:06 PM	
P20	02.00	3	9/13/2021	1:33:09 PM	
P2B	02.00	3	9/13/2021	1:33:13 PM	
P2E	02.00	3	9/13/2021	1:33:16 PM	
P21	02.00	3	9/13/2021	1:33:19 PM	
P29	02.00	3	9/13/2021	1:33:22 PM	
P2D	02.00	3	9/13/2021	1:33:26 PM	
P22	02.00	3	9/13/2021	1:33:29 PM	
P28	02.00	3	9/13/2021	1:33:32 PM	
P2F	02.00	3	9/13/2021	1:33:35 PM	
P23	02.00	3	9/13/2021	1:33:39 PM	
P2F	02.00	3	9/13/2021	1:33:42 PM	
P28	02.00	3	9/13/2021	1:33:45 PM	
P25	02.00	3	9/13/2021	1:33:48 PM	
P2E	02.00	3	9/13/2021	1:33:52 PM	
P29	02.00	3	9/13/2021	1:33:55 PM	
P24	02.00	3	9/13/2021	1:33:58 PM	
P2F	02.00	3	9/13/2021	1:34:01 PM	
P2B	02.00	3	9/13/2021	1:34:05 PM	
P26	02.00	3	9/13/2021	1:34:08 PM	
P2E	02.00	3	9/13/2021	1:34:11 PM	
P2B	02.00	3	9/13/2021	1:34:14 PM	
P27	02.00	3	9/13/2021	1:34:18 PM	
P2D	02.00	3	9/13/2021	1:34:21 PM	
P28	02.00	3	9/13/2021	1:34:24 PM	
P24	02.00	3	9/13/2021	1:34:28 PM	
P2C	02.00	3	9/13/2021	1:34:31 PM	
P29	02.00	3	9/13/2021	1:34:34 PM	
P2A	02.00	3	9/13/2021	1:34:37 PM	
P2B	02.00	3	9/13/2021	1:34:41 PM	
