P1E	02.00	3	Date	Time	
P26	02.00	3	7/1/2021	12:07:16 PM	
P23	02.00	3	7/1/2021	12:07:20 PM	
P20	02.00	3	7/1/2021	12:07:23 PM	
P25	02.00	3	7/1/2021	12:07:26 PM	
P2A	02.00	3	7/1/2021	12:07:29 PM	
P21	02.00	3	7/1/2021	12:07:33 PM	
P24	02.00	3	7/1/2021	12:07:36 PM	
P2B	02.00	3	7/1/2021	12:07:39 PM	
P27	02.00	3	7/1/2021	12:07:42 PM	
P23	02.00	3	7/1/2021	12:07:46 PM	
P2C	02.00	3	7/1/2021	12:07:49 PM	
P26	02.00	3	7/1/2021	12:07:52 PM	
P22	02.00	3	7/1/2021	12:07:56 PM	
P2D	02.00	3	7/1/2021	12:07:59 PM	
P2C	02.00	3	7/1/2021	12:08:02 PM	
P2B	02.00	3	7/1/2021	12:08:05 PM	
P27	02.00	3	7/1/2021	12:08:09 PM	
P2D	02.00	3	7/1/2021	12:08:12 PM	
P2A	02.00	3	7/1/2021	12:08:15 PM	
P27	02.00	3	7/1/2021	12:08:18 PM	
P2E	02.00	3	7/1/2021	12:08:22 PM	
P29	02.00	3	7/1/2021	12:08:25 PM	
P24	02.00	3	7/1/2021	12:08:28 PM	
P2C	02.00	3	7/1/2021	12:08:31 PM	
P28	02.00	3	7/1/2021	12:08:35 PM	
P25	02.00	3	7/1/2021	12:08:38 PM	
P2B	02.00	3	7/1/2021	12:08:41 PM	
P2F	02.00	3	7/1/2021	12:08:45 PM	
P22	02.00	3	7/1/2021	12:08:48 PM	
P2A	02.00	3	7/1/2021	12:08:51 PM	
P2F	02.00	3	7/1/2021	12:08:54 PM	
P23	02.00	3	7/1/2021	12:08:58 PM	
P2E	02.00	3	7/1/2021	12:09:01 PM	
P2B	02.00	3	7/1/2021	12:09:04 PM	
P28	02.00	3	7/1/2021	12:09:07 PM	
P2F	02.00	3	7/1/2021	12:09:11 PM	
P2A	02.00	3	7/1/2021	12:09:14 PM	
P29	02.00	3	7/1/2021	12:09:17 PM	
P2D	02.00	3	7/1/2021	12:09:20 PM	
P29	02.00	3	7/1/2021	12:09:24 PM	
