Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
8/2/2021 10:03:39 AM	35.11	0.00	46.91	27.65	3.80	109.67	58.70	1.51	--	
8/2/2021 10:03:42 AM	40.19	1.84	43.81	25.64	3.32	111.48	53.18	1.54	--	
8/2/2021 10:03:46 AM	35.69	3.07	47.71	25.36	4.17	111.83	65.59	1.86	--	
8/2/2021 10:03:49 AM	35.40	2.26	46.32	26.51	4.24	110.49	62.52	1.97	--	
8/2/2021 10:03:52 AM	35.70	2.94	47.92	24.08	4.05	110.65	64.40	2.14	--	
8/2/2021 10:03:56 AM	34.98	2.16	45.89	25.29	4.18	108.32	62.93	2.32	--	
8/2/2021 10:03:59 AM	34.87	2.38	45.81	24.52	4.23	107.57	62.51	2.51	--	
8/2/2021 10:04:02 AM	34.90	2.33	47.17	24.58	4.09	108.98	63.10	2.67	--	
8/2/2021 10:04:05 AM	36.08	2.37	46.53	24.44	4.15	109.42	62.80	2.71	--	
8/2/2021 10:04:09 AM	34.35	2.45	46.31	24.38	4.22	107.49	63.78	2.71	--	
8/2/2021 10:04:12 AM	35.39	2.56	46.86	24.44	4.21	109.26	63.66	2.72	--	
8/2/2021 10:04:15 AM	36.38	1.84	46.29	25.28	4.04	109.79	63.14	2.69	--	
8/2/2021 10:04:18 AM	35.80	2.52	46.81	24.08	3.94	109.21	62.93	2.48	--	
8/2/2021 10:04:22 AM	35.19	2.47	45.89	24.20	4.04	107.75	62.53	2.23	--	
8/2/2021 10:04:25 AM	33.72	3.02	46.74	23.35	4.21	106.82	62.49	1.92	--	
8/2/2021 10:04:28 AM	36.95	1.37	46.30	26.98	3.96	111.60	64.56	1.59	--	
8/2/2021 10:04:31 AM	38.33	2.15	51.60	27.02	4.15	119.10	62.89	1.37	--	
8/2/2021 10:04:35 AM	36.14	3.54	56.19	22.98	3.87	118.85	65.10	1.37	--	
8/2/2021 10:04:38 AM	0.00	0.00	0.00	0.83	0.00	0.83	94.11	1.11	--	
8/2/2021 10:04:41 AM	0.00	0.85	0.00	0.00	0.00	0.85	100.00	1.11	--	
8/2/2021 10:04:44 AM	0.00	0.76	0.00	0.00	0.00	0.76	100.00	1.11	--	
8/2/2021 10:04:48 AM	0.00	1.03	0.00	0.00	0.00	1.03	100.00	1.11	--	
8/2/2021 10:04:51 AM	0.00	0.75	0.00	0.00	0.00	0.75	100.00	1.11	--	
8/2/2021 10:04:54 AM	0.00	1.07	0.00	0.00	0.00	1.07	100.00	1.11	--	
8/2/2021 10:36:15 AM	40.94	5.72	64.30	26.45	4.47	137.41	65.28	1.51	--	
8/2/2021 10:36:18 AM	39.44	7.08	63.69	25.71	4.29	135.92	70.43	1.51	--	
8/2/2021 10:36:21 AM	40.56	6.22	62.32	24.68	4.23	133.78	66.53	1.50	--	
8/2/2021 10:36:25 AM	36.88	7.63	65.94	23.29	4.45	133.74	61.13	1.65	--	
8/2/2021 10:36:28 AM	40.47	6.90	62.64	23.53	4.20	133.54	63.64	1.81	--	
8/2/2021 10:36:31 AM	38.83	6.47	61.50	24.65	4.29	131.44	66.53	1.97	--	
8/2/2021 10:36:35 AM	39.16	5.83	60.58	25.46	4.23	131.03	64.63	2.21	--	
8/2/2021 10:36:38 AM	38.03	5.92	61.91	24.99	4.21	130.85	65.53	2.45	--	
8/2/2021 10:36:41 AM	37.81	5.81	61.49	24.91	4.28	130.02	65.13	2.71	--	
8/2/2021 10:36:44 AM	37.72	5.60	61.68	24.41	4.18	129.40	65.01	2.93	--	
8/2/2021 10:36:48 AM	37.36	5.61	62.56	24.41	4.30	129.95	65.05	3.14	--	
8/2/2021 10:36:51 AM	40.18	5.31	63.32	24.88	4.12	133.69	64.71	3.16	--	
8/2/2021 10:36:54 AM	39.72	5.60	63.80	24.42	4.17	133.53	64.12	3.17	--	
8/2/2021 10:36:57 AM	38.79	5.46	63.41	24.69	4.24	132.35	64.69	3.17	--	
8/2/2021 10:37:01 AM	40.07	5.76	61.69	24.20	3.94	131.73	64.78	2.93	--	
8/2/2021 10:37:04 AM	40.25	5.44	61.78	24.70	3.95	132.16	65.55	2.66	--	
8/2/2021 10:37:07 AM	39.82	5.53	61.38	25.17	3.99	131.90	65.53	2.37	--	
8/2/2021 10:37:10 AM	38.24	5.80	61.40	25.61	4.21	131.04	67.57	2.11	--	
8/2/2021 10:37:14 AM	38.28	7.31	63.14	25.19	4.12	133.93	68.75	1.80	--	
8/2/2021 10:37:17 AM	39.04	5.89	66.26	28.16	4.17	139.35	66.60	1.54	--	
8/2/2021 10:37:20 AM	51.10	2.60	57.42	33.74	4.28	144.86	64.69	1.51	--	
8/2/2021 10:37:23 AM	36.90	6.96	70.71	24.14	4.32	138.72	64.48	1.50	--	
8/2/2021 10:37:27 AM	34.99	9.41	70.56	21.89	4.42	136.84	66.68	1.50	--	
8/2/2021 10:37:30 AM	32.06	8.76	53.63	17.59	3.96	112.05	56.47	1.41	--	
8/2/2021 10:37:33 AM	0.00	0.00	0.00	0.00	0.00	0.00	98.04	1.11	--	
8/2/2021 10:37:37 AM	0.00	0.56	0.00	0.00	0.00	0.56	100.00	1.11	--	
8/2/2021 10:37:40 AM	0.36	0.43	0.12	0.00	0.00	0.92	100.00	1.12	--	
8/2/2021 10:37:43 AM	0.00	0.18	0.00	0.00	0.00	0.18	100.00	1.11	--	
8/2/2021 10:37:46 AM	0.00	0.62	0.00	0.00	0.00	0.62	78.75	1.11	--	
8/2/2021 10:37:50 AM	0.00	0.00	0.00	0.00	0.00	0.00	99.90	1.11	--	
8/2/2021 10:37:53 AM	0.00	1.38	0.00	0.00	0.00	1.38	100.00	1.11	--	
8/2/2021 11:08:50 AM	0.00	0.00	0.00	0.00	0.00	0.00	93.18	1.13	--	
8/2/2021 11:08:53 AM	0.00	0.17	0.00	0.02	0.14	0.19	95.57	1.12	--	
8/2/2021 11:08:56 AM	0.00	0.96	0.00	0.00	0.00	0.96	100.00	1.13	--	
8/2/2021 11:09:00 AM	50.31	13.26	15.61	25.49	6.05	104.67	84.85	1.42	--	
8/2/2021 11:09:03 AM	54.49	12.33	17.48	26.52	5.78	110.83	87.01	1.43	--	
8/2/2021 11:09:06 AM	50.71	12.46	20.64	25.38	5.86	109.20	82.78	1.43	--	
8/2/2021 11:09:09 AM	58.06	10.73	16.56	28.27	5.47	113.62	83.82	1.54	--	
8/2/2021 11:09:13 AM	52.29	14.07	22.65	24.30	5.05	113.32	86.52	1.86	--	
8/2/2021 11:09:16 AM	51.29	10.68	13.76	28.46	5.97	104.21	84.99	2.13	--	
8/2/2021 11:09:19 AM	52.32	11.24	18.41	26.73	5.55	108.70	83.93	2.42	--	
8/2/2021 11:09:22 AM	51.72	11.14	20.01	26.85	5.58	109.72	83.89	2.68	--	
8/2/2021 11:09:26 AM	50.60	10.80	19.37	27.03	5.66	107.81	83.88	3.02	--	
8/2/2021 11:09:29 AM	51.22	11.16	20.39	25.81	5.56	108.57	84.08	3.29	--	
8/2/2021 11:09:32 AM	52.42	10.94	20.54	25.92	5.47	109.82	83.36	3.55	--	
8/2/2021 11:09:35 AM	52.57	10.81	20.61	25.44	5.40	109.42	81.05	3.66	--	
8/2/2021 11:09:39 AM	52.27	10.88	20.58	26.03	5.46	109.76	81.50	3.66	--	
8/2/2021 11:09:42 AM	53.20	10.48	20.48	25.84	5.40	110.00	80.99	3.67	--	
8/2/2021 11:09:45 AM	52.14	10.72	20.93	25.56	5.41	109.35	80.36	3.68	--	
8/2/2021 11:09:49 AM	51.51	10.97	21.55	24.54	5.47	108.57	80.53	3.68	--	
8/2/2021 11:09:52 AM	52.16	10.66	20.37	25.09	5.28	108.28	78.97	3.53	--	
8/2/2021 11:09:55 AM	51.43	10.96	20.39	25.11	5.24	107.89	82.08	3.09	--	
8/2/2021 11:09:58 AM	49.71	11.85	21.74	25.97	5.52	109.27	82.67	2.72	--	
8/2/2021 11:10:02 AM	50.91	11.44	20.39	28.52	5.60	111.26	85.77	2.47	--	
8/2/2021 11:10:05 AM	48.45	12.69	24.16	27.43	5.54	112.72	82.88	2.18	--	
8/2/2021 11:10:08 AM	50.19	11.15	22.15	29.47	6.09	112.96	89.77	1.85	--	
8/2/2021 11:10:11 AM	59.52	11.14	18.15	30.78	5.81	119.59	81.69	1.45	--	
8/2/2021 11:10:15 AM	45.84	11.65	18.60	27.51	5.38	103.59	86.98	1.38	--	
8/2/2021 11:10:18 AM	58.36	12.49	16.87	26.61	5.53	114.32	80.98	1.37	--	
8/2/2021 11:10:21 AM	55.94	8.11	11.67	33.00	5.82	108.73	88.06	1.35	--	
8/2/2021 11:10:24 AM	49.37	13.48	17.15	21.97	5.51	101.97	86.15	1.33	--	
8/2/2021 11:10:28 AM	0.00	0.57	0.00	0.00	0.00	0.57	85.50	1.13	--	
8/2/2021 11:10:31 AM	0.00	0.26	0.00	0.10	0.00	0.37	100.00	1.13	--	
8/2/2021 11:10:34 AM	0.00	0.70	0.00	0.00	0.00	0.70	100.00	1.14	--	
8/2/2021 11:10:38 AM	0.29	0.00	0.00	0.00	0.00	0.29	99.96	1.14	--	
8/2/2021 11:10:41 AM	0.00	1.18	0.00	0.00	0.00	1.18	92.51	1.13	--	
8/2/2021 11:10:44 AM	0.87	0.82	0.00	0.06	0.00	1.75	94.80	1.13	--	
8/2/2021 11:10:47 AM	0.00	1.71	0.00	0.00	0.00	1.71	100.00	1.13	--	
8/2/2021 11:33:53 AM	30.76	9.22	9.92	14.96	4.24	64.86	85.57	1.76	--	
8/2/2021 11:33:56 AM	30.49	9.26	9.40	15.23	4.32	64.38	85.49	1.96	--	
8/2/2021 11:33:59 AM	30.60	9.09	9.54	14.61	4.21	63.84	85.27	2.18	--	
8/2/2021 11:34:02 AM	30.32	9.12	9.46	14.45	4.26	63.35	85.63	2.41	--	
8/2/2021 11:34:06 AM	29.70	9.06	9.55	14.02	4.21	62.33	85.07	2.71	--	
8/2/2021 11:34:09 AM	30.24	8.96	9.23	13.92	4.11	62.34	84.45	2.98	--	
8/2/2021 11:34:12 AM	30.36	8.98	9.53	13.91	4.12	62.78	84.18	3.20	--	
8/2/2021 11:34:15 AM	29.53	8.82	8.64	13.85	4.12	60.84	83.42	3.48	--	
8/2/2021 11:34:19 AM	29.14	8.83	8.82	13.88	4.17	60.66	82.76	3.81	--	
8/2/2021 11:34:22 AM	29.72	8.97	8.97	13.55	4.08	61.20	82.65	3.99	--	
8/2/2021 11:34:25 AM	29.19	8.83	8.53	13.61	3.97	60.16	82.43	4.18	--	
8/2/2021 11:34:29 AM	28.15	8.97	8.50	13.41	4.11	59.02	80.87	4.49	--	
8/2/2021 11:34:32 AM	28.35	8.86	8.77	13.36	4.04	59.34	80.28	4.83	--	
8/2/2021 11:34:35 AM	29.19	9.25	9.14	13.07	3.97	60.65	80.02	4.98	--	
8/2/2021 11:34:38 AM	29.43	9.01	8.89	13.26	4.00	60.59	79.97	4.98	--	
8/2/2021 11:34:42 AM	29.82	9.07	8.81	13.39	3.91	61.09	79.50	4.97	--	
8/2/2021 11:34:45 AM	28.64	9.05	8.47	13.28	3.90	59.44	79.32	4.77	--	
8/2/2021 11:34:48 AM	28.31	8.98	8.02	13.28	3.89	58.57	80.09	4.37	--	
8/2/2021 11:34:51 AM	28.41	9.10	8.36	13.23	3.94	59.09	81.01	3.91	--	
8/2/2021 11:34:55 AM	28.29	9.11	8.49	13.18	3.92	59.08	81.11	3.51	--	
8/2/2021 11:34:58 AM	29.13	8.98	8.38	13.55	3.98	60.04	81.80	3.18	--	
8/2/2021 11:35:01 AM	29.52	9.07	9.01	13.46	4.02	61.06	84.03	2.78	--	
8/2/2021 11:35:04 AM	29.74	9.09	9.01	14.07	4.07	61.92	83.73	2.29	--	
8/2/2021 11:35:08 AM	30.02	9.58	10.06	13.80	4.11	63.46	84.21	1.79	--	
8/2/2021 11:35:11 AM	31.09	9.72	9.38	14.73	4.10	64.92	85.40	1.41	--	
8/2/2021 11:35:14 AM	31.86	9.88	10.14	14.24	4.01	66.12	85.55	1.35	--	
8/2/2021 11:35:17 AM	31.40	9.13	10.03	15.12	4.06	65.68	85.84	1.35	--	
8/2/2021 11:35:21 AM	30.65	9.36	9.80	15.31	4.21	65.12	84.63	1.35	--	
8/2/2021 11:35:24 AM	31.43	9.19	10.05	15.09	4.14	65.76	85.40	1.37	--	
8/2/2021 11:35:27 AM	22.67	7.30	8.61	10.21	3.07	48.78	79.23	1.31	--	
8/2/2021 11:35:31 AM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	1.14	--	
8/2/2021 11:35:34 AM	0.00	0.00	0.00	0.00	0.00	0.00	87.50	1.13	--	
8/2/2021 11:35:37 AM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	1.14	--	
8/2/2021 11:35:40 AM	0.00	0.41	0.00	0.00	0.00	0.41	99.75	1.14	--	
8/2/2021 11:35:44 AM	0.00	0.47	0.00	0.00	0.00	0.47	100.00	1.14	--	
8/2/2021 11:35:47 AM	0.00	0.40	0.00	0.00	0.00	0.40	99.79	1.14	--	
8/2/2021 11:35:50 AM	0.00	0.60	0.00	0.00	0.00	0.60	100.00	1.14	--	
8/2/2021 11:35:53 AM	0.00	0.52	0.00	0.00	0.00	0.52	99.41	1.14	--	
8/2/2021 11:35:57 AM	0.00	0.68	0.00	0.00	0.00	0.68	99.59	1.14	--	
8/2/2021 12:26:52 PM	0.00	0.00	0.00	0.00	0.00	0.00	68.93	1.14	--	
8/2/2021 12:26:55 PM	38.50	7.97	0.26	12.14	3.36	58.87	94.75	1.53	--	
8/2/2021 12:26:58 PM	23.17	10.75	17.31	3.38	4.00	54.61	92.00	1.51	--	
8/2/2021 12:27:01 PM	32.77	5.34	0.00	18.17	3.81	56.27	87.56	1.52	--	
8/2/2021 12:27:04 PM	26.39	3.73	7.50	14.34	2.98	51.97	74.58	1.51	--	
8/2/2021 12:27:08 PM	35.57	6.25	2.75	15.22	3.98	59.79	98.14	1.54	--	
8/2/2021 12:27:11 PM	34.59	7.52	5.44	13.37	4.12	60.92	96.13	1.76	--	
8/2/2021 12:27:14 PM	33.19	7.97	7.32	14.31	4.05	62.78	85.33	2.09	--	
8/2/2021 12:27:17 PM	30.82	8.31	9.20	13.92	4.12	62.24	92.23	2.37	--	
8/2/2021 12:27:21 PM	31.59	9.11	8.65	13.33	4.13	62.69	90.30	2.72	--	
8/2/2021 12:27:24 PM	31.50	9.01	8.71	13.11	4.08	62.32	89.86	3.16	--	
8/2/2021 12:27:27 PM	32.31	8.84	7.96	13.39	4.00	62.49	88.25	3.55	--	
8/2/2021 12:27:30 PM	32.73	8.66	7.66	13.77	4.01	62.82	87.48	3.64	--	
8/2/2021 12:27:34 PM	31.96	8.80	8.79	12.96	4.02	62.52	86.87	3.65	--	
8/2/2021 12:27:37 PM	32.32	8.77	8.33	13.53	4.05	62.95	86.95	3.65	--	
8/2/2021 12:27:40 PM	32.69	8.62	8.43	13.42	4.01	63.17	87.93	3.64	--	
8/2/2021 12:27:43 PM	34.00	8.48	7.70	13.92	3.99	64.10	87.35	3.61	--	
8/2/2021 12:27:47 PM	32.35	8.49	8.17	13.62	3.99	62.63	87.79	3.34	--	
8/2/2021 12:27:50 PM	32.15	9.12	9.11	12.77	3.98	63.14	87.91	3.06	--	
8/2/2021 12:27:53 PM	34.89	8.24	5.77	15.12	4.08	64.01	88.11	2.76	--	
8/2/2021 12:27:56 PM	32.13	9.62	9.20	12.69	4.01	63.63	89.29	2.40	--	
8/2/2021 12:28:00 PM	33.57	8.48	6.53	15.61	4.05	64.19	94.42	2.00	--	
8/2/2021 12:28:03 PM	39.59	6.45	4.05	17.80	2.84	67.89	82.34	1.63	--	
8/2/2021 12:28:06 PM	20.99	10.04	14.43	8.61	4.31	54.07	89.88	1.38	--	
8/2/2021 12:28:09 PM	30.58	5.42	2.59	18.18	4.63	56.78	93.26	1.37	--	
8/2/2021 12:28:13 PM	30.16	7.16	4.98	18.00	3.64	60.30	94.16	1.37	--	
8/2/2021 12:28:16 PM	36.84	7.18	0.00	17.86	4.23	61.87	83.39	1.37	--	
8/2/2021 12:28:19 PM	30.22	4.02	0.00	21.68	4.23	55.92	86.53	1.37	--	
8/2/2021 12:28:23 PM	39.49	3.03	0.00	21.03	3.29	63.56	88.50	1.36	--	
8/2/2021 12:28:26 PM	4.12	0.16	7.02	0.00	0.28	11.30	45.25	1.18	--	
8/2/2021 12:28:29 PM	0.17	0.00	0.00	0.00	0.00	0.17	100.00	1.12	--	
8/2/2021 12:28:32 PM	0.00	0.00	0.00	0.75	0.00	0.75	76.27	1.12	--	
8/2/2021 12:28:36 PM	0.00	0.42	0.00	0.00	0.00	0.42	99.68	1.13	--	
8/2/2021 12:28:39 PM	0.00	0.80	0.00	0.00	0.00	0.80	100.00	1.13	--	
8/2/2021 12:28:42 PM	0.00	0.08	0.00	0.51	0.00	0.59	94.21	1.14	--	
8/2/2021 12:59:28 PM	13.53	10.97	0.00	5.02	2.84	29.52	100.00	1.45	--	
8/2/2021 12:59:31 PM	18.47	7.74	0.00	7.27	2.57	33.48	100.00	1.62	--	
8/2/2021 12:59:34 PM	19.88	8.11	0.00	8.28	3.68	36.27	96.17	1.90	--	
8/2/2021 12:59:37 PM	26.53	9.20	0.00	7.72	3.08	43.45	100.00	2.13	--	
8/2/2021 12:59:40 PM	25.49	9.78	0.00	9.89	3.17	45.15	100.00	2.43	--	
8/2/2021 12:59:44 PM	26.82	9.89	0.00	10.54	3.43	47.25	100.00	2.81	--	
8/2/2021 12:59:47 PM	26.22	9.60	0.00	11.10	3.29	46.92	100.00	3.24	--	
8/2/2021 12:59:50 PM	26.18	10.07	0.00	10.94	3.42	47.19	100.00	3.55	--	
8/2/2021 12:59:53 PM	25.71	10.04	0.00	11.26	3.43	47.01	100.00	3.97	--	
8/2/2021 12:59:57 PM	25.71	10.14	0.00	11.25	3.42	47.10	100.00	4.10	--	
8/2/2021 1:00:00 PM	25.88	9.86	0.00	11.32	3.42	47.06	100.00	4.09	--	
8/2/2021 1:00:03 PM	26.17	10.09	0.00	11.20	3.42	47.47	100.00	4.09	--	
8/2/2021 1:00:06 PM	26.34	10.06	0.00	10.93	3.35	47.32	100.00	4.01	--	
8/2/2021 1:00:10 PM	26.58	10.08	0.00	10.67	3.43	47.33	100.00	3.70	--	
8/2/2021 1:00:13 PM	25.82	10.25	0.00	10.97	3.43	47.04	100.00	3.29	--	
8/2/2021 1:00:16 PM	26.56	10.22	0.00	11.22	3.20	48.01	100.00	2.80	--	
8/2/2021 1:00:20 PM	24.99	10.22	0.00	10.47	3.66	45.68	100.00	2.37	--	
8/2/2021 1:00:23 PM	21.64	8.29	1.07	10.73	3.29	41.74	100.00	1.88	--	
8/2/2021 1:00:26 PM	26.07	9.05	0.00	7.52	2.75	42.64	100.00	1.49	--	
8/2/2021 1:00:29 PM	23.59	8.68	2.50	6.94	2.80	41.71	100.00	1.46	--	
8/2/2021 1:00:33 PM	24.28	8.50	0.00	9.59	2.92	42.38	99.41	1.46	--	
8/2/2021 1:00:36 PM	24.68	7.96	0.00	9.64	3.03	42.28	100.00	1.48	--	
8/2/2021 1:00:39 PM	23.97	9.33	0.89	8.65	2.94	42.84	99.93	1.47	--	
8/2/2021 1:00:42 PM	23.91	8.70	0.00	9.71	3.10	42.31	100.00	1.47	--	
8/2/2021 1:00:46 PM	24.28	8.98	0.00	8.98	3.08	42.24	100.00	1.48	--	
8/2/2021 1:00:49 PM	20.49	7.53	0.00	7.98	2.82	36.00	94.39	1.35	--	
8/2/2021 1:00:52 PM	0.00	0.03	0.00	0.00	0.00	0.03	63.77	1.14	--	
8/2/2021 1:00:55 PM	0.00	0.00	0.00	0.00	1.48	0.00	74.69	1.12	--	
8/2/2021 1:00:59 PM	0.00	5.64	0.06	0.00	0.00	5.71	73.70	1.13	--	
8/2/2021 1:01:02 PM	0.00	1.25	0.00	0.06	0.00	1.31	98.62	1.13	--	
8/2/2021 1:01:05 PM	0.00	0.36	0.00	0.00	0.00	0.36	100.00	1.14	--	
8/2/2021 1:01:09 PM	0.00	0.00	0.00	0.00	0.00	0.00	54.51	1.13	--	
8/2/2021 1:01:12 PM	0.00	0.39	0.00	0.00	0.00	0.39	36.36	1.13	--	
