P1E	02.00	3	Date	Time	
P3D	02.00	3	7/30/2021	9:07:14 AM	
P3E	02.00	3	7/30/2021	9:07:17 AM	
P3B	02.00	3	7/30/2021	9:07:21 AM	
P3E	02.00	3	7/30/2021	9:07:24 AM	
P3D	02.00	3	7/30/2021	9:07:27 AM	
P3A	02.00	3	7/30/2021	9:07:31 AM	
P3F	02.00	3	7/30/2021	9:07:34 AM	
P3C	02.00	3	7/30/2021	9:07:37 AM	
P3C	02.00	3	7/30/2021	9:07:40 AM	
P38	02.00	3	7/30/2021	9:07:44 AM	
P3B	02.00	3	7/30/2021	9:07:47 AM	
P3D	02.00	3	7/30/2021	9:07:50 AM	
P3E	02.00	3	7/30/2021	9:07:53 AM	
P3A	02.00	3	7/30/2021	9:07:57 AM	
P34	02.00	3	7/30/2021	9:09:31 AM	
P30	02.00	3	7/30/2021	9:09:35 AM	
P3D	02.00	3	7/30/2021	9:09:38 AM	
P33	02.00	3	7/30/2021	9:09:41 AM	
P37	02.00	3	7/30/2021	9:09:45 AM	
P3A	02.00	3	7/30/2021	9:09:48 AM	
P32	02.00	3	7/30/2021	9:09:51 AM	
P36	02.00	3	7/30/2021	9:09:55 AM	
P3B	02.00	3	7/30/2021	9:09:58 AM	
P3F	02.00	3	7/30/2021	9:10:01 AM	
P3A	02.00	3	7/30/2021	9:10:04 AM	
P36	02.00	3	7/30/2021	9:10:08 AM	
P3E	02.00	3	7/30/2021	9:10:11 AM	
P32	02.00	3	7/30/2021	9:11:58 AM	
P3D	02.00	3	7/30/2021	9:12:01 AM	
P39	02.00	3	7/30/2021	9:12:05 AM	
P34	02.00	3	7/30/2021	9:12:08 AM	
P3C	02.00	3	7/30/2021	9:12:11 AM	
P39	02.00	3	7/30/2021	9:12:14 AM	
P35	02.00	3	7/30/2021	9:12:18 AM	
P3F	02.00	3	7/30/2021	9:12:21 AM	
P3A	02.00	3	7/30/2021	9:12:24 AM	
P39	02.00	3	7/30/2021	9:12:27 AM	
P3E	02.00	3	7/30/2021	9:12:31 AM	
P3E	02.00	3	7/30/2021	9:14:15 AM	
P32	02.00	3	7/30/2021	9:14:19 AM	
P3A	02.00	3	7/30/2021	9:14:22 AM	
P3D	02.00	3	7/30/2021	9:14:25 AM	
P31	02.00	3	7/30/2021	9:14:29 AM	
P3B	02.00	3	7/30/2021	9:14:32 AM	
P3C	02.00	3	7/30/2021	9:14:35 AM	
P31	02.00	3	7/30/2021	9:14:38 AM	
P3C	02.00	3	7/30/2021	9:14:42 AM	
P3B	02.00	3	7/30/2021	9:14:45 AM	
P36	02.00	3	7/30/2021	9:14:48 AM	
P3A	02.00	3	7/30/2021	9:17:03 AM	
P3F	02.00	3	7/30/2021	9:17:06 AM	
P38	02.00	3	7/30/2021	9:17:10 AM	
P3B	02.00	3	7/30/2021	9:17:13 AM	
P3E	02.00	3	7/30/2021	9:17:16 AM	
P31	02.00	3	7/30/2021	9:17:19 AM	
P38	02.00	3	7/30/2021	9:17:23 AM	
P3D	02.00	3	7/30/2021	9:17:26 AM	
P32	02.00	3	7/30/2021	9:17:29 AM	
P38	02.00	3	7/30/2021	9:17:32 AM	
P3C	02.00	3	7/30/2021	9:17:36 AM	
P3F	02.00	3	7/30/2021	9:21:47 AM	
P39	02.00	3	7/30/2021	9:21:50 AM	
P3D	02.00	3	7/30/2021	9:21:54 AM	
P3E	02.00	3	7/30/2021	9:21:57 AM	
P3F	02.00	3	7/30/2021	9:22:00 AM	
P3C	02.00	3	7/30/2021	9:22:03 AM	
P38	02.00	3	7/30/2021	9:22:07 AM	
P3E	02.00	3	7/30/2021	9:22:10 AM	
