P1E	02.00	3	Date	Time	
P27	02.00	3	10/1/2021	1:50:11 PM	
P22	02.00	3	10/1/2021	1:50:14 PM	
P21	02.00	3	10/1/2021	1:50:17 PM	
P24	02.00	3	10/1/2021	1:50:21 PM	
P21	02.00	3	10/1/2021	1:50:24 PM	
P22	02.00	3	10/1/2021	1:50:27 PM	
P24	02.00	3	10/1/2021	1:50:30 PM	
P20	02.00	3	10/1/2021	1:50:34 PM	
P23	02.00	3	10/1/2021	1:50:37 PM	
P23	02.00	3	10/1/2021	1:50:40 PM	
P27	02.00	3	10/1/2021	1:50:44 PM	
P24	02.00	3	10/1/2021	1:50:47 PM	
P22	02.00	3	10/1/2021	1:50:50 PM	
P21	02.00	3	10/1/2021	1:50:53 PM	
P25	02.00	3	10/1/2021	1:50:57 PM	
P26	02.00	3	10/1/2021	1:51:00 PM	
P25	02.00	3	10/1/2021	1:51:03 PM	
P20	02.00	3	10/1/2021	1:51:06 PM	
P27	02.00	3	10/1/2021	1:51:10 PM	
P24	02.00	3	10/1/2021	1:51:13 PM	
P23	02.00	3	10/1/2021	2:02:00 PM	
P27	02.00	3	10/1/2021	2:02:04 PM	
P24	02.00	3	10/1/2021	2:02:07 PM	
P22	02.00	3	10/1/2021	2:02:10 PM	
P26	02.00	3	10/1/2021	2:02:14 PM	
P25	02.00	3	10/1/2021	2:02:17 PM	
P21	02.00	3	10/1/2021	2:02:20 PM	
P22	02.00	3	10/1/2021	2:02:23 PM	
P26	02.00	3	10/1/2021	2:02:27 PM	
P20	02.00	3	10/1/2021	2:02:30 PM	
P23	02.00	3	10/1/2021	2:02:33 PM	
P26	02.00	3	10/1/2021	2:02:36 PM	
P27	02.00	3	10/1/2021	2:02:40 PM	
P24	02.00	3	10/1/2021	2:02:43 PM	
P21	02.00	3	10/1/2021	2:02:46 PM	
P26	02.00	3	10/1/2021	2:02:50 PM	
P25	02.00	3	10/1/2021	2:02:53 PM	
P20	02.00	3	10/1/2021	2:02:56 PM	
P2F	02.00	3	10/1/2021	2:02:59 PM	
P21	02.00	3	10/1/2021	2:03:03 PM	
P22	02.00	3	10/1/2021	2:06:27 PM	
P24	02.00	3	10/1/2021	2:06:30 PM	
P20	02.00	3	10/1/2021	2:06:34 PM	
P23	02.00	3	10/1/2021	2:06:37 PM	
P23	02.00	3	10/1/2021	2:06:40 PM	
P20	02.00	3	10/1/2021	2:06:43 PM	
P24	02.00	3	10/1/2021	2:06:47 PM	
P22	02.00	3	10/1/2021	2:06:50 PM	
P21	02.00	3	10/1/2021	2:06:53 PM	
P24	02.00	3	10/1/2021	2:06:56 PM	
P26	02.00	3	10/1/2021	2:07:00 PM	
P25	02.00	3	10/1/2021	2:07:03 PM	
P20	02.00	3	10/1/2021	2:07:06 PM	
P27	02.00	3	10/1/2021	2:07:10 PM	
P24	02.00	3	10/1/2021	2:07:13 PM	
P21	02.00	3	10/1/2021	2:07:16 PM	
P2E	02.00	3	10/1/2021	2:07:19 PM	
P27	02.00	3	10/1/2021	2:07:23 PM	
P22	02.00	3	10/1/2021	2:07:26 PM	
P2D	02.00	3	10/1/2021	2:07:29 PM	
P2C	02.00	3	10/1/2021	2:09:15 PM	
P21	02.00	3	10/1/2021	2:09:18 PM	
P2B	02.00	3	10/1/2021	2:09:21 PM	
P2F	02.00	3	10/1/2021	2:09:25 PM	
P22	02.00	3	10/1/2021	2:09:28 PM	
P2A	02.00	3	10/1/2021	2:09:31 PM	
P2F	02.00	3	10/1/2021	2:09:34 PM	
P23	02.00	3	10/1/2021	2:09:38 PM	
P2D	02.00	3	10/1/2021	2:09:41 PM	
P28	02.00	3	10/1/2021	2:09:44 PM	
P24	02.00	3	10/1/2021	2:09:48 PM	
P2C	02.00	3	10/1/2021	2:09:51 PM	
P29	02.00	3	10/1/2021	2:09:54 PM	
P2A	02.00	3	10/1/2021	2:09:57 PM	
P21	02.00	3	10/1/2021	2:10:01 PM	
P24	02.00	3	10/1/2021	2:10:04 PM	
P27	02.00	3	10/1/2021	2:10:07 PM	
P21	02.00	3	10/1/2021	2:10:10 PM	
P25	02.00	3	10/1/2021	2:10:14 PM	
P26	02.00	3	10/1/2021	2:10:17 PM	
P27	02.00	3	10/1/2021	2:11:53 PM	
P22	02.00	3	10/1/2021	2:11:56 PM	
P22	02.00	3	10/1/2021	2:12:00 PM	
P21	02.00	3	10/1/2021	2:12:03 PM	
P24	02.00	3	10/1/2021	2:12:06 PM	
P2B	02.00	3	10/1/2021	2:12:09 PM	
P20	02.00	3	10/1/2021	2:12:13 PM	
P25	02.00	3	10/1/2021	2:12:16 PM	
P2A	02.00	3	10/1/2021	2:12:19 PM	
P22	02.00	3	10/1/2021	2:12:22 PM	
P26	02.00	3	10/1/2021	2:12:26 PM	
P29	02.00	3	10/1/2021	2:12:29 PM	
P23	02.00	3	10/1/2021	2:12:32 PM	
P27	02.00	3	10/1/2021	2:12:36 PM	
P28	02.00	3	10/1/2021	2:12:39 PM	
P24	02.00	3	10/1/2021	2:12:42 PM	
P23	02.00	3	10/1/2021	2:12:45 PM	
P2F	02.00	3	10/1/2021	2:12:49 PM	
P25	02.00	3	10/1/2021	2:12:52 PM	
P22	02.00	3	10/1/2021	2:12:55 PM	
P2F	02.00	3	10/1/2021	2:16:18 PM	
P25	02.00	3	10/1/2021	2:16:21 PM	
P21	02.00	3	10/1/2021	2:16:25 PM	
P2C	02.00	3	10/1/2021	2:16:28 PM	
P24	02.00	3	10/1/2021	2:16:31 PM	
P20	02.00	3	10/1/2021	2:16:35 PM	
P2D	02.00	3	10/1/2021	2:16:38 PM	
P23	02.00	3	10/1/2021	2:16:41 PM	
P26	02.00	3	10/1/2021	2:16:44 PM	
P2A	02.00	3	10/1/2021	2:16:48 PM	
P22	02.00	3	10/1/2021	2:16:51 PM	
P27	02.00	3	10/1/2021	2:16:54 PM	
P24	02.00	3	10/1/2021	2:16:57 PM	
P26	02.00	3	10/1/2021	2:17:01 PM	
