P1E	02.00	3	Date	Time	
P2F	02.00	3	11/5/2021	1:56:38 PM	
P22	02.00	3	11/5/2021	1:56:42 PM	
P25	02.00	3	11/5/2021	1:56:45 PM	
P28	02.00	3	11/5/2021	1:56:48 PM	
P20	02.00	3	11/5/2021	1:56:51 PM	
P24	02.00	3	11/5/2021	1:56:55 PM	
P29	02.00	3	11/5/2021	1:56:58 PM	
P24	02.00	3	11/5/2021	1:57:01 PM	
P20	02.00	3	11/5/2021	1:57:05 PM	
P2D	02.00	3	11/5/2021	1:57:08 PM	
P25	02.00	3	11/5/2021	1:57:11 PM	
P20	02.00	3	11/5/2021	1:57:14 PM	
P2C	02.00	3	11/5/2021	1:57:18 PM	
P26	02.00	3	11/5/2021	1:57:21 PM	
P23	02.00	3	11/5/2021	1:57:24 PM	
P2F	02.00	3	11/5/2021	1:57:28 PM	
P27	02.00	3	11/5/2021	1:57:31 PM	
P22	02.00	3	11/5/2021	1:57:34 PM	
P21	02.00	3	11/5/2021	1:57:37 PM	
P20	02.00	3	11/5/2021	1:57:41 PM	
P29	02.00	3	11/5/2021	2:00:58 PM	
P24	02.00	3	11/5/2021	2:01:01 PM	
P21	02.00	3	11/5/2021	2:01:04 PM	
P2D	02.00	3	11/5/2021	2:01:08 PM	
P25	02.00	3	11/5/2021	2:01:11 PM	
P20	02.00	3	11/5/2021	2:01:14 PM	
P23	02.00	3	11/5/2021	2:01:17 PM	
P26	02.00	3	11/5/2021	2:01:21 PM	
P23	02.00	3	11/5/2021	2:01:24 PM	
P20	02.00	3	11/5/2021	2:01:27 PM	
P27	02.00	3	11/5/2021	2:01:31 PM	
P22	02.00	3	11/5/2021	2:01:34 PM	
P21	02.00	3	11/5/2021	2:01:37 PM	
P21	02.00	3	11/5/2021	2:01:40 PM	
P25	02.00	3	11/5/2021	2:01:44 PM	
P26	02.00	3	11/5/2021	2:01:47 PM	
P20	02.00	3	11/5/2021	2:01:50 PM	
P24	02.00	3	11/5/2021	2:01:54 PM	
P27	02.00	3	11/5/2021	2:01:57 PM	
P26	02.00	3	11/5/2021	2:02:00 PM	
P23	02.00	3	11/5/2021	2:04:03 PM	
P27	02.00	3	11/5/2021	2:04:07 PM	
P21	02.00	3	11/5/2021	2:04:10 PM	
P22	02.00	3	11/5/2021	2:04:13 PM	
P26	02.00	3	11/5/2021	2:04:17 PM	
P22	02.00	3	11/5/2021	2:04:20 PM	
P21	02.00	3	11/5/2021	2:04:23 PM	
P25	02.00	3	11/5/2021	2:04:27 PM	
P23	02.00	3	11/5/2021	2:04:30 PM	
P20	02.00	3	11/5/2021	2:04:33 PM	
P25	02.00	3	11/5/2021	2:04:36 PM	
P24	02.00	3	11/5/2021	2:04:40 PM	
P27	02.00	3	11/5/2021	2:04:43 PM	
P22	02.00	3	11/5/2021	2:04:46 PM	
P2D	02.00	3	11/5/2021	2:04:49 PM	
P26	02.00	3	11/5/2021	2:04:53 PM	
P23	02.00	3	11/5/2021	2:04:56 PM	
P2C	02.00	3	11/5/2021	2:04:59 PM	
P22	02.00	3	11/5/2021	2:05:03 PM	
P27	02.00	3	11/5/2021	2:05:06 PM	
P2F	02.00	3	11/5/2021	2:06:49 PM	
P24	02.00	3	11/5/2021	2:06:53 PM	
P21	02.00	3	11/5/2021	2:06:56 PM	
P2E	02.00	3	11/5/2021	2:06:59 PM	
P20	02.00	3	11/5/2021	2:07:03 PM	
P25	02.00	3	11/5/2021	2:07:06 PM	
P2A	02.00	3	11/5/2021	2:07:09 PM	
P20	02.00	3	11/5/2021	2:07:12 PM	
P24	02.00	3	11/5/2021	2:07:16 PM	
P2B	02.00	3	11/5/2021	2:07:19 PM	
P23	02.00	3	11/5/2021	2:07:22 PM	
P27	02.00	3	11/5/2021	2:07:26 PM	
P28	02.00	3	11/5/2021	2:07:29 PM	
P22	02.00	3	11/5/2021	2:07:32 PM	
P25	02.00	3	11/5/2021	2:07:35 PM	
P29	02.00	3	11/5/2021	2:07:39 PM	
P25	02.00	3	11/5/2021	2:07:42 PM	
P22	02.00	3	11/5/2021	2:07:45 PM	
P2F	02.00	3	11/5/2021	2:07:48 PM	
