Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
7/6/2021 7:31:13 AM	0.00	0.83	0.00	0.00	0.00	0.83	82.34	1.03	--	
7/6/2021 9:51:58 AM	0.20	0.78	0.00	0.00	0.18	0.98	78.64	1.10	--	
7/6/2021 9:52:01 AM	0.00	0.23	0.00	0.00	0.00	0.23	74.30	1.10	--	
7/6/2021 9:52:04 AM	0.00	0.12	0.00	0.00	0.00	0.12	86.47	1.09	--	
7/6/2021 9:52:08 AM	0.00	0.00	0.00	0.36	0.00	0.36	78.98	1.10	--	
7/6/2021 9:52:11 AM	0.00	1.10	0.00	0.00	0.00	1.10	90.54	1.09	--	
7/6/2021 9:52:14 AM	0.00	0.39	0.00	0.00	0.01	0.39	85.95	1.09	--	
7/6/2021 9:52:17 AM	0.00	1.23	0.00	0.00	0.00	1.23	79.50	1.09	--	
7/6/2021 9:52:21 AM	0.00	1.97	0.00	0.00	0.00	1.97	83.02	1.10	--	
7/6/2021 9:52:24 AM	0.00	0.57	0.00	0.00	0.00	0.57	82.04	1.10	--	
7/6/2021 9:52:27 AM	0.00	1.04	0.05	0.00	0.07	1.09	83.37	1.09	--	
7/6/2021 9:52:31 AM	0.00	0.00	0.00	0.00	0.00	0.00	84.69	1.10	--	
7/6/2021 9:52:34 AM	0.00	0.27	0.68	0.00	0.02	0.95	81.38	1.09	--	
7/6/2021 9:52:37 AM	0.00	1.34	0.00	0.00	0.00	1.34	80.27	1.09	--	
7/6/2021 9:52:40 AM	0.00	1.17	0.00	0.00	0.00	1.17	62.08	1.09	--	
7/6/2021 9:52:43 AM	0.00	1.24	0.00	0.00	0.00	1.24	74.06	1.09	--	
7/6/2021 9:52:47 AM	0.00	0.13	0.00	0.00	0.00	0.13	90.34	1.10	--	
7/6/2021 9:52:50 AM	0.00	0.71	0.00	0.00	0.00	0.71	80.02	1.10	--	
7/6/2021 9:52:53 AM	0.00	0.71	0.00	0.00	0.01	0.71	80.55	1.10	--	
7/6/2021 9:52:57 AM	0.00	2.63	0.08	0.00	0.00	2.71	91.77	1.10	--	
7/6/2021 9:53:00 AM	0.00	0.00	0.00	0.00	0.00	0.00	83.96	1.09	--	
7/6/2021 9:53:03 AM	0.00	0.74	0.00	0.00	0.00	0.74	77.69	1.10	--	
7/6/2021 9:53:06 AM	0.00	1.69	0.00	0.00	0.00	1.69	77.46	1.10	--	
7/6/2021 9:53:10 AM	16.69	1.91	20.26	6.91	1.01	45.76	38.28	1.44	--	
7/6/2021 9:53:13 AM	16.99	1.58	21.47	6.38	1.09	46.42	39.39	1.49	--	
7/6/2021 9:53:16 AM	16.28	2.79	22.83	4.71	0.98	46.62	39.74	1.55	--	
7/6/2021 9:53:19 AM	16.94	1.55	19.56	6.73	1.13	44.79	39.48	1.57	--	
7/6/2021 9:53:23 AM	16.44	2.75	22.53	4.08	0.98	45.80	39.27	1.57	--	
7/6/2021 9:53:26 AM	16.31	1.71	20.15	6.21	1.09	44.38	38.12	1.58	--	
7/6/2021 9:53:29 AM	15.14	2.83	22.89	4.38	1.03	45.23	38.22	1.59	--	
7/6/2021 9:53:32 AM	15.56	1.98	20.72	5.58	1.07	43.84	37.48	1.63	--	
7/6/2021 9:53:36 AM	15.87	2.32	21.08	5.40	1.04	44.67	40.09	1.60	--	
7/6/2021 9:53:39 AM	15.76	2.42	21.60	4.96	1.02	44.73	38.49	1.61	--	
7/6/2021 9:53:42 AM	15.38	2.43	22.89	4.39	1.05	45.09	38.28	1.62	--	
7/6/2021 9:53:46 AM	16.36	1.96	21.71	5.09	0.99	45.11	37.55	1.61	--	
7/6/2021 9:53:49 AM	16.11	2.39	22.57	4.30	0.93	45.37	37.01	1.66	--	
7/6/2021 9:53:52 AM	15.62	2.54	22.54	4.40	0.99	45.10	38.18	1.66	--	
7/6/2021 9:53:55 AM	16.43	2.70	22.84	4.27	0.88	46.25	37.31	1.68	--	
7/6/2021 9:53:59 AM	17.25	2.23	22.09	5.05	0.89	46.62	38.18	1.69	--	
7/6/2021 9:54:02 AM	16.33	2.07	21.84	5.33	0.99	45.56	38.67	1.68	--	
7/6/2021 9:54:05 AM	16.64	2.57	22.59	4.61	0.97	46.42	38.08	1.69	--	
7/6/2021 9:54:08 AM	15.32	2.57	23.42	4.29	1.04	45.59	37.97	1.68	--	
7/6/2021 9:54:12 AM	16.33	1.75	21.04	6.26	1.11	45.38	39.89	1.69	--	
7/6/2021 9:54:15 AM	16.97	2.36	22.79	4.82	0.96	46.95	39.85	1.70	--	
7/6/2021 9:54:18 AM	17.04	2.16	21.41	5.42	1.05	46.03	37.86	1.74	--	
7/6/2021 9:54:21 AM	15.71	2.29	23.68	4.67	0.86	46.35	40.25	1.74	--	
7/6/2021 9:54:25 AM	16.64	2.48	22.63	4.51	0.89	46.25	42.99	1.81	--	
7/6/2021 9:54:28 AM	16.63	2.07	20.70	5.62	1.00	45.03	39.09	2.11	--	
7/6/2021 9:54:31 AM	16.94	2.41	21.66	5.19	0.96	46.20	38.59	2.20	--	
7/6/2021 9:54:34 AM	16.22	2.16	22.02	5.38	1.00	45.78	38.97	2.20	--	
7/6/2021 9:54:38 AM	16.37	2.22	22.16	5.20	0.96	45.95	38.90	2.19	--	
7/6/2021 9:54:41 AM	16.57	2.18	21.87	5.03	1.00	45.66	38.54	2.20	--	
7/6/2021 9:54:44 AM	16.36	2.04	21.79	5.12	0.93	45.31	38.54	2.21	--	
7/6/2021 9:54:47 AM	16.21	2.08	21.80	5.09	0.92	45.19	38.50	2.22	--	
7/6/2021 9:54:51 AM	15.91	2.23	21.95	4.66	0.97	44.75	38.58	2.22	--	
7/6/2021 9:54:54 AM	16.01	2.31	22.10	4.53	0.96	44.95	38.11	2.22	--	
7/6/2021 9:54:57 AM	15.62	2.33	22.04	4.29	0.93	44.30	38.31	2.26	--	
7/6/2021 9:55:00 AM	16.21	2.10	21.84	4.70	0.88	44.84	37.91	2.12	--	
7/6/2021 9:55:04 AM	16.24	2.12	21.63	4.86	0.94	44.86	37.93	2.13	--	
7/6/2021 9:55:07 AM	16.07	2.21	21.87	4.79	0.90	44.95	38.00	2.13	--	
7/6/2021 9:55:10 AM	16.22	2.32	21.54	4.71	0.90	44.79	37.03	2.11	--	
7/6/2021 9:55:14 AM	15.83	2.34	22.32	4.37	0.87	44.87	36.78	2.06	--	
7/6/2021 9:55:17 AM	16.64	2.05	20.85	5.11	0.92	44.65	38.29	2.08	--	
7/6/2021 9:55:20 AM	15.25	2.54	22.46	4.57	0.92	44.82	37.90	2.06	--	
7/6/2021 9:55:23 AM	15.72	2.38	22.21	4.65	0.89	44.96	37.66	2.14	--	
7/6/2021 9:55:27 AM	15.71	2.30	21.59	4.18	0.81	43.78	36.39	2.59	--	
7/6/2021 9:55:30 AM	16.05	2.21	21.45	4.45	0.77	44.15	36.03	2.57	--	
7/6/2021 9:55:33 AM	15.67	2.49	21.92	4.23	0.76	44.31	34.32	2.57	--	
7/6/2021 9:55:36 AM	14.12	3.25	21.19	3.56	0.00	42.12	22.06	2.58	--	
7/6/2021 9:55:40 AM	12.69	2.57	18.37	4.97	0.00	38.59	15.35	2.61	--	
7/6/2021 9:55:43 AM	15.21	2.82	21.07	3.63	0.30	42.73	24.76	2.61	--	
7/6/2021 9:55:46 AM	15.63	2.63	21.29	3.88	0.48	43.44	27.67	2.60	--	
7/6/2021 9:55:49 AM	16.21	2.48	21.70	4.28	0.61	44.67	28.36	2.62	--	
7/6/2021 9:55:53 AM	15.96	2.46	21.13	4.12	0.59	43.67	27.38	2.60	--	
7/6/2021 9:55:56 AM	16.04	2.51	21.73	4.43	0.60	44.71	28.44	2.61	--	
7/6/2021 9:55:59 AM	16.43	2.51	21.52	4.40	0.52	44.85	28.49	2.62	--	
7/6/2021 9:56:02 AM	15.98	2.59	22.08	4.30	0.65	44.96	28.94	2.61	--	
7/6/2021 9:56:06 AM	16.33	2.46	21.61	4.56	0.60	44.96	28.76	2.61	--	
