P1E	02.00	3	Date	Time	
P2D	02.00	3	6/29/2021	2:36:04 PM	
P2E	02.00	3	6/29/2021	2:36:07 PM	
P29	02.00	3	6/29/2021	2:36:11 PM	
P20	02.00	3	6/29/2021	2:39:53 PM	
P25	02.00	3	6/29/2021	2:39:56 PM	
P2A	02.00	3	6/29/2021	2:39:59 PM	
P2B	02.00	3	6/29/2021	2:40:03 PM	
P2E	02.00	3	6/29/2021	2:40:06 PM	
P21	02.00	3	6/29/2021	2:40:09 PM	
P2B	02.00	3	6/29/2021	2:40:12 PM	
P2F	02.00	3	6/29/2021	2:40:16 PM	
P20	02.00	3	6/29/2021	2:40:19 PM	
P28	02.00	3	6/29/2021	2:40:22 PM	
P2F	02.00	3	6/29/2021	2:40:25 PM	
P23	02.00	3	6/29/2021	2:40:29 PM	
P29	02.00	3	6/29/2021	2:44:50 PM	
P2A	02.00	3	6/29/2021	2:44:53 PM	
P2E	02.00	3	6/29/2021	2:44:57 PM	
P2D	02.00	3	6/29/2021	2:45:00 PM	
P2E	02.00	3	6/29/2021	2:45:03 PM	
P2B	02.00	3	6/29/2021	2:45:06 PM	
P2C	02.00	3	6/29/2021	2:45:10 PM	
P2F	02.00	3	6/29/2021	2:45:13 PM	
P2A	02.00	3	6/29/2021	2:45:16 PM	
P25	02.00	3	6/29/2021	2:45:19 PM	
P2C	02.00	3	6/29/2021	2:45:23 PM	
P2A	02.00	3	6/29/2021	2:53:33 PM	
P2E	02.00	3	6/29/2021	2:53:37 PM	
P2E	02.00	3	6/29/2021	2:53:40 PM	
P2D	02.00	3	6/29/2021	2:53:43 PM	
P28	02.00	3	6/29/2021	2:53:46 PM	
P2F	02.00	3	6/29/2021	2:53:50 PM	
P2C	02.00	3	6/29/2021	2:53:53 PM	
P29	02.00	3	6/29/2021	2:53:56 PM	
P26	02.00	3	6/29/2021	2:53:59 PM	
P2E	02.00	3	6/29/2021	2:54:03 PM	
P2B	02.00	3	6/29/2021	2:54:06 PM	
P27	02.00	3	6/29/2021	2:59:16 PM	
P28	02.00	3	6/29/2021	2:59:19 PM	
P21	02.00	3	6/29/2021	2:59:23 PM	
P24	02.00	3	6/29/2021	2:59:26 PM	
P2B	02.00	3	6/29/2021	2:59:29 PM	
P20	02.00	3	6/29/2021	2:59:33 PM	
P25	02.00	3	6/29/2021	2:59:36 PM	
P2A	02.00	3	6/29/2021	2:59:39 PM	
P26	02.00	3	6/29/2021	2:59:42 PM	
P22	02.00	3	6/29/2021	2:59:46 PM	
P2D	02.00	3	6/29/2021	2:59:49 PM	
P22	02.00	3	6/29/2021	3:03:59 PM	
P2B	02.00	3	6/29/2021	3:04:02 PM	
P2F	02.00	3	6/29/2021	3:04:06 PM	
P20	02.00	3	6/29/2021	3:04:09 PM	
P2A	02.00	3	6/29/2021	3:04:12 PM	
P2D	02.00	3	6/29/2021	3:04:15 PM	
P21	02.00	3	6/29/2021	3:04:19 PM	
P29	02.00	3	6/29/2021	3:04:22 PM	
P2E	02.00	3	6/29/2021	3:04:25 PM	
P22	02.00	3	6/29/2021	3:04:29 PM	
P28	02.00	3	6/29/2021	3:04:32 PM	
P2F	02.00	3	6/29/2021	3:04:35 PM	
P22	02.00	3	6/29/2021	3:04:38 PM	
P27	02.00	3	6/29/2021	3:08:46 PM	
P28	02.00	3	6/29/2021	3:08:49 PM	
P23	02.00	3	6/29/2021	3:08:53 PM	
P26	02.00	3	6/29/2021	3:08:56 PM	
P29	02.00	3	6/29/2021	3:08:59 PM	
P26	02.00	3	6/29/2021	3:09:02 PM	
P22	02.00	3	6/29/2021	3:09:06 PM	
P2D	02.00	3	6/29/2021	3:09:09 PM	
P27	02.00	3	6/29/2021	3:09:12 PM	
P23	02.00	3	6/29/2021	3:09:16 PM	
P2C	02.00	3	6/29/2021	3:09:19 PM	
P2D	02.00	3	6/29/2021	3:13:20 PM	
P2E	02.00	3	6/29/2021	3:13:23 PM	
P2B	02.00	3	6/29/2021	3:13:26 PM	
P2C	02.00	3	6/29/2021	3:13:30 PM	
P2F	02.00	3	6/29/2021	3:13:33 PM	
P2A	02.00	3	6/29/2021	3:13:36 PM	
P25	02.00	3	6/29/2021	3:13:39 PM	
P28	02.00	3	6/29/2021	3:13:43 PM	
P2D	02.00	3	6/29/2021	3:13:46 PM	
P22	02.00	3	6/29/2021	3:13:49 PM	
P29	02.00	3	6/29/2021	3:13:53 PM	
P26	02.00	3	6/29/2021	3:17:49 PM	
P2D	02.00	3	6/29/2021	3:17:53 PM	
P28	02.00	3	6/29/2021	3:17:56 PM	
P27	02.00	3	6/29/2021	3:17:59 PM	
P26	02.00	3	6/29/2021	3:18:02 PM	
P22	02.00	3	6/29/2021	3:18:06 PM	
P2D	02.00	3	6/29/2021	3:18:09 PM	
P27	02.00	3	6/29/2021	3:18:12 PM	
P23	02.00	3	6/29/2021	3:18:16 PM	
P2C	02.00	3	6/29/2021	3:18:19 PM	
P24	02.00	3	6/29/2021	3:18:22 PM	
P23	02.00	3	6/29/2021	3:18:25 PM	
