Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
9/7/2021 9:41:01 AM	34.58	10.15	23.38	17.89	4.97	86.00	61.61	1.50	--	
9/7/2021 9:41:04 AM	34.75	9.66	22.40	18.70	5.05	85.52	60.41	1.47	--	
9/7/2021 9:41:08 AM	33.90	9.74	22.12	18.69	5.16	84.44	60.78	1.43	--	
9/7/2021 9:41:11 AM	33.76	9.58	21.98	18.44	5.07	83.75	61.77	1.44	--	
9/7/2021 9:41:14 AM	35.51	9.05	20.77	19.14	4.99	84.48	63.27	1.37	--	
9/7/2021 9:41:17 AM	34.17	9.85	22.37	17.62	4.98	84.01	60.01	1.38	--	
9/7/2021 9:41:21 AM	34.27	9.10	21.39	19.00	5.14	83.76	61.28	1.38	--	
9/7/2021 9:41:24 AM	32.47	9.54	22.91	18.10	5.18	83.01	60.56	1.38	--	
9/7/2021 9:41:27 AM	34.69	9.41	20.71	19.10	5.05	83.91	61.93	1.39	--	
9/7/2021 9:41:31 AM	35.52	9.13	21.31	18.86	4.94	84.82	62.26	1.39	--	
9/7/2021 9:41:34 AM	34.77	9.77	21.33	18.74	5.03	84.61	62.04	1.39	--	
9/7/2021 9:41:37 AM	35.19	9.71	21.38	18.31	4.94	84.58	61.53	1.40	--	
9/7/2021 9:41:40 AM	34.83	9.64	20.84	18.52	5.02	83.83	62.78	1.40	--	
9/7/2021 9:41:44 AM	34.76	9.56	20.78	18.79	5.00	83.89	61.10	1.39	--	
9/7/2021 9:41:47 AM	34.24	10.01	22.03	17.73	4.95	84.01	61.99	1.38	--	
9/7/2021 9:41:50 AM	34.88	8.82	20.00	20.04	4.92	83.74	63.52	1.40	--	
9/7/2021 9:41:53 AM	34.86	9.90	21.51	17.99	4.96	84.25	60.33	1.39	--	
9/7/2021 9:41:57 AM	34.22	9.29	21.35	19.25	5.17	84.11	63.22	1.40	--	
9/7/2021 9:42:00 AM	33.91	9.51	21.11	18.80	5.21	83.34	63.27	1.40	--	
9/7/2021 9:42:03 AM	33.98	9.53	21.66	18.15	4.93	83.32	60.34	1.63	--	
9/7/2021 9:42:06 AM	34.01	9.46	21.24	17.96	4.95	82.68	62.63	1.91	--	
9/7/2021 9:42:10 AM	34.55	9.38	21.25	18.30	4.93	83.48	62.19	1.90	--	
9/7/2021 9:42:13 AM	33.94	9.29	20.78	18.03	4.92	82.04	62.11	1.90	--	
9/7/2021 9:42:16 AM	33.34	9.39	21.03	17.95	4.91	81.71	61.89	1.90	--	
9/7/2021 9:42:20 AM	33.95	9.17	20.67	18.02	4.82	81.81	61.93	1.91	--	
9/7/2021 9:42:23 AM	33.86	9.42	20.57	17.58	4.75	81.44	61.71	1.89	--	
9/7/2021 9:42:26 AM	33.29	9.63	21.56	17.77	4.78	82.26	62.05	1.90	--	
9/7/2021 9:42:29 AM	33.98	9.37	21.34	18.48	4.81	83.17	61.86	1.91	--	
9/7/2021 9:42:33 AM	33.58	9.70	21.63	17.85	4.87	82.77	61.79	1.90	--	
9/7/2021 9:42:36 AM	33.96	9.75	21.73	17.48	4.73	82.92	61.62	1.92	--	
9/7/2021 9:42:39 AM	33.76	9.64	21.45	17.64	4.82	82.49	61.42	1.92	--	
9/7/2021 9:42:42 AM	34.25	9.47	21.12	17.80	4.73	82.64	61.70	1.92	--	
9/7/2021 9:42:46 AM	34.32	9.58	21.95	17.96	4.76	83.82	61.42	1.92	--	
9/7/2021 9:42:49 AM	34.85	9.62	22.46	18.00	4.78	84.93	61.65	1.94	--	
9/7/2021 9:42:52 AM	35.28	9.59	23.29	18.29	4.70	86.45	61.69	1.95	--	
9/7/2021 9:42:56 AM	35.89	9.60	22.71	18.46	4.69	86.66	61.25	1.93	--	
9/7/2021 9:42:59 AM	35.63	9.66	22.75	18.36	4.56	86.41	61.05	1.93	--	
9/7/2021 9:43:02 AM	35.41	9.86	22.60	17.93	4.73	85.80	60.72	1.92	--	
9/7/2021 9:43:05 AM	34.26	9.81	22.37	17.34	4.63	83.78	61.19	1.83	--	
9/7/2021 9:43:09 AM	27.38	7.00	16.17	16.49	3.85	67.05	67.99	1.23	--	
9/7/2021 9:43:12 AM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	1.01	--	
9/7/2021 9:43:15 AM	0.00	0.54	0.00	0.00	0.00	0.54	100.00	1.00	--	
9/7/2021 9:43:18 AM	0.00	0.85	0.00	0.00	0.00	0.85	100.00	0.99	--	
9/7/2021 9:43:22 AM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.99	--	
9/7/2021 9:43:25 AM	0.00	1.00	0.00	0.00	0.00	1.00	100.00	0.99	--	
9/7/2021 9:43:28 AM	0.00	1.21	0.00	0.00	0.00	1.21	82.63	0.99	--	
9/7/2021 10:06:51 AM	30.83	12.73	7.92	8.87	4.41	60.35	84.30	1.45	--	
9/7/2021 10:06:54 AM	33.47	11.93	6.25	10.68	4.38	62.33	86.88	1.48	--	
9/7/2021 10:06:57 AM	34.57	12.13	6.16	10.76	4.30	63.62	86.19	1.45	--	
9/7/2021 10:07:00 AM	33.76	12.74	7.80	9.30	4.42	63.60	88.22	1.45	--	
9/7/2021 10:07:04 AM	33.38	12.37	7.45	10.22	4.57	63.42	85.90	1.45	--	
9/7/2021 10:07:07 AM	34.02	13.19	8.61	8.84	4.26	64.67	86.03	1.45	--	
9/7/2021 10:07:10 AM	31.21	12.95	9.86	8.80	4.48	62.83	85.61	1.46	--	
9/7/2021 10:07:13 AM	31.66	12.65	9.14	10.02	4.47	63.49	84.91	1.46	--	
9/7/2021 10:07:17 AM	33.24	12.67	8.46	10.12	4.29	64.49	87.68	1.46	--	
9/7/2021 10:07:20 AM	33.54	13.13	9.22	9.12	4.26	65.01	86.77	1.46	--	
9/7/2021 10:07:23 AM	32.31	13.26	10.62	8.50	4.43	64.69	87.72	1.46	--	
9/7/2021 10:07:26 AM	32.85	12.92	9.55	9.58	4.34	64.90	87.86	1.46	--	
9/7/2021 10:07:30 AM	30.40	13.55	11.20	8.75	4.28	63.89	87.15	1.53	--	
9/7/2021 10:07:33 AM	32.44	13.41	10.27	9.57	4.18	65.68	88.41	1.53	--	
9/7/2021 10:07:36 AM	32.10	14.26	10.72	8.26	4.23	65.34	88.55	1.54	--	
9/7/2021 10:07:39 AM	31.56	12.29	7.97	11.31	4.37	63.13	86.54	1.54	--	
9/7/2021 10:07:43 AM	30.90	13.01	10.39	9.16	4.14	63.45	86.36	1.52	--	
9/7/2021 10:07:46 AM	30.92	13.17	10.22	8.85	4.25	63.15	87.82	1.52	--	
9/7/2021 10:07:49 AM	30.70	14.31	12.24	6.73	4.20	63.98	86.28	1.54	--	
9/7/2021 10:07:52 AM	31.58	13.02	8.59	10.19	4.34	63.38	86.43	1.54	--	
9/7/2021 10:07:56 AM	31.36	13.61	8.78	9.62	4.30	63.38	86.24	1.63	--	
9/7/2021 10:07:59 AM	30.22	13.36	10.14	9.13	4.28	62.84	86.18	1.95	--	
9/7/2021 10:08:02 AM	31.14	13.43	9.92	9.39	4.27	63.87	87.42	1.95	--	
9/7/2021 10:08:06 AM	30.44	14.02	10.89	8.45	4.27	63.80	86.75	1.99	--	
9/7/2021 10:08:09 AM	31.18	13.48	10.12	9.35	4.30	64.13	86.81	1.99	--	
9/7/2021 10:08:12 AM	31.34	13.51	10.47	9.23	4.28	64.54	86.21	2.03	--	
9/7/2021 10:08:15 AM	31.37	13.61	10.99	8.70	4.12	64.66	87.12	2.03	--	
9/7/2021 10:08:19 AM	31.49	13.21	9.18	9.73	4.32	63.61	86.79	2.02	--	
9/7/2021 10:08:22 AM	31.38	13.08	9.75	9.00	4.12	63.21	87.22	2.01	--	
9/7/2021 10:08:25 AM	32.00	13.33	9.85	9.29	4.15	64.48	87.12	1.99	--	
9/7/2021 10:08:28 AM	32.69	12.59	7.95	11.02	4.19	64.26	87.43	1.95	--	
9/7/2021 10:08:32 AM	31.97	13.07	8.34	9.54	4.24	62.93	86.31	1.95	--	
9/7/2021 10:08:35 AM	32.56	13.02	8.01	9.85	4.16	63.43	86.09	1.97	--	
9/7/2021 10:08:38 AM	32.28	13.19	9.45	8.86	4.19	63.78	86.10	1.97	--	
9/7/2021 10:08:41 AM	31.40	13.40	9.36	9.01	4.15	63.17	86.39	1.99	--	
9/7/2021 10:08:45 AM	31.36	12.84	8.63	9.56	4.28	62.38	86.85	1.98	--	
9/7/2021 10:08:48 AM	30.87	12.81	8.67	9.83	4.24	62.19	86.33	1.98	--	
9/7/2021 10:08:51 AM	31.39	13.07	9.36	9.10	4.21	62.92	85.42	1.99	--	
9/7/2021 10:08:54 AM	32.31	12.75	8.99	9.43	4.15	63.48	86.50	1.98	--	
9/7/2021 10:08:58 AM	30.53	12.95	8.45	9.61	4.24	61.54	87.40	1.83	--	
9/7/2021 10:09:01 AM	25.72	10.21	6.25	8.12	3.50	50.31	87.60	1.21	--	
9/7/2021 10:09:04 AM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	1.01	--	
9/7/2021 10:09:07 AM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	1.01	--	
9/7/2021 10:09:11 AM	0.00	0.00	0.00	0.00	0.00	0.00	98.72	1.00	--	
9/7/2021 10:09:14 AM	0.00	0.25	0.00	0.00	0.00	0.25	100.00	1.00	--	
9/7/2021 10:09:17 AM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	1.00	--	
9/7/2021 10:09:20 AM	0.00	0.38	0.00	0.00	0.00	0.38	100.00	1.00	--	
9/7/2021 10:37:45 AM	0.00	2.03	0.00	0.00	0.00	2.03	100.00	1.02	--	
9/7/2021 10:37:48 AM	21.25	12.78	6.61	5.64	3.75	46.27	87.66	1.33	--	
9/7/2021 10:37:52 AM	26.06	12.82	4.97	7.98	4.16	51.83	95.56	1.43	--	
9/7/2021 10:37:55 AM	26.30	12.23	4.98	9.20	4.18	52.72	94.51	1.44	--	
9/7/2021 10:37:58 AM	26.33	11.40	1.89	10.80	4.42	50.42	99.29	1.46	--	
9/7/2021 10:38:01 AM	26.62	12.76	4.83	8.21	4.03	52.41	95.70	1.45	--	
9/7/2021 10:38:05 AM	27.14	11.72	4.11	9.02	4.24	51.99	96.50	1.45	--	
9/7/2021 10:38:08 AM	29.30	12.73	3.31	9.42	4.26	54.76	96.79	1.50	--	
9/7/2021 10:38:11 AM	27.38	12.84	6.78	7.51	4.09	54.52	94.35	1.51	--	
9/7/2021 10:38:14 AM	28.46	11.50	3.33	10.34	4.25	53.63	97.15	1.52	--	
9/7/2021 10:38:18 AM	27.04	12.49	4.78	7.38	4.04	51.68	98.23	1.51	--	
9/7/2021 10:38:21 AM	28.24	11.94	3.45	8.98	4.25	52.60	96.00	1.56	--	
9/7/2021 10:38:24 AM	28.94	11.92	2.39	9.35	4.21	52.60	97.68	1.56	--	
9/7/2021 10:38:28 AM	28.09	11.53	1.86	9.41	4.19	50.89	98.84	1.52	--	
9/7/2021 10:38:31 AM	26.50	11.82	3.11	8.60	4.23	50.03	95.50	1.53	--	
9/7/2021 10:38:34 AM	28.44	11.55	1.82	9.07	4.19	50.88	96.09	1.54	--	
9/7/2021 10:38:37 AM	26.63	11.96	2.84	7.85	4.34	49.28	96.77	1.55	--	
9/7/2021 10:38:41 AM	27.39	12.26	3.94	8.07	4.12	51.67	94.92	1.54	--	
9/7/2021 10:38:44 AM	29.17	11.38	0.54	10.65	4.29	51.74	94.89	1.53	--	
9/7/2021 10:38:47 AM	26.84	12.61	4.21	7.66	4.19	51.31	94.01	1.57	--	
9/7/2021 10:38:50 AM	28.53	10.95	0.61	10.55	4.31	50.64	96.12	1.63	--	
9/7/2021 10:38:54 AM	28.44	11.60	1.62	9.30	4.18	50.96	95.97	1.66	--	
9/7/2021 10:38:57 AM	27.18	11.50	3.20	9.10	4.20	50.98	96.44	1.62	--	
9/7/2021 10:39:00 AM	27.05	12.13	4.88	9.30	4.19	53.36	95.43	2.09	--	
9/7/2021 10:39:03 AM	27.82	11.89	4.49	9.43	4.13	53.63	95.02	2.07	--	
9/7/2021 10:39:07 AM	26.20	12.60	6.39	8.11	4.14	53.30	96.57	2.08	--	
9/7/2021 10:39:10 AM	27.32	11.75	4.15	9.87	4.14	53.09	94.98	2.01	--	
9/7/2021 10:39:13 AM	27.29	11.73	4.31	9.81	4.15	53.15	95.02	2.02	--	
9/7/2021 10:39:16 AM	27.48	12.02	5.16	9.19	4.09	53.85	95.81	2.00	--	
9/7/2021 10:39:20 AM	26.47	12.17	6.00	8.72	4.13	53.37	95.11	2.03	--	
9/7/2021 10:39:23 AM	27.26	11.55	4.09	10.25	4.17	53.16	95.06	2.01	--	
9/7/2021 10:39:26 AM	27.04	11.95	5.36	8.94	4.02	53.28	96.26	2.02	--	
9/7/2021 10:39:30 AM	26.20	12.08	4.85	9.22	4.18	52.35	95.30	2.03	--	
9/7/2021 10:39:33 AM	26.27	11.76	4.66	9.53	4.06	52.22	95.88	2.07	--	
9/7/2021 10:39:36 AM	24.84	12.09	6.16	8.32	4.14	51.41	96.39	2.05	--	
9/7/2021 10:39:39 AM	26.16	11.96	5.04	9.08	4.15	52.25	95.94	2.09	--	
9/7/2021 10:39:43 AM	26.02	12.37	5.34	8.85	4.09	52.57	94.12	2.13	--	
9/7/2021 10:39:46 AM	26.74	12.36	5.07	8.96	4.06	53.14	96.14	2.17	--	
9/7/2021 10:39:49 AM	26.18	12.30	5.42	8.84	4.15	52.74	95.77	2.07	--	
9/7/2021 10:39:52 AM	25.86	12.49	6.48	8.27	4.05	53.11	95.09	2.25	--	
9/7/2021 10:39:56 AM	26.59	12.36	5.42	9.35	4.06	53.72	95.69	2.63	--	
9/7/2021 10:39:59 AM	26.88	12.31	5.79	9.05	4.07	54.02	95.61	2.90	--	
9/7/2021 10:40:02 AM	26.71	11.95	5.18	9.55	4.07	53.40	95.88	2.96	--	
9/7/2021 10:40:05 AM	27.08	12.47	5.65	8.85	4.04	54.05	95.73	2.92	--	
9/7/2021 10:40:09 AM	26.91	12.30	5.68	8.93	4.05	53.82	95.88	2.87	--	
9/7/2021 10:40:12 AM	26.71	12.06	5.44	9.36	4.13	53.57	96.13	2.87	--	
9/7/2021 10:40:15 AM	26.71	12.17	5.52	9.22	4.13	53.62	95.77	2.86	--	
9/7/2021 10:40:19 AM	26.74	12.19	5.60	9.11	4.09	53.64	96.24	2.87	--	
9/7/2021 10:40:22 AM	26.76	12.58	5.64	8.34	4.09	53.31	96.60	2.87	--	
9/7/2021 10:40:25 AM	26.04	12.47	6.19	8.32	4.06	53.02	95.88	2.86	--	
9/7/2021 10:40:28 AM	26.91	12.22	5.35	9.15	4.09	53.63	96.12	2.88	--	
9/7/2021 10:40:32 AM	26.10	12.41	6.19	8.52	4.05	53.23	95.00	2.90	--	
