P1E	02.00	3	Date	Time	
P27	02.00	3	7/21/2021	3:53:14 PM	
P2B	02.00	3	7/21/2021	3:53:18 PM	
P21	02.00	3	7/21/2021	3:53:21 PM	
P24	02.00	3	7/21/2021	3:53:24 PM	
P27	02.00	3	7/21/2021	3:53:27 PM	
P20	02.00	3	7/21/2021	3:53:31 PM	
P25	02.00	3	7/21/2021	3:53:34 PM	
P26	02.00	3	7/21/2021	3:53:37 PM	
P27	02.00	3	7/21/2021	3:53:41 PM	
P22	02.00	3	7/21/2021	3:53:44 PM	
P21	02.00	3	7/21/2021	3:53:47 PM	
P27	02.00	3	7/21/2021	3:53:50 PM	
P23	02.00	3	7/21/2021	3:53:54 PM	
P25	02.00	3	7/21/2021	3:55:23 PM	
P20	02.00	3	7/21/2021	3:55:26 PM	
P27	02.00	3	7/21/2021	3:55:30 PM	
P24	02.00	3	7/21/2021	3:55:33 PM	
P21	02.00	3	7/21/2021	3:55:36 PM	
P2E	02.00	3	7/21/2021	3:55:39 PM	
P23	02.00	3	7/21/2021	3:55:43 PM	
P26	02.00	3	7/21/2021	3:55:46 PM	
P29	02.00	3	7/21/2021	3:55:49 PM	
P23	02.00	3	7/21/2021	3:55:52 PM	
P27	02.00	3	7/21/2021	3:55:56 PM	
P28	02.00	3	7/21/2021	3:55:59 PM	
P25	02.00	3	7/21/2021	3:56:02 PM	
P21	02.00	3	7/21/2021	3:56:06 PM	
P2E	02.00	3	7/21/2021	3:56:09 PM	
P24	02.00	3	7/21/2021	3:56:12 PM	
P23	02.00	3	7/21/2021	3:56:15 PM	
P2F	02.00	3	7/21/2021	3:56:19 PM	
P27	02.00	3	7/21/2021	3:56:22 PM	
P20	02.00	3	7/21/2021	3:56:25 PM	
P29	02.00	3	7/21/2021	4:09:12 PM	
P2E	02.00	3	7/21/2021	4:09:15 PM	
P22	02.00	3	7/21/2021	4:09:19 PM	
P2A	02.00	3	7/21/2021	4:09:22 PM	
P2D	02.00	3	7/21/2021	4:09:25 PM	
P20	02.00	3	7/21/2021	4:09:28 PM	
P2B	02.00	3	7/21/2021	4:09:32 PM	
P2C	02.00	3	7/21/2021	4:09:35 PM	
P21	02.00	3	7/21/2021	4:09:38 PM	
P2F	02.00	3	7/21/2021	4:09:41 PM	
P2B	02.00	3	7/21/2021	4:09:45 PM	
P26	02.00	3	7/21/2021	4:09:48 PM	
P2E	02.00	3	7/21/2021	4:09:51 PM	
P25	02.00	3	7/21/2021	4:11:24 PM	
P26	02.00	3	7/21/2021	4:11:27 PM	
P21	02.00	3	7/21/2021	4:11:31 PM	
P24	02.00	3	7/21/2021	4:11:34 PM	
P27	02.00	3	7/21/2021	4:11:37 PM	
P27	02.00	3	7/21/2021	4:11:40 PM	
P23	02.00	3	7/21/2021	4:11:44 PM	
P20	02.00	3	7/21/2021	4:11:47 PM	
P26	02.00	3	7/21/2021	4:11:50 PM	
