P1E	02.00	3	Date	Time	
P36	02.00	3	6/2/2021	10:58:59 AM	
P38	02.00	3	6/2/2021	10:59:03 AM	
P3D	02.00	3	6/2/2021	10:59:06 AM	
P32	02.00	3	6/2/2021	10:59:09 AM	
P38	02.00	3	6/2/2021	10:59:12 AM	
P3C	02.00	3	6/2/2021	10:59:16 AM	
P33	02.00	3	6/2/2021	10:59:19 AM	
P3B	02.00	3	6/2/2021	10:59:22 AM	
P3F	02.00	3	6/2/2021	10:59:26 AM	
P30	02.00	3	6/2/2021	10:59:29 AM	
P3A	02.00	3	6/2/2021	10:59:32 AM	
P3D	02.00	3	6/2/2021	10:59:35 AM	
P30	02.00	3	6/2/2021	11:01:16 AM	
P35	02.00	3	6/2/2021	11:01:20 AM	
P36	02.00	3	6/2/2021	11:01:23 AM	
P33	02.00	3	6/2/2021	11:01:26 AM	
P3C	02.00	3	6/2/2021	11:01:29 AM	
P37	02.00	3	6/2/2021	11:01:33 AM	
P32	02.00	3	6/2/2021	11:01:36 AM	
P3D	02.00	3	6/2/2021	11:01:39 AM	
P30	02.00	3	6/2/2021	11:01:43 AM	
P35	02.00	3	6/2/2021	11:01:46 AM	
P3A	02.00	3	6/2/2021	11:01:49 AM	
P30	02.00	3	6/2/2021	11:01:52 AM	
P34	02.00	3	6/2/2021	11:01:56 AM	
P3B	02.00	3	6/2/2021	11:01:59 AM	
P32	02.00	3	6/2/2021	11:05:01 AM	
P36	02.00	3	6/2/2021	11:05:05 AM	
P3B	02.00	3	6/2/2021	11:05:08 AM	
P33	02.00	3	6/2/2021	11:05:11 AM	
P37	02.00	3	6/2/2021	11:05:15 AM	
P3A	02.00	3	6/2/2021	11:05:18 AM	
P30	02.00	3	6/2/2021	11:05:21 AM	
P35	02.00	3	6/2/2021	11:05:24 AM	
P39	02.00	3	6/2/2021	11:05:28 AM	
P31	02.00	3	6/2/2021	11:05:31 AM	
P34	02.00	3	6/2/2021	11:05:34 AM	
P37	02.00	3	6/2/2021	11:05:37 AM	
P36	02.00	3	6/2/2021	11:05:41 AM	
P33	02.00	3	6/2/2021	11:05:44 AM	
P30	02.00	3	6/2/2021	11:05:47 AM	
P36	02.00	3	6/2/2021	11:05:50 AM	
P3A	02.00	3	6/2/2021	11:08:37 AM	
P3A	02.00	3	6/2/2021	11:08:40 AM	
P3E	02.00	3	6/2/2021	11:08:44 AM	
P3D	02.00	3	6/2/2021	11:08:47 AM	
P3B	02.00	3	6/2/2021	11:08:50 AM	
P38	02.00	3	6/2/2021	11:08:53 AM	
P3C	02.00	3	6/2/2021	11:08:57 AM	
P3F	02.00	3	6/2/2021	11:09:00 AM	
P3C	02.00	3	6/2/2021	11:09:03 AM	
P39	02.00	3	6/2/2021	11:09:06 AM	
P3E	02.00	3	6/2/2021	11:09:10 AM	
P3D	02.00	3	6/2/2021	11:09:13 AM	
P38	02.00	3	6/2/2021	11:09:16 AM	
P34	02.00	3	6/2/2021	11:11:46 AM	
P3B	02.00	3	6/2/2021	11:11:49 AM	
P30	02.00	3	6/2/2021	11:11:53 AM	
P35	02.00	3	6/2/2021	11:11:56 AM	
P3A	02.00	3	6/2/2021	11:11:59 AM	
P37	02.00	3	6/2/2021	11:12:02 AM	
P33	02.00	3	6/2/2021	11:12:06 AM	
P3C	02.00	3	6/2/2021	11:12:09 AM	
P36	02.00	3	6/2/2021	11:12:12 AM	
P31	02.00	3	6/2/2021	11:12:15 AM	
P3D	02.00	3	6/2/2021	11:12:19 AM	
P35	02.00	3	6/2/2021	11:12:22 AM	
P32	02.00	3	6/2/2021	11:12:25 AM	
P3E	02.00	3	6/2/2021	11:12:29 AM	
P3E	02.00	3	6/2/2021	11:14:58 AM	
P30	02.00	3	6/2/2021	11:15:02 AM	
P37	02.00	3	6/2/2021	11:15:05 AM	
P3A	02.00	3	6/2/2021	11:15:08 AM	
P31	02.00	3	6/2/2021	11:15:12 AM	
P36	02.00	3	6/2/2021	11:15:15 AM	
P3B	02.00	3	6/2/2021	11:15:18 AM	
P31	02.00	3	6/2/2021	11:15:21 AM	
P35	02.00	3	6/2/2021	11:15:25 AM	
P38	02.00	3	6/2/2021	11:15:28 AM	
P30	02.00	3	6/2/2021	11:15:31 AM	
P34	02.00	3	6/2/2021	11:15:35 AM	
P39	02.00	3	6/2/2021	11:15:38 AM	
P37	02.00	3	6/2/2021	11:15:41 AM	
P34	02.00	3	6/2/2021	11:18:38 AM	
P39	02.00	3	6/2/2021	11:18:42 AM	
P3E	02.00	3	6/2/2021	11:18:45 AM	
P33	02.00	3	6/2/2021	11:18:48 AM	
P3B	02.00	3	6/2/2021	11:18:51 AM	
P3F	02.00	3	6/2/2021	11:18:55 AM	
P32	02.00	3	6/2/2021	11:18:58 AM	
P3F	02.00	3	6/2/2021	11:19:01 AM	
P3A	02.00	3	6/2/2021	11:19:04 AM	
