P1E	02.00	3	Date	Time	
P28	02.00	3	8/4/2021	12:51:00 PM	
P2C	02.00	3	8/4/2021	12:51:04 PM	
P2F	02.00	3	8/4/2021	12:51:07 PM	
P29	02.00	3	8/4/2021	12:51:10 PM	
P2A	02.00	3	8/4/2021	12:51:13 PM	
P2E	02.00	3	8/4/2021	12:51:17 PM	
P2A	02.00	3	8/4/2021	12:51:20 PM	
P29	02.00	3	8/4/2021	12:51:23 PM	
P2C	02.00	3	8/4/2021	12:51:26 PM	
P2B	02.00	3	8/4/2021	12:51:30 PM	
P28	02.00	3	8/4/2021	12:51:33 PM	
P2D	02.00	3	8/4/2021	12:51:36 PM	
P2C	02.00	3	8/4/2021	12:51:40 PM	
P2F	02.00	3	8/4/2021	12:51:43 PM	
P2A	02.00	3	8/4/2021	12:51:46 PM	
P25	02.00	3	8/4/2021	12:51:49 PM	
P2E	02.00	3	8/4/2021	12:51:53 PM	
P2B	02.00	3	8/4/2021	12:51:56 PM	
P24	02.00	3	8/4/2021	12:51:59 PM	
P28	02.00	3	8/4/2021	12:52:03 PM	
P25	02.00	3	8/4/2021	12:55:09 PM	
P2F	02.00	3	8/4/2021	12:55:12 PM	
P2B	02.00	3	8/4/2021	12:55:16 PM	
P24	02.00	3	8/4/2021	12:55:19 PM	
P2C	02.00	3	8/4/2021	12:55:22 PM	
P2B	02.00	3	8/4/2021	12:55:25 PM	
P27	02.00	3	8/4/2021	12:55:29 PM	
P2D	02.00	3	8/4/2021	12:55:32 PM	
P2A	02.00	3	8/4/2021	12:55:35 PM	
P26	02.00	3	8/4/2021	12:55:39 PM	
P2A	02.00	3	8/4/2021	12:55:42 PM	
P2D	02.00	3	8/4/2021	12:55:45 PM	
P20	02.00	3	8/4/2021	12:55:48 PM	
P2B	02.00	3	8/4/2021	12:55:52 PM	
P2C	02.00	3	8/4/2021	12:55:55 PM	
P21	02.00	3	8/4/2021	12:55:58 PM	
P2D	02.00	3	8/4/2021	12:56:02 PM	
P2A	02.00	3	8/4/2021	12:56:05 PM	
P27	02.00	3	8/4/2021	12:56:08 PM	
P2F	02.00	3	8/4/2021	12:56:11 PM	
P23	02.00	3	8/4/2021	12:58:31 PM	
P26	02.00	3	8/4/2021	12:58:34 PM	
P2A	02.00	3	8/4/2021	12:58:38 PM	
P24	02.00	3	8/4/2021	12:58:41 PM	
P21	02.00	3	8/4/2021	12:58:44 PM	
P2D	02.00	3	8/4/2021	12:58:48 PM	
P25	02.00	3	8/4/2021	12:58:51 PM	
P20	02.00	3	8/4/2021	12:58:54 PM	
P23	02.00	3	8/4/2021	12:58:57 PM	
P21	02.00	3	8/4/2021	12:59:01 PM	
P24	02.00	3	8/4/2021	12:59:04 PM	
P27	02.00	3	8/4/2021	12:59:07 PM	
P20	02.00	3	8/4/2021	12:59:11 PM	
P25	02.00	3	8/4/2021	12:59:14 PM	
P26	02.00	3	8/4/2021	12:59:17 PM	
P22	02.00	3	8/4/2021	12:59:20 PM	
P26	02.00	3	8/4/2021	12:59:24 PM	
P25	02.00	3	8/4/2021	12:59:27 PM	
P23	02.00	3	8/4/2021	12:59:30 PM	
P27	02.00	3	8/4/2021	12:59:34 PM	
P1E	02.00	3	8/4/2021	1:02:31 PM	
P1B	02.00	3	8/4/2021	1:02:34 PM	
P17	02.00	3	8/4/2021	1:02:38 PM	
P19	02.00	3	8/4/2021	1:02:41 PM	
P1C	02.00	3	8/4/2021	1:02:44 PM	
P1F	02.00	3	8/4/2021	1:02:47 PM	
P18	02.00	3	8/4/2021	1:02:51 PM	
P1D	02.00	3	8/4/2021	1:02:54 PM	
