P1E	02.00	3	Date	Time	
P11	02.00	3	6/30/2021	12:49:09 PM	
P1B	02.00	3	6/30/2021	12:49:12 PM	
P1F	02.00	3	6/30/2021	12:49:16 PM	
P10	02.00	3	6/30/2021	12:49:19 PM	
P18	02.00	3	6/30/2021	12:49:22 PM	
P1F	02.00	3	6/30/2021	12:49:25 PM	
P13	02.00	3	6/30/2021	12:49:29 PM	
P19	02.00	3	6/30/2021	12:49:32 PM	
P1E	02.00	3	6/30/2021	12:49:35 PM	
P13	02.00	3	6/30/2021	12:49:38 PM	
P1E	02.00	3	6/30/2021	12:49:42 PM	
P19	02.00	3	6/30/2021	12:49:45 PM	
P14	02.00	3	6/30/2021	12:49:48 PM	
P16	02.00	3	6/30/2021	12:52:51 PM	
P13	02.00	3	6/30/2021	12:52:54 PM	
P1F	02.00	3	6/30/2021	12:52:58 PM	
P12	02.00	3	6/30/2021	12:53:01 PM	
P17	02.00	3	6/30/2021	12:53:04 PM	
P14	02.00	3	6/30/2021	12:53:07 PM	
P13	02.00	3	6/30/2021	12:53:11 PM	
P16	02.00	3	6/30/2021	12:53:14 PM	
P15	02.00	3	6/30/2021	12:53:17 PM	
P10	02.00	3	6/30/2021	12:53:21 PM	
P15	02.00	3	6/30/2021	12:53:24 PM	
P16	02.00	3	6/30/2021	12:53:27 PM	
P10	02.00	3	6/30/2021	12:54:40 PM	
P13	02.00	3	6/30/2021	12:54:43 PM	
P17	02.00	3	6/30/2021	12:54:47 PM	
P11	02.00	3	6/30/2021	12:54:50 PM	
P12	02.00	3	6/30/2021	12:54:53 PM	
P16	02.00	3	6/30/2021	12:54:57 PM	
P15	02.00	3	6/30/2021	12:55:00 PM	
P16	02.00	3	6/30/2021	12:55:03 PM	
P12	02.00	3	6/30/2021	12:55:07 PM	
P14	02.00	3	6/30/2021	12:55:10 PM	
P17	02.00	3	6/30/2021	12:55:13 PM	
P12	02.00	3	6/30/2021	12:55:16 PM	
P17	02.00	3	6/30/2021	12:55:20 PM	
P10	02.00	3	6/30/2021	12:57:07 PM	
P16	02.00	3	6/30/2021	12:57:10 PM	
P12	02.00	3	6/30/2021	12:57:14 PM	
P11	02.00	3	6/30/2021	12:57:17 PM	
P15	02.00	3	6/30/2021	12:57:20 PM	
P11	02.00	3	6/30/2021	12:57:24 PM	
P12	02.00	3	6/30/2021	12:57:27 PM	
P14	02.00	3	6/30/2021	12:57:30 PM	
P17	02.00	3	6/30/2021	12:57:33 PM	
P13	02.00	3	6/30/2021	12:57:37 PM	
P13	02.00	3	6/30/2021	12:57:40 PM	
P10	02.00	3	6/30/2021	12:57:43 PM	
P15	02.00	3	6/30/2021	12:57:46 PM	
P12	02.00	3	6/30/2021	12:57:50 PM	
P1A	02.00	3	6/30/2021	12:59:47 PM	
P1D	02.00	3	6/30/2021	12:59:51 PM	
P18	02.00	3	6/30/2021	12:59:54 PM	
P1B	02.00	3	6/30/2021	12:59:57 PM	
P27	02.00	3	6/30/2021	1:00:00 PM	
P23	02.00	3	6/30/2021	1:00:04 PM	
P20	02.00	3	6/30/2021	1:00:07 PM	
P26	02.00	3	6/30/2021	1:00:10 PM	
P25	02.00	3	6/30/2021	1:00:13 PM	
P21	02.00	3	6/30/2021	1:00:17 PM	
P25	02.00	3	6/30/2021	1:00:20 PM	
P26	02.00	3	6/30/2021	1:00:23 PM	
P22	02.00	3	6/30/2021	1:00:27 PM	
P23	02.00	3	6/30/2021	1:02:06 PM	
P2C	02.00	3	6/30/2021	1:02:09 PM	
P27	02.00	3	6/30/2021	1:02:13 PM	
P22	02.00	3	6/30/2021	1:02:16 PM	
P2D	02.00	3	6/30/2021	1:02:19 PM	
P25	02.00	3	6/30/2021	1:02:22 PM	
P21	02.00	3	6/30/2021	1:02:26 PM	
P2E	02.00	3	6/30/2021	1:02:29 PM	
P24	02.00	3	6/30/2021	1:02:32 PM	
P23	02.00	3	6/30/2021	1:02:35 PM	
P2F	02.00	3	6/30/2021	1:02:39 PM	
P23	02.00	3	6/30/2021	1:02:42 PM	
P24	02.00	3	6/30/2021	1:02:45 PM	
