P1E	02.00	3	Date	Time	
P26	02.00	3	9/17/2021	1:21:19 PM	
P2F	02.00	3	9/17/2021	1:21:23 PM	
P2A	02.00	3	9/17/2021	1:21:26 PM	
P25	02.00	3	9/17/2021	1:21:29 PM	
P2E	02.00	3	9/17/2021	1:21:33 PM	
P2B	02.00	3	9/17/2021	1:21:36 PM	
P24	02.00	3	9/17/2021	1:21:39 PM	
P28	02.00	3	9/17/2021	1:21:42 PM	
P2C	02.00	3	9/17/2021	1:21:46 PM	
P23	02.00	3	9/17/2021	1:21:49 PM	
P29	02.00	3	9/17/2021	1:21:52 PM	
P2E	02.00	3	9/17/2021	1:21:55 PM	
P22	02.00	3	9/17/2021	1:21:59 PM	
P2F	02.00	3	9/17/2021	1:22:02 PM	
P28	02.00	3	9/17/2021	1:22:05 PM	
P24	02.00	3	9/17/2021	1:22:09 PM	
P2E	02.00	3	9/17/2021	1:22:12 PM	
P29	02.00	3	9/17/2021	1:22:15 PM	
P24	02.00	3	9/17/2021	1:22:18 PM	
P2D	02.00	3	9/17/2021	1:22:22 PM	
P2D	02.00	3	9/17/2021	1:24:42 PM	
P29	02.00	3	9/17/2021	1:24:46 PM	
P26	02.00	3	9/17/2021	1:24:49 PM	
P2C	02.00	3	9/17/2021	1:24:52 PM	
P2B	02.00	3	9/17/2021	1:24:55 PM	
P27	02.00	3	9/17/2021	1:24:59 PM	
P28	02.00	3	9/17/2021	1:25:02 PM	
P2F	02.00	3	9/17/2021	1:25:05 PM	
P22	02.00	3	9/17/2021	1:25:08 PM	
P29	02.00	3	9/17/2021	1:25:12 PM	
P2E	02.00	3	9/17/2021	1:25:15 PM	
P23	02.00	3	9/17/2021	1:25:18 PM	
P29	02.00	3	9/17/2021	1:25:21 PM	
P2D	02.00	3	9/17/2021	1:25:25 PM	
P20	02.00	3	9/17/2021	1:25:28 PM	
P28	02.00	3	9/17/2021	1:25:31 PM	
P2C	02.00	3	9/17/2021	1:25:35 PM	
P21	02.00	3	9/17/2021	1:25:38 PM	
P2F	02.00	3	9/17/2021	1:25:41 PM	
P2A	02.00	3	9/17/2021	1:25:44 PM	
P29	02.00	3	9/17/2021	1:31:35 PM	
P24	02.00	3	9/17/2021	1:31:38 PM	
P29	02.00	3	9/17/2021	1:31:42 PM	
P2E	02.00	3	9/17/2021	1:31:45 PM	
P23	02.00	3	9/17/2021	1:31:48 PM	
P2B	02.00	3	9/17/2021	1:31:51 PM	
P2F	02.00	3	9/17/2021	1:31:55 PM	
P22	02.00	3	9/17/2021	1:31:58 PM	
P2D	02.00	3	9/17/2021	1:32:01 PM	
P28	02.00	3	9/17/2021	1:32:04 PM	
P24	02.00	3	9/17/2021	1:32:08 PM	
P2C	02.00	3	9/17/2021	1:32:11 PM	
P29	02.00	3	9/17/2021	1:32:14 PM	
P2A	02.00	3	9/17/2021	1:32:17 PM	
P2F	02.00	3	9/17/2021	1:32:21 PM	
P2A	02.00	3	9/17/2021	1:32:24 PM	
P29	02.00	3	9/17/2021	1:32:27 PM	
P2E	02.00	3	9/17/2021	1:32:31 PM	
P2B	02.00	3	9/17/2021	1:32:34 PM	
P28	02.00	3	9/17/2021	1:32:37 PM	
P22	02.00	3	9/17/2021	1:35:18 PM	
P28	02.00	3	9/17/2021	1:35:21 PM	
P2C	02.00	3	9/17/2021	1:35:25 PM	
P21	02.00	3	9/17/2021	1:35:28 PM	
P29	02.00	3	9/17/2021	1:35:31 PM	
P2D	02.00	3	9/17/2021	1:35:35 PM	
P20	02.00	3	9/17/2021	1:35:38 PM	
P2E	02.00	3	9/17/2021	1:35:41 PM	
P2B	02.00	3	9/17/2021	1:35:44 PM	
P27	02.00	3	9/17/2021	1:35:48 PM	
P2F	02.00	3	9/17/2021	1:35:51 PM	
P2A	02.00	3	9/17/2021	1:35:54 PM	
P29	02.00	3	9/17/2021	1:35:57 PM	
P29	02.00	3	9/17/2021	1:36:01 PM	
P2C	02.00	3	9/17/2021	1:36:04 PM	
P2F	02.00	3	9/17/2021	1:36:07 PM	
P28	02.00	3	9/17/2021	1:36:11 PM	
P2D	02.00	3	9/17/2021	1:36:14 PM	
P2E	02.00	3	9/17/2021	1:36:17 PM	
P2A	02.00	3	9/17/2021	1:36:20 PM	
P22	02.00	3	9/17/2021	1:38:51 PM	
P26	02.00	3	9/17/2021	1:38:55 PM	
P2B	02.00	3	9/17/2021	1:38:58 PM	
P26	02.00	3	9/17/2021	1:39:01 PM	
P22	02.00	3	9/17/2021	1:39:05 PM	
P2F	02.00	3	9/17/2021	1:39:08 PM	
P27	02.00	3	9/17/2021	1:39:11 PM	
P22	02.00	3	9/17/2021	1:39:14 PM	
P2E	02.00	3	9/17/2021	1:39:18 PM	
P24	02.00	3	9/17/2021	1:39:21 PM	
P21	02.00	3	9/17/2021	1:39:24 PM	
P22	02.00	3	9/17/2021	1:39:27 PM	
P25	02.00	3	9/17/2021	1:39:31 PM	
P20	02.00	3	9/17/2021	1:39:34 PM	
P23	02.00	3	9/17/2021	1:39:37 PM	
P22	02.00	3	9/17/2021	1:39:41 PM	
P27	02.00	3	9/17/2021	1:39:44 PM	
P24	02.00	3	9/17/2021	1:39:47 PM	
P22	02.00	3	9/17/2021	1:39:50 PM	
P26	02.00	3	9/17/2021	1:39:54 PM	
P27	02.00	3	9/17/2021	1:42:48 PM	
P2C	02.00	3	9/17/2021	1:42:52 PM	
P2B	02.00	3	9/17/2021	1:42:55 PM	
P26	02.00	3	9/17/2021	1:42:58 PM	
P2B	02.00	3	9/17/2021	1:43:01 PM	
P2F	02.00	3	9/17/2021	1:43:05 PM	
P22	02.00	3	9/17/2021	1:43:08 PM	
P2A	02.00	3	9/17/2021	1:43:11 PM	
P2E	02.00	3	9/17/2021	1:43:15 PM	
P23	02.00	3	9/17/2021	1:43:18 PM	
P29	02.00	3	9/17/2021	1:43:21 PM	
P2C	02.00	3	9/17/2021	1:43:24 PM	
P20	02.00	3	9/17/2021	1:43:28 PM	
P28	02.00	3	9/17/2021	1:43:31 PM	
P2D	02.00	3	9/17/2021	1:43:34 PM	
P2E	02.00	3	9/17/2021	1:43:37 PM	
P2F	02.00	3	9/17/2021	1:43:41 PM	
P2A	02.00	3	9/17/2021	1:43:44 PM	
P29	02.00	3	9/17/2021	1:43:47 PM	
P2F	02.00	3	9/17/2021	1:43:50 PM	
P2E	02.00	3	9/17/2021	1:45:46 PM	
P21	02.00	3	9/17/2021	1:45:49 PM	
P2A	02.00	3	9/17/2021	1:45:53 PM	
P2F	02.00	3	9/17/2021	1:45:56 PM	
P20	02.00	3	9/17/2021	1:45:59 PM	
P2D	02.00	3	9/17/2021	1:46:02 PM	
P29	02.00	3	9/17/2021	1:46:06 PM	
P26	02.00	3	9/17/2021	1:46:09 PM	
P2C	02.00	3	9/17/2021	1:46:12 PM	
P2B	02.00	3	9/17/2021	1:46:15 PM	
P27	02.00	3	9/17/2021	1:46:19 PM	
P2F	02.00	3	9/17/2021	1:46:22 PM	
P28	02.00	3	9/17/2021	1:46:25 PM	
P24	02.00	3	9/17/2021	1:46:29 PM	
P2E	02.00	3	9/17/2021	1:46:32 PM	
P29	02.00	3	9/17/2021	1:46:35 PM	
P24	02.00	3	9/17/2021	1:46:38 PM	
P29	02.00	3	9/17/2021	1:46:42 PM	
P2E	02.00	3	9/17/2021	1:46:45 PM	
P23	02.00	3	9/17/2021	1:46:48 PM	
P23	02.00	3	9/17/2021	1:49:47 PM	
P25	02.00	3	9/17/2021	1:49:50 PM	
P21	02.00	3	9/17/2021	1:49:54 PM	
P22	02.00	3	9/17/2021	1:49:57 PM	
P28	02.00	3	9/17/2021	1:50:00 PM	
P2B	02.00	3	9/17/2021	1:50:03 PM	
P2F	02.00	3	9/17/2021	1:50:07 PM	
P29	02.00	3	9/17/2021	1:50:10 PM	
P2A	02.00	3	9/17/2021	1:50:13 PM	
P2E	02.00	3	9/17/2021	1:50:17 PM	
P2A	02.00	3	9/17/2021	1:50:20 PM	
P29	02.00	3	9/17/2021	1:50:23 PM	
P2C	02.00	3	9/17/2021	1:50:26 PM	
P2B	02.00	3	9/17/2021	1:50:30 PM	
P28	02.00	3	9/17/2021	1:50:33 PM	
P2D	02.00	3	9/17/2021	1:50:36 PM	
P22	02.00	3	9/17/2021	1:50:39 PM	
P2F	02.00	3	9/17/2021	1:50:43 PM	
P2A	02.00	3	9/17/2021	1:50:46 PM	
P25	02.00	3	9/17/2021	1:50:49 PM	
P2D	02.00	3	9/17/2021	1:53:42 PM	
P2A	02.00	3	9/17/2021	1:53:45 PM	
P26	02.00	3	9/17/2021	1:53:49 PM	
P2C	02.00	3	9/17/2021	1:53:52 PM	
P2B	02.00	3	9/17/2021	1:53:55 PM	
P26	02.00	3	9/17/2021	1:53:58 PM	
P2E	02.00	3	9/17/2021	1:54:02 PM	
P29	02.00	3	9/17/2021	1:54:05 PM	
P24	02.00	3	9/17/2021	1:54:08 PM	
P2C	02.00	3	9/17/2021	1:54:11 PM	
P28	02.00	3	9/17/2021	1:54:15 PM	
P25	02.00	3	9/17/2021	1:54:18 PM	
P2F	02.00	3	9/17/2021	1:54:21 PM	
P2A	02.00	3	9/17/2021	1:54:24 PM	
P26	02.00	3	9/17/2021	1:54:28 PM	
P2E	02.00	3	9/17/2021	1:54:31 PM	
P2B	02.00	3	9/17/2021	1:54:34 PM	
P28	02.00	3	9/17/2021	1:54:37 PM	
P29	02.00	3	9/17/2021	1:54:41 PM	
P2C	02.00	3	9/17/2021	1:54:44 PM	
P28	02.00	3	9/17/2021	1:57:07 PM	
P2E	02.00	3	9/17/2021	1:57:10 PM	
P2A	02.00	3	9/17/2021	1:57:14 PM	
P29	02.00	3	9/17/2021	1:57:17 PM	
P2D	02.00	3	9/17/2021	1:57:20 PM	
P2E	02.00	3	9/17/2021	1:57:23 PM	
P2A	02.00	3	9/17/2021	1:57:27 PM	
P2C	02.00	3	9/17/2021	1:57:30 PM	
P2F	02.00	3	9/17/2021	1:57:33 PM	
P2B	02.00	3	9/17/2021	1:57:37 PM	
P2B	02.00	3	9/17/2021	1:57:40 PM	
P28	02.00	3	9/17/2021	1:57:43 PM	
P2D	02.00	3	9/17/2021	1:57:46 PM	
P2A	02.00	3	9/17/2021	1:57:50 PM	
P29	02.00	3	9/17/2021	1:57:53 PM	
P2C	02.00	3	9/17/2021	1:57:56 PM	
P23	02.00	3	9/17/2021	1:57:59 PM	
P23	02.00	3	9/17/2021	1:58:03 PM	
P26	02.00	3	9/17/2021	1:58:06 PM	
P29	02.00	3	9/17/2021	1:58:09 PM	
P2A	02.00	3	9/17/2021	2:01:27 PM	
P2D	02.00	3	9/17/2021	2:01:31 PM	
P28	02.00	3	9/17/2021	2:01:34 PM	
P2B	02.00	3	9/17/2021	2:01:37 PM	
P2B	02.00	3	9/17/2021	2:01:40 PM	
P2F	02.00	3	9/17/2021	2:01:44 PM	
P2C	02.00	3	9/17/2021	2:01:47 PM	
P2A	02.00	3	9/17/2021	2:01:50 PM	
P2E	02.00	3	9/17/2021	2:01:54 PM	
P2D	02.00	3	9/17/2021	2:01:57 PM	
P2C	02.00	3	9/17/2021	2:02:00 PM	
P2F	02.00	3	9/17/2021	2:02:03 PM	
P2B	02.00	3	9/17/2021	2:02:07 PM	
P2D	02.00	3	9/17/2021	2:02:10 PM	
P2E	02.00	3	9/17/2021	2:02:13 PM	
P2B	02.00	3	9/17/2021	2:02:16 PM	
P2E	02.00	3	9/17/2021	2:02:20 PM	
P2D	02.00	3	9/17/2021	2:02:23 PM	
P28	02.00	3	9/17/2021	2:02:26 PM	
P27	02.00	3	9/17/2021	2:02:29 PM	
P2B	02.00	3	9/17/2021	2:04:54 PM	
P28	02.00	3	9/17/2021	2:04:57 PM	
P2A	02.00	3	9/17/2021	2:05:01 PM	
P2F	02.00	3	9/17/2021	2:05:04 PM	
P2C	02.00	3	9/17/2021	2:05:07 PM	
P2A	02.00	3	9/17/2021	2:05:10 PM	
P2E	02.00	3	9/17/2021	2:05:14 PM	
P2D	02.00	3	9/17/2021	2:05:17 PM	
P29	02.00	3	9/17/2021	2:05:20 PM	
P2A	02.00	3	9/17/2021	2:05:23 PM	
P2E	02.00	3	9/17/2021	2:05:27 PM	
P28	02.00	3	9/17/2021	2:05:30 PM	
P2B	02.00	3	9/17/2021	2:05:33 PM	
P2F	02.00	3	9/17/2021	2:05:37 PM	
P2F	02.00	3	9/17/2021	2:05:40 PM	
P2C	02.00	3	9/17/2021	2:05:43 PM	
P29	02.00	3	9/17/2021	2:05:46 PM	
P2E	02.00	3	9/17/2021	2:05:50 PM	
P2D	02.00	3	9/17/2021	2:05:53 PM	
P28	02.00	3	9/17/2021	2:05:56 PM	
P26	02.00	3	9/17/2021	2:08:11 PM	
P23	02.00	3	9/17/2021	2:08:14 PM	
P20	02.00	3	9/17/2021	2:08:17 PM	
P25	02.00	3	9/17/2021	2:08:21 PM	
P20	02.00	3	9/17/2021	2:08:24 PM	
P23	02.00	3	9/17/2021	2:08:27 PM	
P25	02.00	3	9/17/2021	2:08:30 PM	
P21	02.00	3	9/17/2021	2:08:34 PM	
P22	02.00	3	9/17/2021	2:08:37 PM	
P22	02.00	3	9/17/2021	2:08:40 PM	
P21	02.00	3	9/17/2021	2:08:43 PM	
P25	02.00	3	9/17/2021	2:08:47 PM	
P23	02.00	3	9/17/2021	2:08:50 PM	
P20	02.00	3	9/17/2021	2:08:53 PM	
P24	02.00	3	9/17/2021	2:08:57 PM	
P27	02.00	3	9/17/2021	2:09:00 PM	
P24	02.00	3	9/17/2021	2:09:03 PM	
P21	02.00	3	9/17/2021	2:09:06 PM	
P26	02.00	3	9/17/2021	2:09:10 PM	
P25	02.00	3	9/17/2021	2:09:13 PM	
P2B	02.00	3	9/17/2021	2:11:41 PM	
P2E	02.00	3	9/17/2021	2:11:44 PM	
P2D	02.00	3	9/17/2021	2:11:47 PM	
P2A	02.00	3	9/17/2021	2:11:51 PM	
P2F	02.00	3	9/17/2021	2:11:54 PM	
P2C	02.00	3	9/17/2021	2:11:57 PM	
P2D	02.00	3	9/17/2021	2:12:00 PM	
P29	02.00	3	9/17/2021	2:12:04 PM	
P2A	02.00	3	9/17/2021	2:12:07 PM	
P2C	02.00	3	9/17/2021	2:12:10 PM	
P2F	02.00	3	9/17/2021	2:12:13 PM	
P2B	02.00	3	9/17/2021	2:12:17 PM	
P2F	02.00	3	9/17/2021	2:12:20 PM	
P2C	02.00	3	9/17/2021	2:12:23 PM	
P29	02.00	3	9/17/2021	2:12:26 PM	
P2E	02.00	3	9/17/2021	2:12:30 PM	
P2D	02.00	3	9/17/2021	2:12:33 PM	
P28	02.00	3	9/17/2021	2:12:36 PM	
P29	02.00	3	9/17/2021	2:12:40 PM	
P2A	02.00	3	9/17/2021	2:12:43 PM	
P29	02.00	3	9/17/2021	2:17:10 PM	
