P1E	02.00	3	Date	Time	
P16	02.00	3	10/22/2021	2:16:54 PM	
P15	02.00	3	10/22/2021	2:16:57 PM	
P16	02.00	3	10/22/2021	2:17:00 PM	
P12	02.00	3	10/22/2021	2:17:04 PM	
P11	02.00	3	10/22/2021	2:17:07 PM	
P17	02.00	3	10/22/2021	2:17:10 PM	
P19	02.00	3	10/22/2021	2:19:23 PM	
P1C	02.00	3	10/22/2021	2:19:26 PM	
P13	02.00	3	10/22/2021	2:19:29 PM	
P18	02.00	3	10/22/2021	2:19:33 PM	
P1D	02.00	3	10/22/2021	2:19:36 PM	
P12	02.00	3	10/22/2021	2:19:39 PM	
P1F	02.00	3	10/22/2021	2:19:43 PM	
P1A	02.00	3	10/22/2021	2:19:46 PM	
P15	02.00	3	10/22/2021	2:19:49 PM	
P1F	02.00	3	10/22/2021	2:19:52 PM	
P1B	02.00	3	10/22/2021	2:19:56 PM	
P14	02.00	3	10/22/2021	2:19:59 PM	
P10	02.00	3	10/22/2021	2:20:02 PM	
P17	02.00	3	10/22/2021	2:20:05 PM	
P1B	02.00	3	10/22/2021	2:20:09 PM	
P11	02.00	3	10/22/2021	2:20:12 PM	
P16	02.00	3	10/22/2021	2:20:15 PM	
P1A	02.00	3	10/22/2021	2:20:19 PM	
P12	02.00	3	10/22/2021	2:20:22 PM	
P15	02.00	3	10/22/2021	2:20:25 PM	
P15	02.00	3	10/22/2021	2:22:05 PM	
P19	02.00	3	10/22/2021	2:22:09 PM	
P13	02.00	3	10/22/2021	2:22:12 PM	
P17	02.00	3	10/22/2021	2:22:16 PM	
P18	02.00	3	10/22/2021	2:22:19 PM	
P10	02.00	3	10/22/2021	2:22:22 PM	
P17	02.00	3	10/22/2021	2:22:25 PM	
P1B	02.00	3	10/22/2021	2:22:29 PM	
P11	02.00	3	10/22/2021	2:22:32 PM	
P16	02.00	3	10/22/2021	2:22:35 PM	
P1A	02.00	3	10/22/2021	2:22:39 PM	
P16	02.00	3	10/22/2021	2:22:42 PM	
P11	02.00	3	10/22/2021	2:22:45 PM	
P1C	02.00	3	10/22/2021	2:22:48 PM	
P17	02.00	3	10/22/2021	2:22:52 PM	
P10	02.00	3	10/22/2021	2:22:55 PM	
P1D	02.00	3	10/22/2021	2:22:58 PM	
P10	02.00	3	10/22/2021	2:23:01 PM	
P14	02.00	3	10/22/2021	2:23:05 PM	
P19	02.00	3	10/22/2021	2:23:08 PM	
P12	02.00	3	10/22/2021	2:26:42 PM	
P15	02.00	3	10/22/2021	2:26:45 PM	
P18	02.00	3	10/22/2021	2:26:48 PM	
P13	02.00	3	10/22/2021	2:26:52 PM	
P14	02.00	3	10/22/2021	2:26:55 PM	
P19	02.00	3	10/22/2021	2:26:58 PM	
P17	02.00	3	10/22/2021	2:27:02 PM	
P10	02.00	3	10/22/2021	2:27:05 PM	
P1D	02.00	3	10/22/2021	2:27:08 PM	
P15	02.00	3	10/22/2021	2:27:11 PM	
P11	02.00	3	10/22/2021	2:27:15 PM	
P1C	02.00	3	10/22/2021	2:27:18 PM	
P16	02.00	3	10/22/2021	2:27:21 PM	
P13	02.00	3	10/22/2021	2:27:24 PM	
P1F	02.00	3	10/22/2021	2:27:28 PM	
P17	02.00	3	10/22/2021	2:27:31 PM	
P12	02.00	3	10/22/2021	2:27:34 PM	
P1E	02.00	3	10/22/2021	2:27:38 PM	
P10	02.00	3	10/22/2021	2:27:41 PM	
P15	02.00	3	10/22/2021	2:27:44 PM	
P10	02.00	3	10/22/2021	2:30:12 PM	
P14	02.00	3	10/22/2021	2:30:16 PM	
P1B	02.00	3	10/22/2021	2:30:19 PM	
P13	02.00	3	10/22/2021	2:30:22 PM	
P17	02.00	3	10/22/2021	2:30:26 PM	
P18	02.00	3	10/22/2021	2:30:29 PM	
P12	02.00	3	10/22/2021	2:30:32 PM	
P16	02.00	3	10/22/2021	2:30:36 PM	
P19	02.00	3	10/22/2021	2:30:39 PM	
P15	02.00	3	10/22/2021	2:30:42 PM	
P12	02.00	3	10/22/2021	2:30:45 PM	
P1E	02.00	3	10/22/2021	2:30:49 PM	
P14	02.00	3	10/22/2021	2:30:52 PM	
P13	02.00	3	10/22/2021	2:30:55 PM	
P1F	02.00	3	10/22/2021	2:30:59 PM	
P10	02.00	3	10/22/2021	2:31:02 PM	
P17	02.00	3	10/22/2021	2:31:05 PM	
P1A	02.00	3	10/22/2021	2:31:08 PM	
P11	02.00	3	10/22/2021	2:31:12 PM	
P16	02.00	3	10/22/2021	2:31:15 PM	
P16	02.00	3	10/22/2021	2:33:17 PM	
P13	02.00	3	10/22/2021	2:33:21 PM	
P16	02.00	3	10/22/2021	2:33:24 PM	
P15	02.00	3	10/22/2021	2:33:27 PM	
P12	02.00	3	10/22/2021	2:33:31 PM	
P17	02.00	3	10/22/2021	2:33:34 PM	
P14	02.00	3	10/22/2021	2:33:37 PM	
P14	02.00	3	10/22/2021	2:33:40 PM	
P10	02.00	3	10/22/2021	2:33:44 PM	
P13	02.00	3	10/22/2021	2:33:47 PM	
P15	02.00	3	10/22/2021	2:33:50 PM	
P11	02.00	3	10/22/2021	2:33:54 PM	
P12	02.00	3	10/22/2021	2:33:57 PM	
P17	02.00	3	10/22/2021	2:34:00 PM	
P14	02.00	3	10/22/2021	2:34:03 PM	
P10	02.00	3	10/22/2021	2:34:07 PM	
P16	02.00	3	10/22/2021	2:34:10 PM	
P15	02.00	3	10/22/2021	2:34:13 PM	
P11	02.00	3	10/22/2021	2:34:17 PM	
P15	02.00	3	10/22/2021	2:34:20 PM	
P14	02.00	3	10/22/2021	2:41:32 PM	
P13	02.00	3	10/22/2021	2:41:35 PM	
P1E	02.00	3	10/22/2021	2:41:38 PM	
P10	02.00	3	10/22/2021	2:41:41 PM	
P14	02.00	3	10/22/2021	2:41:45 PM	
P19	02.00	3	10/22/2021	2:41:48 PM	
P11	02.00	3	10/22/2021	2:41:51 PM	
P15	02.00	3	10/22/2021	2:41:55 PM	
P18	02.00	3	10/22/2021	2:41:58 PM	
P17	02.00	3	10/22/2021	2:42:01 PM	
P12	02.00	3	10/22/2021	2:42:04 PM	
P1E	02.00	3	10/22/2021	2:42:08 PM	
P16	02.00	3	10/22/2021	2:42:11 PM	
P13	02.00	3	10/22/2021	2:42:14 PM	
P1F	02.00	3	10/22/2021	2:42:18 PM	
P15	02.00	3	10/22/2021	2:42:21 PM	
P10	02.00	3	10/22/2021	2:42:24 PM	
P13	02.00	3	10/22/2021	2:42:27 PM	
P14	02.00	3	10/22/2021	2:42:31 PM	
P11	02.00	3	10/22/2021	2:42:34 PM	
P17	02.00	3	10/22/2021	2:49:28 PM	
P1C	02.00	3	10/22/2021	2:49:32 PM	
P1B	02.00	3	10/22/2021	2:49:35 PM	
P16	02.00	3	10/22/2021	2:49:38 PM	
P18	02.00	3	10/22/2021	2:49:41 PM	
P1C	02.00	3	10/22/2021	2:49:45 PM	
P11	02.00	3	10/22/2021	2:49:48 PM	
P19	02.00	3	10/22/2021	2:49:51 PM	
P1C	02.00	3	10/22/2021	2:49:54 PM	
P10	02.00	3	10/22/2021	2:49:58 PM	
P14	02.00	3	10/22/2021	2:50:01 PM	
P11	02.00	3	10/22/2021	2:50:04 PM	
P1D	02.00	3	10/22/2021	2:50:08 PM	
P15	02.00	3	10/22/2021	2:50:11 PM	
P10	02.00	3	10/22/2021	2:50:14 PM	
P13	02.00	3	10/22/2021	2:50:17 PM	
P16	02.00	3	10/22/2021	2:50:21 PM	
P13	02.00	3	10/22/2021	2:50:24 PM	
P10	02.00	3	10/22/2021	2:50:27 PM	
P17	02.00	3	10/22/2021	2:50:31 PM	
