Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
7/26/2021 7:32:48 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv1
7/26/2021 7:32:52 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv1
7/26/2021 7:32:55 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.01	--	pre_di_cuv1
7/26/2021 7:32:59 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	--	pre_di_cuv1
7/26/2021 7:33:02 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.01	--	pre_di_cuv1
7/26/2021 7:33:05 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv1
7/26/2021 7:33:08 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	--	pre_di_cuv1
7/26/2021 7:33:12 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv1
7/26/2021 7:33:15 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv1
7/26/2021 7:33:18 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv1
7/26/2021 7:33:22 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv1
7/26/2021 7:33:25 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	--	pre_di_cuv1
7/26/2021 7:33:28 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	--	pre_di_cuv1
7/26/2021 7:33:31 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.01	--	pre_di_cuv1
7/26/2021 7:33:35 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	--	pre_di_cuv1
7/26/2021 7:33:38 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.01	--	pre_di_cuv1
7/26/2021 7:33:41 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv1
7/26/2021 7:33:44 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.01	--	pre_di_cuv1
7/26/2021 7:33:48 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv1
7/26/2021 7:33:51 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	--	pre_di_cuv1
7/26/2021 7:36:15 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv2
7/26/2021 7:36:19 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	--	pre_di_cuv2
7/26/2021 7:36:22 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	--	pre_di_cuv2
7/26/2021 7:36:25 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.01	--	pre_di_cuv2
7/26/2021 7:36:29 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	--	pre_di_cuv2
7/26/2021 7:36:32 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.01	--	pre_di_cuv2
7/26/2021 7:36:35 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	--	pre_di_cuv2
7/26/2021 7:36:38 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	--	pre_di_cuv2
7/26/2021 7:36:42 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.01	--	pre_di_cuv2
7/26/2021 7:36:45 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.01	--	pre_di_cuv2
7/26/2021 7:36:48 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv2
7/26/2021 7:36:52 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.01	--	pre_di_cuv2
7/26/2021 7:36:55 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv2
7/26/2021 7:36:58 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.01	--	pre_di_cuv2
7/26/2021 7:37:01 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.01	--	pre_di_cuv2
7/26/2021 7:37:05 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv2
7/26/2021 7:37:08 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.01	--	pre_di_cuv2
7/26/2021 7:37:11 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.01	--	pre_di_cuv2
7/26/2021 7:37:15 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	--	pre_di_cuv2
7/26/2021 7:37:18 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.01	--	pre_di_cuv2
7/26/2021 7:40:50 PM	16.94	3.55	2.55	14.44	3.35	37.48	70.75	0.00	--	Muddy_Creek_A
7/26/2021 7:40:53 PM	16.75	3.75	2.80	14.01	3.37	37.30	70.62	-0.00	--	Muddy_Creek_A
7/26/2021 7:40:57 PM	16.86	3.60	2.81	13.98	3.36	37.24	70.63	0.00	--	Muddy_Creek_A
7/26/2021 7:41:00 PM	16.94	3.79	3.01	13.78	3.32	37.51	70.49	0.00	--	Muddy_Creek_A
7/26/2021 7:41:03 PM	16.78	3.70	3.00	13.74	3.33	37.23	70.91	0.00	--	Muddy_Creek_A
7/26/2021 7:41:06 PM	17.01	3.79	2.77	13.88	3.31	37.45	71.10	0.00	--	Muddy_Creek_A
7/26/2021 7:41:10 PM	16.78	3.62	2.77	13.94	3.36	37.11	70.53	0.00	--	Muddy_Creek_A
7/26/2021 7:41:13 PM	16.55	3.77	2.81	13.81	3.38	36.94	71.62	0.05	--	Muddy_Creek_A
7/26/2021 7:41:16 PM	17.02	3.57	2.43	14.30	3.37	37.31	71.57	0.05	--	Muddy_Creek_A
7/26/2021 7:41:20 PM	17.03	3.81	2.84	13.72	3.34	37.40	71.47	0.04	--	Muddy_Creek_A
7/26/2021 7:41:23 PM	16.49	3.67	2.96	13.75	3.33	36.87	70.77	0.00	--	Muddy_Creek_A
7/26/2021 7:41:26 PM	16.61	3.66	2.97	13.79	3.32	37.03	70.92	0.01	--	Muddy_Creek_A
7/26/2021 7:41:29 PM	16.75	3.58	2.47	14.15	3.35	36.96	70.59	0.00	--	Muddy_Creek_A
7/26/2021 7:41:33 PM	16.71	3.74	2.85	13.79	3.35	37.09	70.63	0.00	--	Muddy_Creek_A
7/26/2021 7:41:36 PM	16.64	3.66	2.77	13.97	3.33	37.04	70.68	0.00	--	Muddy_Creek_A
7/26/2021 7:41:39 PM	16.41	3.72	2.98	13.68	3.34	36.79	70.66	-0.00	--	Muddy_Creek_A
7/26/2021 7:41:43 PM	16.61	3.66	2.68	13.84	3.35	36.79	70.94	0.01	--	Muddy_Creek_A
7/26/2021 7:41:46 PM	16.43	3.61	2.43	14.24	3.39	36.71	70.84	0.00	--	Muddy_Creek_A
7/26/2021 7:41:49 PM	16.75	3.64	2.68	13.96	3.32	37.02	70.89	0.00	--	Muddy_Creek_A
7/26/2021 7:41:52 PM	16.81	3.49	2.31	14.22	3.35	36.82	70.74	0.00	--	Muddy_Creek_A
7/26/2021 7:45:18 PM	17.74	3.97	0.47	18.31	3.27	40.49	69.30	0.00	--	Muddy_Creek_B
7/26/2021 7:45:21 PM	17.40	3.94	0.39	18.34	3.31	40.07	69.84	-0.00	--	Muddy_Creek_B
7/26/2021 7:45:25 PM	17.68	4.05	0.24	18.26	3.32	40.23	69.73	0.00	--	Muddy_Creek_B
7/26/2021 7:45:28 PM	17.43	4.11	0.55	18.12	3.31	40.21	70.23	0.00	--	Muddy_Creek_B
7/26/2021 7:45:31 PM	17.75	4.00	0.19	18.17	3.32	40.12	69.77	-0.00	--	Muddy_Creek_B
7/26/2021 7:45:35 PM	17.62	3.93	0.52	18.08	3.29	40.15	70.15	-0.00	--	Muddy_Creek_B
7/26/2021 7:45:38 PM	17.76	3.78	0.21	18.38	3.25	40.13	69.22	0.00	--	Muddy_Creek_B
7/26/2021 7:45:41 PM	17.24	4.05	0.61	17.97	3.27	39.88	69.32	0.00	--	Muddy_Creek_B
7/26/2021 7:45:44 PM	17.17	4.08	0.84	17.96	3.26	40.04	69.55	-0.00	--	Muddy_Creek_B
7/26/2021 7:45:48 PM	17.29	4.03	0.41	18.12	3.30	39.85	69.13	0.00	--	Muddy_Creek_B
7/26/2021 7:45:51 PM	17.60	3.90	0.37	17.99	3.25	39.86	69.07	0.00	--	Muddy_Creek_B
7/26/2021 7:45:54 PM	17.41	4.06	0.68	17.72	3.26	39.87	69.56	-0.00	--	Muddy_Creek_B
7/26/2021 7:45:58 PM	17.01	4.04	0.74	17.73	3.27	39.51	69.14	0.00	--	Muddy_Creek_B
7/26/2021 7:46:01 PM	17.37	3.96	0.65	17.80	3.26	39.78	69.55	0.00	--	Muddy_Creek_B
7/26/2021 7:46:04 PM	17.37	3.86	0.49	18.00	3.28	39.71	69.75	0.00	--	Muddy_Creek_B
7/26/2021 7:46:07 PM	17.56	3.93	0.41	18.05	3.22	39.94	69.62	0.00	--	Muddy_Creek_B
