P1E	02.00	3	Date	Time	
P2C	02.00	3	10/8/2021	1:11:52 PM	
P28	02.00	3	10/8/2021	1:11:56 PM	
P27	02.00	3	10/8/2021	1:11:59 PM	
P2A	02.00	3	10/8/2021	1:12:02 PM	
P2E	02.00	3	10/8/2021	1:12:06 PM	
P21	02.00	3	10/8/2021	1:12:09 PM	
P2B	02.00	3	10/8/2021	1:12:12 PM	
P2C	02.00	3	10/8/2021	1:12:15 PM	
P20	02.00	3	10/8/2021	1:12:19 PM	
P28	02.00	3	10/8/2021	1:12:22 PM	
P2F	02.00	3	10/8/2021	1:12:25 PM	
P23	02.00	3	10/8/2021	1:12:29 PM	
P29	02.00	3	10/8/2021	1:12:32 PM	
P2E	02.00	3	10/8/2021	1:12:35 PM	
P23	02.00	3	10/8/2021	1:12:38 PM	
P2E	02.00	3	10/8/2021	1:12:42 PM	
P29	02.00	3	10/8/2021	1:12:45 PM	
P24	02.00	3	10/8/2021	1:12:48 PM	
P2C	02.00	3	10/8/2021	1:12:51 PM	
P28	02.00	3	10/8/2021	1:12:55 PM	
P2C	02.00	3	10/8/2021	1:16:55 PM	
P21	02.00	3	10/8/2021	1:16:58 PM	
P2F	02.00	3	10/8/2021	1:17:02 PM	
P28	02.00	3	10/8/2021	1:17:05 PM	
P25	02.00	3	10/8/2021	1:17:08 PM	
P2D	02.00	3	10/8/2021	1:17:11 PM	
P29	02.00	3	10/8/2021	1:17:15 PM	
P24	02.00	3	10/8/2021	1:17:18 PM	
P2E	02.00	3	10/8/2021	1:17:21 PM	
P2B	02.00	3	10/8/2021	1:17:24 PM	
P27	02.00	3	10/8/2021	1:17:28 PM	
P2F	02.00	3	10/8/2021	1:17:31 PM	
P2A	02.00	3	10/8/2021	1:17:34 PM	
P29	02.00	3	10/8/2021	1:17:37 PM	
P28	02.00	3	10/8/2021	1:17:41 PM	
P2D	02.00	3	10/8/2021	1:17:44 PM	
P2E	02.00	3	10/8/2021	1:17:47 PM	
P29	02.00	3	10/8/2021	1:17:51 PM	
P2C	02.00	3	10/8/2021	1:17:54 PM	
P2F	02.00	3	10/8/2021	1:17:57 PM	
P2E	02.00	3	10/8/2021	1:20:43 PM	
P2B	02.00	3	10/8/2021	1:20:46 PM	
