P1E	02.00	3	Date	Time	
P3F	02.00	3	7/9/2021	10:15:53 AM	
P3B	02.00	3	7/9/2021	10:15:57 AM	
P3A	02.00	3	7/9/2021	10:16:00 AM	
P39	02.00	3	7/9/2021	10:16:03 AM	
P3B	02.00	3	7/9/2021	10:20:26 AM	
P34	02.00	3	7/9/2021	10:20:29 AM	
P3D	02.00	3	7/9/2021	10:20:31 AM	
P38	02.00	3	7/9/2021	10:20:34 AM	
P3B	02.00	3	7/9/2021	10:20:37 AM	
P35	02.00	3	7/9/2021	10:20:39 AM	
P39	02.00	3	7/9/2021	10:20:42 AM	
P3F	02.00	3	7/9/2021	10:20:44 AM	
P3C	02.00	3	7/9/2021	10:20:47 AM	
P3A	02.00	3	7/9/2021	10:20:50 AM	
P38	02.00	3	7/9/2021	10:20:52 AM	
P3F	02.00	3	7/9/2021	10:20:55 AM	
P38	02.00	3	7/9/2021	10:23:26 AM	
P37	02.00	3	7/9/2021	10:23:29 AM	
P3E	02.00	3	7/9/2021	10:23:31 AM	
P3B	02.00	3	7/9/2021	10:23:34 AM	
P38	02.00	3	7/9/2021	10:23:37 AM	
P36	02.00	3	7/9/2021	10:23:39 AM	
P3A	02.00	3	7/9/2021	10:23:42 AM	
P3D	02.00	3	7/9/2021	10:23:45 AM	
P3F	02.00	3	7/9/2021	10:23:47 AM	
P39	02.00	3	7/9/2021	10:23:50 AM	
P3B	02.00	3	7/9/2021	10:23:52 AM	
P3C	02.00	3	7/9/2021	10:23:55 AM	
P3D	02.00	3	7/9/2021	10:25:43 AM	
P38	02.00	3	7/9/2021	10:25:46 AM	
P36	02.00	3	7/9/2021	10:25:48 AM	
P3E	02.00	3	7/9/2021	10:25:51 AM	
P3B	02.00	3	7/9/2021	10:25:54 AM	
P39	02.00	3	7/9/2021	10:25:56 AM	
P36	02.00	3	7/9/2021	10:25:59 AM	
P38	02.00	3	7/9/2021	10:26:01 AM	
P3D	02.00	3	7/9/2021	10:26:04 AM	
P3E	02.00	3	7/9/2021	10:26:07 AM	
P30	02.00	3	7/9/2021	10:26:09 AM	
P3A	02.00	3	7/9/2021	10:26:12 AM	
P33	02.00	3	7/9/2021	10:28:40 AM	
P30	02.00	3	7/9/2021	10:28:43 AM	
P36	02.00	3	7/9/2021	10:28:45 AM	
P3B	02.00	3	7/9/2021	10:28:48 AM	
P32	02.00	3	7/9/2021	10:28:50 AM	
P31	02.00	3	7/9/2021	10:28:53 AM	
P34	02.00	3	7/9/2021	10:28:56 AM	
P3A	02.00	3	7/9/2021	10:28:58 AM	
P37	02.00	3	7/9/2021	10:29:01 AM	
P32	02.00	3	7/9/2021	10:29:04 AM	
