P1E	02.00	3	Date	Time	
P21	02.00	3	7/20/2021	1:10:07 PM	
P26	02.00	3	7/20/2021	1:10:11 PM	
P23	02.00	3	7/20/2021	1:10:14 PM	
P20	02.00	3	7/20/2021	1:10:17 PM	
P25	02.00	3	7/20/2021	1:10:21 PM	
P20	02.00	3	7/20/2021	1:10:24 PM	
P23	02.00	3	7/20/2021	1:10:27 PM	
P25	02.00	3	7/20/2021	1:10:30 PM	
P21	02.00	3	7/20/2021	1:10:34 PM	
P22	02.00	3	7/20/2021	1:10:37 PM	
P22	02.00	3	7/20/2021	1:10:40 PM	
P21	02.00	3	7/20/2021	1:10:43 PM	
P25	02.00	3	7/20/2021	1:10:47 PM	
P23	02.00	3	7/20/2021	1:10:50 PM	
P20	02.00	3	7/20/2021	1:10:53 PM	
P25	02.00	3	7/20/2021	1:10:56 PM	
P27	02.00	3	7/20/2021	1:11:00 PM	
P24	02.00	3	7/20/2021	1:11:03 PM	
P21	02.00	3	7/20/2021	1:11:06 PM	
P26	02.00	3	7/20/2021	1:11:10 PM	
P29	02.00	3	7/20/2021	1:13:48 PM	
P22	02.00	3	7/20/2021	1:13:52 PM	
P25	02.00	3	7/20/2021	1:13:55 PM	
P28	02.00	3	7/20/2021	1:13:58 PM	
P20	02.00	3	7/20/2021	1:14:02 PM	
P27	02.00	3	7/20/2021	1:14:05 PM	
P2A	02.00	3	7/20/2021	1:14:08 PM	
P22	02.00	3	7/20/2021	1:14:11 PM	
P26	02.00	3	7/20/2021	1:14:15 PM	
P2B	02.00	3	7/20/2021	1:14:18 PM	
P21	02.00	3	7/20/2021	1:14:21 PM	
P24	02.00	3	7/20/2021	1:14:24 PM	
P28	02.00	3	7/20/2021	1:14:28 PM	
P20	02.00	3	7/20/2021	1:14:31 PM	
P25	02.00	3	7/20/2021	1:14:34 PM	
P29	02.00	3	7/20/2021	1:14:38 PM	
P27	02.00	3	7/20/2021	1:14:41 PM	
P22	02.00	3	7/20/2021	1:14:44 PM	
P21	02.00	3	7/20/2021	1:14:47 PM	
P26	02.00	3	7/20/2021	1:14:51 PM	
P25	02.00	3	7/20/2021	1:21:23 PM	
P21	02.00	3	7/20/2021	1:21:27 PM	
P27	02.00	3	7/20/2021	1:21:30 PM	
P24	02.00	3	7/20/2021	1:21:33 PM	
P21	02.00	3	7/20/2021	1:21:36 PM	
P20	02.00	3	7/20/2021	1:21:40 PM	
P23	02.00	3	7/20/2021	1:21:43 PM	
P26	02.00	3	7/20/2021	1:21:46 PM	
P21	02.00	3	7/20/2021	1:21:50 PM	
P22	02.00	3	7/20/2021	1:21:53 PM	
P27	02.00	3	7/20/2021	1:21:56 PM	
P28	02.00	3	7/20/2021	1:21:59 PM	
P24	02.00	3	7/20/2021	1:22:03 PM	
P21	02.00	3	7/20/2021	1:22:06 PM	
P2E	02.00	3	7/20/2021	1:22:09 PM	
P24	02.00	3	7/20/2021	1:22:12 PM	
P20	02.00	3	7/20/2021	1:22:16 PM	
P2F	02.00	3	7/20/2021	1:22:19 PM	
P27	02.00	3	7/20/2021	1:22:22 PM	
P23	02.00	3	7/20/2021	1:22:26 PM	
P25	02.00	3	7/20/2021	1:24:26 PM	
P2A	02.00	3	7/20/2021	1:24:29 PM	
P20	02.00	3	7/20/2021	1:24:32 PM	
P24	02.00	3	7/20/2021	1:24:36 PM	
P2B	02.00	3	7/20/2021	1:24:39 PM	
P27	02.00	3	7/20/2021	1:24:42 PM	
P20	02.00	3	7/20/2021	1:24:45 PM	
P2C	02.00	3	7/20/2021	1:24:49 PM	
P26	02.00	3	7/20/2021	1:24:52 PM	
