P1E	02.00	3	Date	Time	
P2E	02.00	3	9/10/2021	1:54:27 PM	
P29	02.00	3	9/10/2021	1:54:31 PM	
P2C	02.00	3	9/10/2021	1:54:34 PM	
P2F	02.00	3	9/10/2021	1:54:37 PM	
P2E	02.00	3	9/10/2021	1:54:41 PM	
P2B	02.00	3	9/10/2021	1:54:44 PM	
P28	02.00	3	9/10/2021	1:54:47 PM	
P2E	02.00	3	9/10/2021	1:54:50 PM	
P2A	02.00	3	9/10/2021	1:54:54 PM	
P29	02.00	3	9/10/2021	1:54:57 PM	
P2A	02.00	3	9/10/2021	1:55:00 PM	
P2E	02.00	3	9/10/2021	1:55:04 PM	
P2D	02.00	3	9/10/2021	1:55:07 PM	
P2B	02.00	3	9/10/2021	1:55:10 PM	
P28	02.00	3	9/10/2021	1:55:13 PM	
P2C	02.00	3	9/10/2021	1:55:17 PM	
P28	02.00	3	9/10/2021	1:55:20 PM	
P2B	02.00	3	9/10/2021	1:55:23 PM	
P2E	02.00	3	9/10/2021	1:55:26 PM	
P29	02.00	3	9/10/2021	1:55:30 PM	
P2E	02.00	3	9/10/2021	1:56:52 PM	
P2A	02.00	3	9/10/2021	1:56:56 PM	
P25	02.00	3	9/10/2021	1:56:59 PM	
P2A	02.00	3	9/10/2021	1:57:02 PM	
P2D	02.00	3	9/10/2021	1:57:05 PM	
P21	02.00	3	9/10/2021	1:57:09 PM	
P2B	02.00	3	9/10/2021	1:57:12 PM	
P2C	02.00	3	9/10/2021	1:57:15 PM	
P21	02.00	3	9/10/2021	1:57:18 PM	
P28	02.00	3	9/10/2021	1:57:22 PM	
P2F	02.00	3	9/10/2021	1:57:25 PM	
P22	02.00	3	9/10/2021	1:57:28 PM	
P2A	02.00	3	9/10/2021	1:57:31 PM	
P2E	02.00	3	9/10/2021	1:57:35 PM	
P23	02.00	3	9/10/2021	1:57:38 PM	
P2D	02.00	3	9/10/2021	1:57:41 PM	
P29	02.00	3	9/10/2021	1:57:45 PM	
P24	02.00	3	9/10/2021	1:57:48 PM	
P2C	02.00	3	9/10/2021	1:57:51 PM	
P29	02.00	3	9/10/2021	1:57:54 PM	
P2C	02.00	3	9/10/2021	2:01:37 PM	
P2C	02.00	3	9/10/2021	2:01:40 PM	
P28	02.00	3	9/10/2021	2:01:44 PM	
P2B	02.00	3	9/10/2021	2:01:47 PM	
P2D	02.00	3	9/10/2021	2:01:50 PM	
P2E	02.00	3	9/10/2021	2:01:53 PM	
P2A	02.00	3	9/10/2021	2:01:57 PM	
P2B	02.00	3	9/10/2021	2:02:00 PM	
P28	02.00	3	9/10/2021	2:02:03 PM	
P2D	02.00	3	9/10/2021	2:02:06 PM	
P2A	02.00	3	9/10/2021	2:02:10 PM	
P29	02.00	3	9/10/2021	2:02:13 PM	
P2C	02.00	3	9/10/2021	2:02:16 PM	
P23	02.00	3	9/10/2021	2:02:19 PM	
