P1E	02.00	3	Date	Time	
P1D	02.00	3	6/9/2021	2:15:07 PM	
P1A	02.00	3	6/9/2021	2:15:11 PM	
P1F	02.00	3	6/9/2021	2:15:14 PM	
P1C	02.00	3	6/9/2021	2:15:17 PM	
P18	02.00	3	6/9/2021	2:15:20 PM	
P1C	02.00	3	6/9/2021	2:15:24 PM	
P1F	02.00	3	6/9/2021	2:15:27 PM	
P19	02.00	3	6/9/2021	2:15:30 PM	
P1A	02.00	3	6/9/2021	2:15:33 PM	
P1E	02.00	3	6/9/2021	2:15:37 PM	
P1E	02.00	3	6/9/2021	2:15:40 PM	
P1D	02.00	3	6/9/2021	2:15:43 PM	
P19	02.00	3	6/9/2021	2:15:47 PM	
P1F	02.00	3	6/9/2021	2:15:50 PM	
P1C	02.00	3	6/9/2021	2:15:53 PM	
P19	02.00	3	6/9/2021	2:15:56 PM	
P19	02.00	3	6/9/2021	2:16:00 PM	
P1A	02.00	3	6/9/2021	2:16:03 PM	
P1F	02.00	3	6/9/2021	2:16:06 PM	
P10	02.00	3	6/9/2021	2:16:09 PM	
P15	02.00	3	6/9/2021	2:18:31 PM	
P11	02.00	3	6/9/2021	2:18:35 PM	
P1C	02.00	3	6/9/2021	2:18:38 PM	
P12	02.00	3	6/9/2021	2:18:41 PM	
P17	02.00	3	6/9/2021	2:18:44 PM	
P1B	02.00	3	6/9/2021	2:18:48 PM	
P13	02.00	3	6/9/2021	2:18:51 PM	
P16	02.00	3	6/9/2021	2:18:54 PM	
P1A	02.00	3	6/9/2021	2:18:58 PM	
P17	02.00	3	6/9/2021	2:19:01 PM	
P12	02.00	3	6/9/2021	2:19:04 PM	
P11	02.00	3	6/9/2021	2:19:07 PM	
P16	02.00	3	6/9/2021	2:19:11 PM	
P13	02.00	3	6/9/2021	2:19:14 PM	
P10	02.00	3	6/9/2021	2:19:17 PM	
P14	02.00	3	6/9/2021	2:19:20 PM	
P10	02.00	3	6/9/2021	2:19:24 PM	
P13	02.00	3	6/9/2021	2:19:27 PM	
P19	02.00	3	6/9/2021	2:21:15 PM	
P15	02.00	3	6/9/2021	2:21:19 PM	
P1D	02.00	3	6/9/2021	2:21:22 PM	
P1A	02.00	3	6/9/2021	2:21:25 PM	
P16	02.00	3	6/9/2021	2:21:29 PM	
P1C	02.00	3	6/9/2021	2:21:32 PM	
P1B	02.00	3	6/9/2021	2:21:35 PM	
P16	02.00	3	6/9/2021	2:21:38 PM	
P1B	02.00	3	6/9/2021	2:21:42 PM	
P1C	02.00	3	6/9/2021	2:21:45 PM	
P11	02.00	3	6/9/2021	2:21:48 PM	
P1A	02.00	3	6/9/2021	2:21:52 PM	
P1D	02.00	3	6/9/2021	2:21:55 PM	
P10	02.00	3	6/9/2021	2:21:58 PM	
P1E	02.00	3	6/9/2021	2:24:35 PM	
P13	02.00	3	6/9/2021	2:24:38 PM	
P1E	02.00	3	6/9/2021	2:24:42 PM	
P19	02.00	3	6/9/2021	2:24:45 PM	
P14	02.00	3	6/9/2021	2:24:48 PM	
P1C	02.00	3	6/9/2021	2:24:51 PM	
P18	02.00	3	6/9/2021	2:24:55 PM	
P15	02.00	3	6/9/2021	2:24:58 PM	
P18	02.00	3	6/9/2021	2:25:01 PM	
P1C	02.00	3	6/9/2021	2:25:05 PM	
P11	02.00	3	6/9/2021	2:25:08 PM	
P19	02.00	3	6/9/2021	2:25:11 PM	
P1D	02.00	3	6/9/2021	2:25:15 PM	
P10	02.00	3	6/9/2021	2:25:18 PM	
P1E	02.00	3	6/9/2021	2:27:14 PM	
P12	02.00	3	6/9/2021	2:27:18 PM	
P18	02.00	3	6/9/2021	2:27:21 PM	
P1D	02.00	3	6/9/2021	2:27:24 PM	
P11	02.00	3	6/9/2021	2:27:28 PM	
P19	02.00	3	6/9/2021	2:27:31 PM	
P1C	02.00	3	6/9/2021	2:27:34 PM	
P10	02.00	3	6/9/2021	2:27:38 PM	
P1E	02.00	3	6/9/2021	2:27:41 PM	
P1B	02.00	3	6/9/2021	2:27:44 PM	
P18	02.00	3	6/9/2021	2:27:47 PM	
P1F	02.00	3	6/9/2021	2:27:51 PM	
P1A	02.00	3	6/9/2021	2:27:54 PM	
P19	02.00	3	6/9/2021	2:27:57 PM	
P18	02.00	3	6/9/2021	2:29:58 PM	
P1C	02.00	3	6/9/2021	2:30:01 PM	
P18	02.00	3	6/9/2021	2:30:05 PM	
P15	02.00	3	6/9/2021	2:30:08 PM	
P1D	02.00	3	6/9/2021	2:30:11 PM	
P18	02.00	3	6/9/2021	2:30:14 PM	
P14	02.00	3	6/9/2021	2:30:18 PM	
P1E	02.00	3	6/9/2021	2:30:21 PM	
P1B	02.00	3	6/9/2021	2:30:24 PM	
P17	02.00	3	6/9/2021	2:30:28 PM	
P1F	02.00	3	6/9/2021	2:30:31 PM	
P1A	02.00	3	6/9/2021	2:30:34 PM	
P19	02.00	3	6/9/2021	2:30:37 PM	
P18	02.00	3	6/9/2021	2:30:41 PM	
P1D	02.00	3	6/9/2021	2:30:44 PM	
P19	02.00	3	6/9/2021	2:32:53 PM	
P1C	02.00	3	6/9/2021	2:32:56 PM	
P1E	02.00	3	6/9/2021	2:33:00 PM	
P1D	02.00	3	6/9/2021	2:33:03 PM	
P18	02.00	3	6/9/2021	2:33:06 PM	
P17	02.00	3	6/9/2021	2:33:09 PM	
P1C	02.00	3	6/9/2021	2:33:13 PM	
P19	02.00	3	6/9/2021	2:33:16 PM	
P16	02.00	3	6/9/2021	2:33:19 PM	
P1E	02.00	3	6/9/2021	2:33:22 PM	
P1A	02.00	3	6/9/2021	2:33:26 PM	
P15	02.00	3	6/9/2021	2:33:29 PM	
P1F	02.00	3	6/9/2021	2:33:32 PM	
