P1E	02.00	3	Date	Time	
P19	02.00	3	9/3/2021	2:11:46 PM	
P1E	02.00	3	9/3/2021	2:11:50 PM	
P1D	02.00	3	9/3/2021	2:11:53 PM	
P18	02.00	3	9/3/2021	2:11:56 PM	
P18	02.00	3	9/3/2021	2:12:00 PM	
P1B	02.00	3	9/3/2021	2:12:03 PM	
P1E	02.00	3	9/3/2021	2:12:06 PM	
P11	02.00	3	9/3/2021	2:12:09 PM	
P1A	02.00	3	9/3/2021	2:12:13 PM	
P1F	02.00	3	9/3/2021	2:12:16 PM	
P10	02.00	3	9/3/2021	2:12:19 PM	
P18	02.00	3	9/3/2021	2:12:22 PM	
P1C	02.00	3	9/3/2021	2:12:26 PM	
P13	02.00	3	9/3/2021	2:12:29 PM	
P19	02.00	3	9/3/2021	2:12:32 PM	
P1D	02.00	3	9/3/2021	2:12:36 PM	
P12	02.00	3	9/3/2021	2:12:39 PM	
P1E	02.00	3	9/3/2021	2:12:42 PM	
P19	02.00	3	9/3/2021	2:12:45 PM	
P15	02.00	3	9/3/2021	2:12:49 PM	
P1B	02.00	3	9/3/2021	2:17:06 PM	
P1C	02.00	3	9/3/2021	2:17:10 PM	
P1F	02.00	3	9/3/2021	2:17:13 PM	
P1A	02.00	3	9/3/2021	2:17:16 PM	
P1F	02.00	3	9/3/2021	2:17:20 PM	
P1C	02.00	3	9/3/2021	2:17:23 PM	
P19	02.00	3	9/3/2021	2:17:26 PM	
P16	02.00	3	9/3/2021	2:17:29 PM	
P1D	02.00	3	9/3/2021	2:17:33 PM	
P18	02.00	3	9/3/2021	2:17:36 PM	
P17	02.00	3	9/3/2021	2:17:39 PM	
P1B	02.00	3	9/3/2021	2:17:42 PM	
P1F	02.00	3	9/3/2021	2:17:46 PM	
P10	02.00	3	9/3/2021	2:17:49 PM	
P1A	02.00	3	9/3/2021	2:17:52 PM	
P1E	02.00	3	9/3/2021	2:17:56 PM	
P11	02.00	3	9/3/2021	2:17:59 PM	
P10	02.00	3	9/3/2021	2:18:02 PM	
P17	02.00	3	9/3/2021	2:18:05 PM	
P1B	02.00	3	9/3/2021	2:18:09 PM	
