P1E	02.00	3	Date	Time	
P2D	02.00	3	8/20/2021	3:34:22 PM	
P2A	02.00	3	8/20/2021	3:34:25 PM	
P27	02.00	3	8/20/2021	3:34:28 PM	
P2F	02.00	3	8/20/2021	3:34:31 PM	
P26	02.00	3	8/20/2021	3:35:39 PM	
P2B	02.00	3	8/20/2021	3:35:43 PM	
P2E	02.00	3	8/20/2021	3:35:46 PM	
P21	02.00	3	8/20/2021	3:35:49 PM	
P2B	02.00	3	8/20/2021	3:35:52 PM	
P2F	02.00	3	8/20/2021	3:35:56 PM	
P20	02.00	3	8/20/2021	3:35:59 PM	
P2D	02.00	3	8/20/2021	3:36:02 PM	
P2A	02.00	3	8/20/2021	3:36:05 PM	
P26	02.00	3	8/20/2021	3:36:09 PM	
P2C	02.00	3	8/20/2021	3:36:12 PM	
P2B	02.00	3	8/20/2021	3:36:15 PM	
P26	02.00	3	8/20/2021	3:36:18 PM	
P2F	02.00	3	8/20/2021	3:36:22 PM	
P28	02.00	3	8/20/2021	3:36:25 PM	
P25	02.00	3	8/20/2021	3:36:28 PM	
P2E	02.00	3	8/20/2021	3:36:32 PM	
P29	02.00	3	8/20/2021	3:36:35 PM	
P24	02.00	3	8/20/2021	3:36:38 PM	
P2A	02.00	3	8/20/2021	3:36:41 PM	
P2E	02.00	3	8/20/2021	3:36:45 PM	
P23	02.00	3	8/20/2021	3:36:48 PM	
P2B	02.00	3	8/20/2021	3:36:51 PM	
P2E	02.00	3	8/20/2021	3:36:54 PM	
P25	02.00	3	8/20/2021	3:39:14 PM	
P26	02.00	3	8/20/2021	3:39:17 PM	
P22	02.00	3	8/20/2021	3:39:20 PM	
P21	02.00	3	8/20/2021	3:39:23 PM	
P25	02.00	3	8/20/2021	3:39:27 PM	
P23	02.00	3	8/20/2021	3:39:30 PM	
P20	02.00	3	8/20/2021	3:39:33 PM	
P25	02.00	3	8/20/2021	3:39:36 PM	
P37	02.00	3	8/23/2021	9:36:55 AM	
P3A	02.00	3	8/23/2021	9:36:58 AM	
P37	02.00	3	8/23/2021	9:37:01 AM	
P32	02.00	3	8/23/2021	9:37:04 AM	
P31	02.00	3	8/23/2021	9:37:07 AM	
P36	02.00	3	8/23/2021	9:37:11 AM	
P33	02.00	3	8/23/2021	9:37:14 AM	
P30	02.00	3	8/23/2021	9:37:17 AM	
P34	02.00	3	8/23/2021	9:37:20 AM	
P30	02.00	3	8/23/2021	9:37:24 AM	
P33	02.00	3	8/23/2021	9:37:27 AM	
P35	02.00	3	8/23/2021	9:37:30 AM	
P31	02.00	3	8/23/2021	9:37:34 AM	
P32	02.00	3	8/23/2021	9:37:37 AM	
P32	02.00	3	8/23/2021	9:37:40 AM	
P31	02.00	3	8/23/2021	9:37:43 AM	
P35	02.00	3	8/23/2021	9:37:47 AM	
P33	02.00	3	8/23/2021	9:37:50 AM	
P30	02.00	3	8/23/2021	9:37:53 AM	
P35	02.00	3	8/23/2021	9:37:56 AM	
P39	02.00	3	8/23/2021	9:38:00 AM	
P3A	02.00	3	8/23/2021	9:38:03 AM	
P3F	02.00	3	8/23/2021	9:38:06 AM	
P30	02.00	3	8/23/2021	9:38:09 AM	
P3B	02.00	3	8/23/2021	9:38:13 AM	
P3E	02.00	3	8/23/2021	9:38:16 AM	
P31	02.00	3	8/23/2021	9:38:19 AM	
P39	02.00	3	8/23/2021	9:38:22 AM	
P3D	02.00	3	8/23/2021	9:38:26 AM	
P32	02.00	3	8/23/2021	9:38:29 AM	
P38	02.00	3	8/23/2021	9:38:32 AM	
P3C	02.00	3	8/23/2021	9:38:36 AM	
P33	02.00	3	8/23/2021	9:38:39 AM	
P3F	02.00	3	8/23/2021	9:38:42 AM	
P38	02.00	3	8/23/2021	9:38:45 AM	
P34	02.00	3	8/23/2021	9:38:49 AM	
P3E	02.00	3	8/23/2021	9:38:52 AM	
P39	02.00	3	8/23/2021	9:38:55 AM	
P34	02.00	3	8/23/2021	9:38:58 AM	
P3A	02.00	3	8/23/2021	9:39:02 AM	
P3D	02.00	3	8/23/2021	9:39:05 AM	
P30	02.00	3	8/23/2021	9:39:08 AM	
P38	02.00	3	8/23/2021	9:39:11 AM	
P3C	02.00	3	8/23/2021	9:39:15 AM	
P31	02.00	3	8/23/2021	9:39:18 AM	
P3B	02.00	3	8/23/2021	9:39:21 AM	
P3F	02.00	3	8/23/2021	9:39:25 AM	
P32	02.00	3	8/23/2021	9:39:28 AM	
P3A	02.00	3	8/23/2021	9:39:31 AM	
P3F	02.00	3	8/23/2021	9:39:34 AM	
P33	02.00	3	8/23/2021	9:39:38 AM	
P3D	02.00	3	8/23/2021	9:39:41 AM	
P38	02.00	3	8/23/2021	9:39:44 AM	
P3B	02.00	3	8/23/2021	9:39:47 AM	
P3C	02.00	3	8/23/2021	9:39:51 AM	
P39	02.00	3	8/23/2021	9:39:54 AM	
P3A	02.00	3	8/23/2021	9:39:57 AM	
P36	02.00	3	8/23/2021	9:40:00 AM	
P32	02.00	3	8/23/2021	9:40:04 AM	
