P1E	02.00	3	Date	Time	
P04	02.00	3	7/6/2021	7:31:13 AM	
P03	02.00	3	7/6/2021	9:51:58 AM	
P0C	02.00	3	7/6/2021	9:52:01 AM	
P09	02.00	3	7/6/2021	9:52:04 AM	
P05	02.00	3	7/6/2021	9:52:08 AM	
P0D	02.00	3	7/6/2021	9:52:11 AM	
P08	02.00	3	7/6/2021	9:52:14 AM	
P0B	02.00	3	7/6/2021	9:52:17 AM	
P0E	02.00	3	7/6/2021	9:52:21 AM	
P0B	02.00	3	7/6/2021	9:52:24 AM	
P08	02.00	3	7/6/2021	9:52:27 AM	
P0F	02.00	3	7/6/2021	9:52:31 AM	
P0A	02.00	3	7/6/2021	9:52:34 AM	
P09	02.00	3	7/6/2021	9:52:37 AM	
P09	02.00	3	7/6/2021	9:52:40 AM	
P0A	02.00	3	7/6/2021	9:52:43 AM	
P0E	02.00	3	7/6/2021	9:52:47 AM	
P08	02.00	3	7/6/2021	9:52:50 AM	
P0B	02.00	3	7/6/2021	9:52:53 AM	
P0F	02.00	3	7/6/2021	9:52:57 AM	
P0C	02.00	3	7/6/2021	9:53:00 AM	
P0F	02.00	3	7/6/2021	9:53:03 AM	
P0A	02.00	3	7/6/2021	9:53:06 AM	
P0D	02.00	3	7/6/2021	9:53:10 AM	
P0E	02.00	3	7/6/2021	9:53:13 AM	
P0B	02.00	3	7/6/2021	9:53:16 AM	
P04	02.00	3	7/6/2021	9:53:19 AM	
P0D	02.00	3	7/6/2021	9:53:23 AM	
P08	02.00	3	7/6/2021	9:53:26 AM	
P07	02.00	3	7/6/2021	9:53:29 AM	
P0D	02.00	3	7/6/2021	9:53:32 AM	
P09	02.00	3	7/6/2021	9:53:36 AM	
P06	02.00	3	7/6/2021	9:53:39 AM	
P0A	02.00	3	7/6/2021	9:53:42 AM	
P0E	02.00	3	7/6/2021	9:53:46 AM	
P01	02.00	3	7/6/2021	9:53:49 AM	
P0B	02.00	3	7/6/2021	9:53:52 AM	
P0C	02.00	3	7/6/2021	9:53:55 AM	
P00	02.00	3	7/6/2021	9:53:59 AM	
P09	02.00	3	7/6/2021	9:54:02 AM	
P0E	02.00	3	7/6/2021	9:54:05 AM	
P03	02.00	3	7/6/2021	9:54:08 AM	
P08	02.00	3	7/6/2021	9:54:12 AM	
P0F	02.00	3	7/6/2021	9:54:15 AM	
P02	02.00	3	7/6/2021	9:54:18 AM	
P08	02.00	3	7/6/2021	9:54:21 AM	
P0C	02.00	3	7/6/2021	9:54:25 AM	
P01	02.00	3	7/6/2021	9:54:28 AM	
P09	02.00	3	7/6/2021	9:54:31 AM	
P0C	02.00	3	7/6/2021	9:54:34 AM	
P00	02.00	3	7/6/2021	9:54:38 AM	
P0E	02.00	3	7/6/2021	9:54:41 AM	
P0B	02.00	3	7/6/2021	9:54:44 AM	
P08	02.00	3	7/6/2021	9:54:47 AM	
P0F	02.00	3	7/6/2021	9:54:51 AM	
P0A	02.00	3	7/6/2021	9:54:54 AM	
P09	02.00	3	7/6/2021	9:54:57 AM	
P0A	02.00	3	7/6/2021	9:55:00 AM	
P0E	02.00	3	7/6/2021	9:55:04 AM	
P0D	02.00	3	7/6/2021	9:55:07 AM	
P0B	02.00	3	7/6/2021	9:55:10 AM	
P0F	02.00	3	7/6/2021	9:55:14 AM	
P0C	02.00	3	7/6/2021	9:55:17 AM	
P08	02.00	3	7/6/2021	9:55:20 AM	
P0B	02.00	3	7/6/2021	9:55:23 AM	
P0F	02.00	3	7/6/2021	9:55:27 AM	
P09	02.00	3	7/6/2021	9:55:30 AM	
P0A	02.00	3	7/6/2021	9:55:33 AM	
P0F	02.00	3	7/6/2021	9:55:36 AM	
P0E	02.00	3	7/6/2021	9:55:40 AM	
P0D	02.00	3	7/6/2021	9:55:43 AM	
P08	02.00	3	7/6/2021	9:55:46 AM	
P07	02.00	3	7/6/2021	9:55:49 AM	
P0C	02.00	3	7/6/2021	9:55:53 AM	
P09	02.00	3	7/6/2021	9:55:56 AM	
P06	02.00	3	7/6/2021	9:55:59 AM	
P0B	02.00	3	7/6/2021	9:56:02 AM	
P0F	02.00	3	7/6/2021	9:56:06 AM	
P00	02.00	3	7/6/2021	9:56:09 AM	
P0A	02.00	3	7/6/2021	9:56:12 AM	
P0E	02.00	3	7/6/2021	9:56:16 AM	
P01	02.00	3	7/6/2021	9:56:19 AM	
P09	02.00	3	7/6/2021	9:56:22 AM	
P0E	02.00	3	7/6/2021	9:56:25 AM	
P02	02.00	3	7/6/2021	9:56:29 AM	
P08	02.00	3	7/6/2021	9:56:32 AM	
P0F	02.00	3	7/6/2021	9:56:35 AM	
P02	02.00	3	7/6/2021	9:56:38 AM	
P0F	02.00	3	7/6/2021	9:56:42 AM	
P08	02.00	3	7/6/2021	9:56:45 AM	
P05	02.00	3	7/6/2021	9:56:48 AM	
P0E	02.00	3	7/6/2021	9:56:52 AM	
P09	02.00	3	7/6/2021	9:56:55 AM	
P04	02.00	3	7/6/2021	9:56:58 AM	
P09	02.00	3	7/6/2021	9:57:01 AM	
P0D	02.00	3	7/6/2021	9:57:05 AM	
P00	02.00	3	7/6/2021	9:57:08 AM	
P08	02.00	3	7/6/2021	9:57:11 AM	
P0C	02.00	3	7/6/2021	9:57:15 AM	
P01	02.00	3	7/6/2021	9:57:18 AM	
P0B	02.00	3	7/6/2021	9:57:21 AM	
P0E	02.00	3	7/6/2021	9:57:24 AM	
P02	02.00	3	7/6/2021	9:57:28 AM	
P0A	02.00	3	7/6/2021	9:57:31 AM	
P0F	02.00	3	7/6/2021	9:57:34 AM	
P0C	02.00	3	7/6/2021	9:57:37 AM	
P0D	02.00	3	7/6/2021	9:57:41 AM	
P08	02.00	3	7/6/2021	9:57:44 AM	
P0B	02.00	3	7/6/2021	9:57:47 AM	
P0C	02.00	3	7/6/2021	9:57:51 AM	
P09	02.00	3	7/6/2021	9:57:54 AM	
P0A	02.00	3	7/6/2021	9:57:57 AM	
P33	02.00	3	7/6/2021	10:20:30 AM	
P30	02.00	3	7/6/2021	10:20:33 AM	
P35	02.00	3	7/6/2021	10:20:36 AM	
P3A	02.00	3	7/6/2021	10:20:39 AM	
P36	02.00	3	7/6/2021	10:20:42 AM	
P32	02.00	3	7/6/2021	10:20:46 AM	
P3D	02.00	3	7/6/2021	10:20:49 AM	
P37	02.00	3	7/6/2021	10:20:52 AM	
P33	02.00	3	7/6/2021	10:20:56 AM	
P3C	02.00	3	7/6/2021	10:20:59 AM	
P33	02.00	3	7/6/2021	10:21:02 AM	
P34	02.00	3	7/6/2021	10:21:05 AM	
P38	02.00	3	7/6/2021	10:21:09 AM	
P32	02.00	3	7/6/2021	10:21:12 AM	
P35	02.00	3	7/6/2021	10:21:15 AM	
P38	02.00	3	7/6/2021	10:21:18 AM	
P31	02.00	3	7/6/2021	10:21:22 AM	
P36	02.00	3	7/6/2021	10:21:25 AM	
P3B	02.00	3	7/6/2021	10:21:28 AM	
P33	02.00	3	7/6/2021	10:21:31 AM	
P37	02.00	3	7/6/2021	10:21:35 AM	
P3A	02.00	3	7/6/2021	10:21:38 AM	
P34	02.00	3	7/6/2021	10:21:41 AM	
P30	02.00	3	7/6/2021	10:21:45 AM	
P3D	02.00	3	7/6/2021	10:21:48 AM	
P35	02.00	3	7/6/2021	10:21:51 AM	
P30	02.00	3	7/6/2021	10:21:54 AM	
P3C	02.00	3	7/6/2021	10:21:58 AM	
P33	02.00	3	7/6/2021	10:22:01 AM	
P36	02.00	3	7/6/2021	10:22:04 AM	
P35	02.00	3	7/6/2021	10:22:07 AM	
P32	02.00	3	7/6/2021	10:22:11 AM	
P37	02.00	3	7/6/2021	10:22:14 AM	
P34	02.00	3	7/6/2021	10:22:17 AM	
P31	02.00	3	7/6/2021	10:22:21 AM	
P34	02.00	3	7/6/2021	10:22:24 AM	
P37	02.00	3	7/6/2021	10:22:27 AM	
P31	02.00	3	7/6/2021	10:22:30 AM	
P35	02.00	3	7/6/2021	10:22:34 AM	
P36	02.00	3	7/6/2021	10:22:37 AM	
P36	02.00	3	7/6/2021	10:22:40 AM	
P35	02.00	3	7/6/2021	10:22:43 AM	
P31	02.00	3	7/6/2021	10:22:47 AM	
P37	02.00	3	7/6/2021	10:22:50 AM	
P34	02.00	3	7/6/2021	10:22:53 AM	
P30	02.00	3	7/6/2021	10:22:57 AM	
P33	02.00	3	7/6/2021	10:23:00 AM	
P30	02.00	3	7/6/2021	10:23:03 AM	
P35	02.00	3	7/6/2021	10:23:06 AM	
P32	02.00	3	7/6/2021	10:23:10 AM	
P31	02.00	3	7/6/2021	10:23:13 AM	
P34	02.00	3	7/6/2021	10:23:16 AM	
P31	02.00	3	7/6/2021	10:23:20 AM	
P32	02.00	3	7/6/2021	10:23:23 AM	
P37	02.00	3	7/6/2021	10:23:26 AM	
P38	02.00	3	7/6/2021	10:23:29 AM	
P33	02.00	3	7/6/2021	10:23:33 AM	
P36	02.00	3	7/6/2021	10:23:36 AM	
P39	02.00	3	7/6/2021	10:23:39 AM	
P35	02.00	3	7/6/2021	10:23:42 AM	
P31	02.00	3	7/6/2021	10:23:46 AM	
P3E	02.00	3	7/6/2021	10:23:49 AM	
P34	02.00	3	7/6/2021	10:23:52 AM	
P33	02.00	3	7/6/2021	10:23:55 AM	
P3F	02.00	3	7/6/2021	10:23:59 AM	
P36	02.00	3	7/6/2021	10:24:02 AM	
P31	02.00	3	7/6/2021	10:24:05 AM	
P3D	02.00	3	7/6/2021	10:24:09 AM	
P37	02.00	3	7/6/2021	10:24:12 AM	
P30	02.00	3	7/6/2021	10:24:15 AM	
P3D	02.00	3	7/6/2021	10:24:18 AM	
P34	02.00	3	7/6/2021	10:24:22 AM	
P33	02.00	3	7/6/2021	10:24:25 AM	
P3E	02.00	3	7/6/2021	10:24:28 AM	
P36	02.00	3	7/6/2021	10:24:31 AM	
P32	02.00	3	7/6/2021	10:24:35 AM	
P3F	02.00	3	7/6/2021	10:24:38 AM	
P31	02.00	3	7/6/2021	10:24:41 AM	
P35	02.00	3	7/6/2021	10:24:45 AM	
P38	02.00	3	7/6/2021	10:24:48 AM	
P30	02.00	3	7/6/2021	10:24:51 AM	
P35	02.00	3	7/6/2021	10:24:54 AM	
P39	02.00	3	7/6/2021	10:24:58 AM	
P34	02.00	3	7/6/2021	10:25:01 AM	
P31	02.00	3	7/6/2021	10:25:04 AM	
P32	02.00	3	7/6/2021	10:25:07 AM	
P35	02.00	3	7/6/2021	10:25:11 AM	
P30	02.00	3	7/6/2021	10:25:14 AM	
P33	02.00	3	7/6/2021	10:25:17 AM	
P36	02.00	3	7/6/2021	10:25:21 AM	
P33	02.00	3	7/6/2021	10:25:24 AM	
P35	02.00	3	7/6/2021	10:57:50 AM	
P36	02.00	3	7/6/2021	10:57:53 AM	
P33	02.00	3	7/6/2021	10:57:56 AM	
P3C	02.00	3	7/6/2021	10:57:59 AM	
P3D	02.00	3	7/6/2021	10:58:02 AM	
P39	02.00	3	7/6/2021	10:58:06 AM	
P36	02.00	3	7/6/2021	10:58:09 AM	
P3C	02.00	3	7/6/2021	10:58:12 AM	
P3B	02.00	3	7/6/2021	10:58:15 AM	
P37	02.00	3	7/6/2021	10:58:19 AM	
P3F	02.00	3	7/6/2021	10:58:22 AM	
P38	02.00	3	7/6/2021	10:58:25 AM	
P34	02.00	3	7/6/2021	10:58:29 AM	
P3E	02.00	3	7/6/2021	10:58:32 AM	
P39	02.00	3	7/6/2021	10:58:35 AM	
P34	02.00	3	7/6/2021	10:58:38 AM	
P39	02.00	3	7/6/2021	10:58:42 AM	
P3E	02.00	3	7/6/2021	10:58:45 AM	
P33	02.00	3	7/6/2021	10:58:48 AM	
P38	02.00	3	7/6/2021	10:58:52 AM	
P3F	02.00	3	7/6/2021	10:58:55 AM	
P32	02.00	3	7/6/2021	10:58:58 AM	
P3F	02.00	3	7/6/2021	10:59:01 AM	
P3B	02.00	3	7/6/2021	10:59:05 AM	
P36	02.00	3	7/6/2021	10:59:08 AM	
P3E	02.00	3	7/6/2021	10:59:11 AM	
P3B	02.00	3	7/6/2021	10:59:14 AM	
