P1E	02.00	3	Date	Time	
P2F	02.00	3	7/22/2021	1:24:48 PM	
P24	02.00	3	7/22/2021	1:24:52 PM	
P23	02.00	3	7/22/2021	1:24:55 PM	
P2E	02.00	3	7/22/2021	1:24:58 PM	
P20	02.00	3	7/22/2021	1:25:02 PM	
P27	02.00	3	7/22/2021	1:25:05 PM	
P2A	02.00	3	7/22/2021	1:25:08 PM	
P22	02.00	3	7/22/2021	1:25:11 PM	
P26	02.00	3	7/22/2021	1:25:15 PM	
P2B	02.00	3	7/22/2021	1:25:18 PM	
P21	02.00	3	7/22/2021	1:25:21 PM	
P25	02.00	3	7/22/2021	1:25:25 PM	
P28	02.00	3	7/22/2021	1:25:28 PM	
P20	02.00	3	7/22/2021	1:25:31 PM	
P25	02.00	3	7/22/2021	1:25:34 PM	
P29	02.00	3	7/22/2021	1:25:38 PM	
P27	02.00	3	7/22/2021	1:25:41 PM	
P22	02.00	3	7/22/2021	1:25:44 PM	
P21	02.00	3	7/22/2021	1:25:47 PM	
P26	02.00	3	7/22/2021	1:25:51 PM	
P21	02.00	3	7/22/2021	1:27:54 PM	
P2D	02.00	3	7/22/2021	1:27:58 PM	
P2E	02.00	3	7/22/2021	1:28:01 PM	
P2B	02.00	3	7/22/2021	1:28:04 PM	
P27	02.00	3	7/22/2021	1:28:08 PM	
P2F	02.00	3	7/22/2021	1:28:11 PM	
P2A	02.00	3	7/22/2021	1:28:14 PM	
P29	02.00	3	7/22/2021	1:28:17 PM	
P2C	02.00	3	7/22/2021	1:28:21 PM	
P29	02.00	3	7/22/2021	1:28:24 PM	
P2A	02.00	3	7/22/2021	1:28:27 PM	
P2C	02.00	3	7/22/2021	1:28:30 PM	
P28	02.00	3	7/22/2021	1:28:34 PM	
P2B	02.00	3	7/22/2021	1:28:37 PM	
P2B	02.00	3	7/22/2021	1:28:40 PM	
P28	02.00	3	7/22/2021	1:28:43 PM	
P2C	02.00	3	7/22/2021	1:28:47 PM	
P2A	02.00	3	7/22/2021	1:28:50 PM	
P29	02.00	3	7/22/2021	1:28:53 PM	
P2D	02.00	3	7/22/2021	1:28:57 PM	
P27	02.00	3	7/22/2021	1:35:37 PM	
P26	02.00	3	7/22/2021	1:35:41 PM	
P23	02.00	3	7/22/2021	1:35:44 PM	
P20	02.00	3	7/22/2021	1:35:47 PM	
P27	02.00	3	7/22/2021	1:35:51 PM	
P22	02.00	3	7/22/2021	1:35:54 PM	
P21	02.00	3	7/22/2021	1:35:57 PM	
P20	02.00	3	7/22/2021	1:36:00 PM	
P24	02.00	3	7/22/2021	1:36:04 PM	
P27	02.00	3	7/22/2021	1:36:07 PM	
P21	02.00	3	7/22/2021	1:36:10 PM	
P25	02.00	3	7/22/2021	1:36:14 PM	
P26	02.00	3	7/22/2021	1:36:17 PM	
P22	02.00	3	7/22/2021	1:36:20 PM	
P21	02.00	3	7/22/2021	1:36:23 PM	
P25	02.00	3	7/22/2021	1:36:27 PM	
P23	02.00	3	7/22/2021	1:36:30 PM	
P20	02.00	3	7/22/2021	1:36:33 PM	
P25	02.00	3	7/22/2021	1:36:36 PM	
P24	02.00	3	7/22/2021	1:36:40 PM	
P27	02.00	3	7/22/2021	1:41:25 PM	
P2A	02.00	3	7/22/2021	1:41:28 PM	
P22	02.00	3	7/22/2021	1:41:31 PM	
P26	02.00	3	7/22/2021	1:41:35 PM	
P2B	02.00	3	7/22/2021	1:41:38 PM	
P25	02.00	3	7/22/2021	1:41:41 PM	
P21	02.00	3	7/22/2021	1:41:45 PM	
P2C	02.00	3	7/22/2021	1:41:48 PM	
P24	02.00	3	7/22/2021	1:41:51 PM	
P21	02.00	3	7/22/2021	1:41:54 PM	
P2D	02.00	3	7/22/2021	1:41:58 PM	
P22	02.00	3	7/22/2021	1:42:01 PM	
P27	02.00	3	7/22/2021	1:42:04 PM	
P24	02.00	3	7/22/2021	1:42:07 PM	
P23	02.00	3	7/22/2021	1:42:11 PM	
P26	02.00	3	7/22/2021	1:42:14 PM	
P25	02.00	3	7/22/2021	1:42:17 PM	
P20	02.00	3	7/22/2021	1:42:21 PM	
P25	02.00	3	7/22/2021	1:42:24 PM	
P26	02.00	3	7/22/2021	1:42:27 PM	
P27	02.00	3	7/22/2021	1:46:00 PM	
P24	02.00	3	7/22/2021	1:46:03 PM	
P20	02.00	3	7/22/2021	1:46:07 PM	
P26	02.00	3	7/22/2021	1:46:10 PM	
P25	02.00	3	7/22/2021	1:46:13 PM	
P20	02.00	3	7/22/2021	1:46:16 PM	
P25	02.00	3	7/22/2021	1:46:20 PM	
P26	02.00	3	7/22/2021	1:46:23 PM	
P23	02.00	3	7/22/2021	1:46:26 PM	
P24	02.00	3	7/22/2021	1:46:30 PM	
P27	02.00	3	7/22/2021	1:46:33 PM	
P22	02.00	3	7/22/2021	1:46:36 PM	
P2D	02.00	3	7/22/2021	1:46:39 PM	
P20	02.00	3	7/22/2021	1:46:43 PM	
P25	02.00	3	7/22/2021	1:46:46 PM	
P2A	02.00	3	7/22/2021	1:46:49 PM	
P21	02.00	3	7/22/2021	1:46:53 PM	
P24	02.00	3	7/22/2021	1:46:56 PM	
P2B	02.00	3	7/22/2021	1:46:59 PM	
P24	02.00	3	7/22/2021	1:47:02 PM	
P28	02.00	3	7/22/2021	1:49:44 PM	
P2B	02.00	3	7/22/2021	1:49:47 PM	
P2C	02.00	3	7/22/2021	1:49:51 PM	
P29	02.00	3	7/22/2021	1:49:54 PM	
P2A	02.00	3	7/22/2021	1:49:57 PM	
P21	02.00	3	7/22/2021	1:50:01 PM	
P24	02.00	3	7/22/2021	1:50:04 PM	
P27	02.00	3	7/22/2021	1:50:07 PM	
P21	02.00	3	7/22/2021	1:50:10 PM	
P25	02.00	3	7/22/2021	1:50:14 PM	
P26	02.00	3	7/22/2021	1:50:17 PM	
P22	02.00	3	7/22/2021	1:50:20 PM	
P21	02.00	3	7/22/2021	1:50:23 PM	
P25	02.00	3	7/22/2021	1:50:27 PM	
P23	02.00	3	7/22/2021	1:50:30 PM	
P20	02.00	3	7/22/2021	1:50:33 PM	
P25	02.00	3	7/22/2021	1:50:36 PM	
P24	02.00	3	7/22/2021	1:50:40 PM	
P27	02.00	3	7/22/2021	1:50:43 PM	
P22	02.00	3	7/22/2021	1:50:46 PM	
