Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
7/12/2021 7:34:45 AM	0.00	0.74	0.00	0.00	0.00	0.74	100.00	1.03	--	
7/12/2021 7:34:48 AM	0.00	0.71	0.00	0.00	0.00	0.71	100.00	1.02	--	
7/12/2021 7:34:52 AM	0.00	0.76	0.00	0.00	0.00	0.76	100.00	1.02	--	
7/12/2021 7:34:55 AM	0.00	0.72	0.00	0.00	0.00	0.72	100.00	1.03	--	
7/12/2021 7:34:58 AM	0.00	0.75	0.00	0.00	0.00	0.75	100.00	1.02	--	
7/12/2021 10:32:52 AM	35.97	3.93	22.54	34.03	5.73	96.47	69.94	1.64	--	
7/12/2021 10:32:55 AM	34.17	5.35	24.62	33.33	5.92	97.47	68.82	1.64	--	
7/12/2021 10:32:58 AM	34.39	4.91	26.05	34.09	5.93	99.44	67.43	1.65	--	
7/12/2021 10:33:01 AM	35.90	4.37	24.87	32.86	5.78	98.00	69.28	1.65	--	
7/12/2021 10:33:04 AM	36.35	3.78	25.31	34.78	5.69	100.22	69.33	1.65	--	
7/12/2021 10:33:08 AM	36.34	3.41	22.90	34.09	5.87	96.74	68.45	1.68	--	
7/12/2021 10:33:11 AM	33.51	2.94	22.60	33.64	5.65	92.70	67.20	1.65	--	
7/12/2021 10:33:14 AM	34.00	4.30	25.04	32.17	5.60	95.51	68.89	1.66	--	
7/12/2021 10:33:17 AM	33.81	3.63	23.62	32.60	5.76	93.65	71.32	1.69	--	
7/12/2021 10:33:21 AM	35.56	3.67	24.15	32.57	5.41	95.95	68.45	1.68	--	
7/12/2021 10:33:24 AM	33.58	4.49	25.03	29.89	5.44	92.98	70.72	1.68	--	
7/12/2021 10:33:27 AM	32.61	3.80	23.71	30.27	5.59	90.39	68.64	1.69	--	
7/12/2021 10:33:30 AM	32.88	3.95	23.80	30.47	5.54	91.11	68.55	1.69	--	
7/12/2021 10:33:34 AM	32.91	3.10	22.16	31.54	5.50	89.72	67.80	1.70	--	
7/12/2021 10:33:37 AM	34.91	3.90	23.43	28.87	5.18	91.12	70.83	1.71	--	
7/12/2021 10:33:40 AM	31.15	4.43	23.83	29.39	5.72	88.81	71.72	1.71	--	
7/12/2021 10:33:44 AM	30.92	3.66	22.83	26.65	5.23	84.06	68.48	1.86	--	
7/12/2021 10:33:47 AM	30.89	2.76	21.06	26.43	5.01	81.14	69.26	2.05	--	
7/12/2021 10:33:50 AM	29.72	2.90	22.01	24.17	4.94	78.80	68.70	2.14	--	
7/12/2021 10:33:53 AM	29.68	2.96	22.32	24.27	4.96	79.25	67.81	2.11	--	
7/12/2021 10:33:57 AM	31.43	2.59	21.62	25.28	4.90	80.92	69.22	2.13	--	
7/12/2021 10:34:00 AM	30.24	3.15	22.79	24.59	5.03	80.77	67.44	2.12	--	
7/12/2021 10:34:03 AM	30.75	3.42	23.22	24.34	4.96	81.73	67.89	2.12	--	
7/12/2021 10:34:06 AM	31.92	2.77	22.95	25.59	5.03	83.22	68.89	2.13	--	
7/12/2021 10:34:10 AM	30.95	3.20	23.07	25.53	5.05	82.75	68.40	2.13	--	
7/12/2021 10:34:13 AM	30.80	3.80	23.69	25.25	5.02	83.53	68.58	2.12	--	
7/12/2021 10:34:16 AM	31.63	2.99	22.46	26.39	5.08	83.48	67.86	2.12	--	
7/12/2021 10:34:19 AM	31.63	2.93	24.27	24.99	5.01	83.81	68.99	2.11	--	
