Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
5/11/2021 18:12	0	0.09	0	0	0.08	0.09	87.38	0	--	pre_di_cuv1
5/11/2021 18:12	0.01	0.11	0	0	0.07	0.12	87.03	0	--	pre_di_cuv1
5/11/2021 18:12	0	0.1	0	0	0.08	0.1	87.29	0	--	pre_di_cuv1
5/11/2021 18:12	0	0.13	0	0	0.07	0.13	87.08	0	--	pre_di_cuv1
5/11/2021 18:12	0	0.12	0	0	0.08	0.12	87.03	0	--	pre_di_cuv1
5/11/2021 18:12	0	0.09	0	0	0.08	0.09	87.11	0	--	pre_di_cuv1
5/11/2021 18:12	0	0.12	0	0	0.07	0.12	87.3	0	--	pre_di_cuv1
5/11/2021 18:12	0	0.07	0	0	0.07	0.07	87.58	0	--	pre_di_cuv1
5/11/2021 18:12	0	0.09	0	0	0.08	0.09	87.22	0	--	pre_di_cuv1
5/11/2021 18:12	0	0.1	0	0	0.08	0.1	87.12	0	--	pre_di_cuv1
5/11/2021 18:12	0	0.07	0	0	0.08	0.07	87.03	0	--	pre_di_cuv1
5/11/2021 18:12	0	0.08	0	0	0.07	0.08	87.21	0	--	pre_di_cuv1
5/11/2021 18:12	0	0.09	0	0	0.08	0.09	87.02	0	--	pre_di_cuv1
5/11/2021 18:13	0.05	0.08	0	0	0.06	0.13	87.28	0	--	pre_di_cuv1
5/11/2021 18:13	0	0.12	0	0	0.08	0.12	87.15	0	--	pre_di_cuv1
5/11/2021 18:13	0.01	0.09	0	0	0.07	0.1	87.04	0	--	pre_di_cuv1
5/11/2021 18:13	0	0.11	0	0	0.08	0.11	86.93	0	--	pre_di_cuv1
5/11/2021 18:13	0	0.13	0	0	0.07	0.13	87.25	0	--	pre_di_cuv1
5/11/2021 18:13	0	0.09	0	0	0.08	0.09	87.31	0	--	pre_di_cuv1
5/11/2021 18:13	0	0.08	0	0	0.07	0.08	87.2	0	--	pre_di_cuv1
5/11/2021 18:14	0	0.12	0	0	0.09	0.12	87.33	0	--	pre_di_cuv2
5/11/2021 18:14	0	0.11	0	0	0.09	0.11	87.46	0	--	pre_di_cuv2
5/11/2021 18:14	0	0.07	0	0	0.09	0.07	87.29	0	--	pre_di_cuv2
5/11/2021 18:14	0	0.11	0	0	0.09	0.11	87.32	0	--	pre_di_cuv2
5/11/2021 18:14	0	0.1	0	0	0.08	0.1	87.48	0	--	pre_di_cuv2
5/11/2021 18:14	0	0.1	0	0	0.08	0.1	87.31	0	--	pre_di_cuv2
5/11/2021 18:14	0	0.1	0	0	0.09	0.1	87.38	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.14	0	0	0.08	0.14	87.32	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.11	0	0	0.08	0.11	87.16	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.11	0	0	0.08	0.11	87.26	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.09	0	0	0.09	0.09	87.34	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.09	0	0	0.08	0.09	87.53	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.12	0	0	0.08	0.12	87.22	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.11	0	0	0.08	0.11	87.16	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.11	0	0	0.08	0.11	87.42	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.09	0	0	0.08	0.09	87.43	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.11	0	0	0.08	0.11	87.5	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.11	0	0	0.08	0.11	87.47	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.11	0	0	0.09	0.11	87.54	0	--	pre_di_cuv2
5/11/2021 18:15	0	0.12	0	0	0.08	0.12	87.33	0.01	--	pre_di_cuv2
5/11/2021 18:17	2.52	3.48	6.61	0	0.78	12.6	9.96	0	--	MuddyCreek_A
5/11/2021 18:17	2.41	3.57	6.69	0	0.78	12.66	9.86	0	--	MuddyCreek_A
5/11/2021 18:17	2.35	3.51	6.64	0	0.8	12.5	9.78	0	--	MuddyCreek_A
5/11/2021 18:17	2.38	3.42	6.49	0.17	0.8	12.45	9.66	0	--	MuddyCreek_A
5/11/2021 18:17	2.57	3.54	6.62	0	0.76	12.73	9.89	0	--	MuddyCreek_A
5/11/2021 18:17	2.4	3.52	6.62	0	0.79	12.54	9.89	0	--	MuddyCreek_A
5/11/2021 18:18	2.43	3.49	6.7	0	0.78	12.61	9.81	0	--	MuddyCreek_A
5/11/2021 18:18	2.25	3.52	6.75	0.01	0.8	12.53	9.77	0	--	MuddyCreek_A
5/11/2021 18:18	2.49	3.54	6.62	0	0.78	12.64	9.86	0	--	MuddyCreek_A
5/11/2021 18:18	2.3	3.54	6.72	0	0.79	12.56	9.58	0	--	MuddyCreek_A
5/11/2021 18:18	2.69	3.53	6.48	0	0.77	12.7	10.12	0	--	MuddyCreek_A
5/11/2021 18:18	2.45	3.55	6.63	0	0.79	12.63	9.86	0	--	MuddyCreek_A
5/11/2021 18:18	2.55	3.5	6.65	0	0.76	12.69	9.76	0	--	MuddyCreek_A
5/11/2021 18:18	2.54	3.48	6.59	0.01	0.77	12.63	9.59	0	--	MuddyCreek_A
5/11/2021 18:18	2.48	3.52	6.64	0	0.78	12.64	9.92	0	--	MuddyCreek_A
5/11/2021 18:18	2.47	3.5	6.71	0	0.78	12.67	9.93	0	--	MuddyCreek_A
5/11/2021 18:18	2.24	3.47	6.8	0	0.79	12.51	9.81	0	--	MuddyCreek_A
5/11/2021 18:18	2.37	3.48	6.76	0	0.76	12.61	9.5	0	--	MuddyCreek_A
5/11/2021 18:18	2.53	3.51	6.64	0	0.77	12.67	10.29	0	--	MuddyCreek_A
5/11/2021 18:18	2.4	3.51	6.58	0.1	0.78	12.6	9.7	0	--	MuddyCreek_A
5/11/2021 18:20	2.9	4	6.46	0	0.69	13.37	10.1	0	--	MuddyCreek_B
5/11/2021 18:20	2.79	4.01	6.54	0	0.7	13.35	9.85	0	--	MuddyCreek_B
5/11/2021 18:20	3.09	4	6.41	0	0.69	13.5	10.16	0	--	MuddyCreek_B
5/11/2021 18:20	2.87	4.04	6.5	0	0.69	13.41	9.83	0	--	MuddyCreek_B
5/11/2021 18:20	2.79	4.02	6.44	0	0.7	13.25	9.94	0	--	MuddyCreek_B
5/11/2021 18:20	2.71	4.06	6.53	0	0.7	13.3	9.85	0	--	MuddyCreek_B
5/11/2021 18:20	2.78	4	6.53	0	0.69	13.31	10.05	0	--	MuddyCreek_B
5/11/2021 18:20	2.81	4	6.64	0	0.7	13.45	9.92	0	--	MuddyCreek_B
5/11/2021 18:20	2.84	4.09	6.53	0	0.66	13.46	9.82	0	--	MuddyCreek_B
5/11/2021 18:20	2.73	4.04	6.62	0	0.68	13.39	9.73	0	--	MuddyCreek_B
5/11/2021 18:20	2.55	4.07	6.63	0	0.71	13.25	9.97	0	--	MuddyCreek_B
5/11/2021 18:21	2.76	4.06	6.59	0	0.69	13.41	9.59	0	--	MuddyCreek_B
5/11/2021 18:21	2.97	4	6.57	0	0.67	13.54	9.92	0	--	MuddyCreek_B
5/11/2021 18:21	2.84	4.03	6.58	0	0.68	13.46	9.75	0	--	MuddyCreek_B
5/11/2021 18:21	2.85	4.08	6.63	0	0.69	13.56	9.82	0	--	MuddyCreek_B
5/11/2021 18:21	2.76	4.07	6.55	0	0.7	13.37	9.77	0	--	MuddyCreek_B
5/11/2021 18:21	2.9	4.09	6.52	0.01	0.68	13.52	9.61	0	--	MuddyCreek_B
5/11/2021 18:21	2.86	4.06	6.56	0	0.69	13.47	9.78	0	--	MuddyCreek_B
5/11/2021 18:21	2.93	4.06	6.55	0	0.68	13.53	9.55	0	--	MuddyCreek_B
5/11/2021 18:21	2.72	4.09	6.56	0	0.7	13.37	9.38	0	--	MuddyCreek_B
5/11/2021 18:23	2.54	3.65	6.91	0	0.61	13.1	9.03	0	--	MuddyCreek_C
5/11/2021 18:23	2.37	3.68	6.96	0	0.62	13.01	9.26	0	--	MuddyCreek_C
5/11/2021 18:23	2.42	3.71	6.89	0	0.61	13.02	9.13	0	--	MuddyCreek_C
5/11/2021 18:23	2.49	3.67	6.9	0	0.62	13.06	9.11	0	--	MuddyCreek_C
5/11/2021 18:23	2.3	3.7	6.98	0	0.63	12.98	9.12	0	--	MuddyCreek_C
5/11/2021 18:23	2.35	3.64	6.88	0	0.65	12.87	9.39	0	--	MuddyCreek_C
5/11/2021 18:24	2.26	3.69	7.04	0	0.64	12.98	9.3	0	--	MuddyCreek_C
5/11/2021 18:24	2.59	3.66	6.85	0	0.62	13.1	9.19	0	--	MuddyCreek_C
5/11/2021 18:24	2.42	3.7	6.99	0	0.61	13.1	9.18	0	--	MuddyCreek_C
5/11/2021 18:24	2.6	3.71	6.8	0	0.61	13.1	8.97	0	--	MuddyCreek_C
5/11/2021 18:24	2.45	3.68	6.96	0	0.62	13.09	9.06	0	--	MuddyCreek_C
