Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
7/19/2021 10:09	4.61	0.62	2.21	3.34	1.97	10.78	38.93	1.57	--	
7/19/2021 10:09	5.66	0	0.86	4.07	2.09	10.59	36.02	1.56	--	
7/19/2021 10:09	4.58	0.03	1.11	4.63	2.13	10.35	35.81	1.54	--	
7/19/2021 10:09	2.88	1.83	5.14	1.07	1.94	10.92	38.93	1.57	--	
7/19/2021 10:09	3.51	0.21	2.42	3.92	2.1	10.06	35.93	1.58	--	
7/19/2021 10:09	4.87	0.35	1.87	3.47	2.06	10.55	36.49	1.58	--	
7/19/2021 10:09	3.83	0.23	2.2	4.11	1.98	10.38	39.35	1.59	--	
7/19/2021 10:09	3.27	0.73	3.33	2.83	2.13	10.16	36.85	1.6	--	
7/19/2021 10:09	1.79	1.18	4.57	2.14	2.08	9.68	40.08	1.62	--	
7/19/2021 10:09	3.13	1.28	4.59	2.22	1.87	11.22	36.58	1.62	--	
7/19/2021 10:09	3.86	0.01	2.13	4.23	2.06	10.24	38.06	1.64	--	
7/19/2021 10:09	4.05	0.87	2.65	3.3	1.89	10.87	37.05	1.65	--	
7/19/2021 10:10	4.24	0.48	2.83	3.25	1.99	10.79	36.14	1.65	--	
7/19/2021 10:10	2.41	0.48	4.09	3.14	1.99	10.13	36.95	1.66	--	
7/19/2021 10:10	3.1	1.07	3.47	2.41	2.08	10.04	36.89	1.81	--	
7/19/2021 10:10	2.84	0.89	3.81	2.53	2.01	10.07	35.85	1.95	--	
7/19/2021 10:10	3.35	0.94	3.75	2.37	1.97	10.41	36.67	2.02	--	
7/19/2021 10:10	3.21	0.83	3.52	2.56	1.99	10.12	36.09	2.08	--	
7/19/2021 10:10	3.33	0.92	3.6	2.5	1.92	10.35	35.57	2.05	--	
7/19/2021 10:10	2.92	0.75	3.28	2.89	2	9.85	35.85	2.07	--	
7/19/2021 10:10	2.88	0.84	3.45	2.71	2.01	9.88	35.4	2.09	--	
7/19/2021 10:10	3.31	0.72	3.08	2.97	1.98	10.09	35.57	2.09	--	
7/19/2021 10:10	2.95	0.55	3.16	3.1	2.01	9.75	35.89	2.09	--	
7/19/2021 10:10	2.97	0.82	3.64	2.53	1.98	9.97	36.08	2.11	--	
7/19/2021 10:10	3.05	0.79	3.5	2.67	1.99	10.02	35.67	2.1	--	
7/19/2021 10:10	3.12	0.86	3.45	2.64	1.99	10.07	35.76	2.07	--	
7/19/2021 10:10	3.05	0.72	3.29	2.89	1.98	9.94	36	2.08	--	
7/19/2021 10:10	2.69	0.9	3.79	2.5	1.97	9.88	36.04	2.07	--	
7/19/2021 10:10	2.98	0.79	3.43	2.62	2.02	9.82	35.51	2.07	--	
7/19/2021 10:10	2.96	0.96	3.75	2.35	1.96	10.02	35.64	2.08	--	
7/19/2021 10:10	3.23	0.78	3.27	2.75	1.99	10.02	35.57	2.09	--	
7/19/2021 10:11	2.94	0.84	3.49	2.61	1.99	9.89	35.81	2.1	--	
7/19/2021 10:11	3.16	0.82	3.34	2.66	1.98	9.99	35.43	2.07	--	
7/19/2021 10:11	2.86	0.7	3.43	2.78	1.98	9.77	35.93	2.05	--	
7/19/2021 10:11	2.71	0.87	3.76	2.52	1.99	9.86	36.17	2.08	--	
7/19/2021 10:11	2.96	0.72	3.68	2.63	1.93	9.99	35.87	2.13	--	
7/19/2021 10:11	4.14	0.99	3.55	2.03	1.93	10.71	35.87	1.66	--	
7/19/2021 10:11	0	0	0.97	0.61	0.05	1.58	79.35	1.16	--	
7/19/2021 10:11	0	0	0	0.12	0	0.12	95.17	1.12	--	
7/19/2021 10:11	0.44	1.41	0	0	0	1.85	100	1.12	--	
