P1E	02.00	3	Date	Time	
P04	02.00	3	7/13/2021	11:25:15 AM	
P08	02.00	3	7/13/2021	11:25:19 AM	
P00	02.00	3	7/13/2021	11:25:22 AM	
P07	02.00	3	7/13/2021	11:25:25 AM	
P0B	02.00	3	7/13/2021	11:25:29 AM	
P01	02.00	3	7/13/2021	11:25:32 AM	
P06	02.00	3	7/13/2021	11:25:35 AM	
P0B	02.00	3	7/13/2021	11:25:38 AM	
P06	02.00	3	7/13/2021	11:25:42 AM	
P01	02.00	3	7/13/2021	11:25:45 AM	
P0C	02.00	3	7/13/2021	11:25:48 AM	
P04	02.00	3	7/13/2021	11:25:51 AM	
P00	02.00	3	7/13/2021	11:25:55 AM	
P0D	02.00	3	7/13/2021	11:25:58 AM	
P02	02.00	3	7/13/2021	11:26:01 AM	
P06	02.00	3	7/13/2021	11:26:05 AM	
P0B	02.00	3	7/13/2021	11:26:08 AM	
P03	02.00	3	7/13/2021	11:26:11 AM	
P06	02.00	3	7/13/2021	11:26:14 AM	
P0A	02.00	3	7/13/2021	11:26:18 AM	
P00	02.00	3	7/13/2021	11:26:21 AM	
P05	02.00	3	7/13/2021	11:26:24 AM	
P09	02.00	3	7/13/2021	11:26:28 AM	
P01	02.00	3	7/13/2021	11:26:31 AM	
P04	02.00	3	7/13/2021	11:26:34 AM	
P07	02.00	3	7/13/2021	11:26:37 AM	
P06	02.00	3	7/13/2021	11:26:41 AM	
P03	02.00	3	7/13/2021	11:26:44 AM	
P0C	02.00	3	7/13/2021	11:29:55 AM	
P00	02.00	3	7/13/2021	11:29:59 AM	
P06	02.00	3	7/13/2021	11:30:02 AM	
P01	02.00	3	7/13/2021	11:30:05 AM	
P0C	02.00	3	7/13/2021	11:30:08 AM	
P07	02.00	3	7/13/2021	11:30:12 AM	
P00	02.00	3	7/13/2021	11:30:15 AM	
P0D	02.00	3	7/13/2021	11:30:18 AM	
P07	02.00	3	7/13/2021	11:30:21 AM	
P03	02.00	3	7/13/2021	11:30:25 AM	
P0E	02.00	3	7/13/2021	11:30:28 AM	
P06	02.00	3	7/13/2021	11:30:31 AM	
P02	02.00	3	7/13/2021	11:30:35 AM	
P0F	02.00	3	7/13/2021	11:30:38 AM	
P01	02.00	3	7/13/2021	11:30:41 AM	
P04	02.00	3	7/13/2021	11:30:44 AM	
P08	02.00	3	7/13/2021	11:30:48 AM	
P00	02.00	3	7/13/2021	11:30:51 AM	
P05	02.00	3	7/13/2021	11:30:54 AM	
P06	02.00	3	7/13/2021	11:30:57 AM	
P04	02.00	3	7/13/2021	11:31:01 AM	
P01	02.00	3	7/13/2021	11:31:04 AM	
P02	02.00	3	7/13/2021	11:31:07 AM	
P05	02.00	3	7/13/2021	11:31:11 AM	
P00	02.00	3	7/13/2021	11:31:14 AM	
P03	02.00	3	7/13/2021	11:31:17 AM	
P03	02.00	3	7/13/2021	11:33:37 AM	
P03	02.00	3	7/13/2021	11:33:40 AM	
P07	02.00	3	7/13/2021	11:33:44 AM	
P04	02.00	3	7/13/2021	11:33:47 AM	
P02	02.00	3	7/13/2021	11:33:50 AM	
P01	02.00	3	7/13/2021	11:33:53 AM	
P05	02.00	3	7/13/2021	11:33:57 AM	
P00	02.00	3	7/13/2021	11:34:00 AM	
P03	02.00	3	7/13/2021	11:34:03 AM	
P07	02.00	3	7/13/2021	11:34:07 AM	
P01	02.00	3	7/13/2021	11:34:10 AM	
P02	02.00	3	7/13/2021	11:34:13 AM	
P07	02.00	3	7/13/2021	11:34:16 AM	
P02	02.00	3	7/13/2021	11:34:20 AM	
P01	02.00	3	7/13/2021	11:34:23 AM	
P04	02.00	3	7/13/2021	11:34:26 AM	
P03	02.00	3	7/13/2021	11:34:30 AM	
P00	02.00	3	7/13/2021	11:34:33 AM	
P05	02.00	3	7/13/2021	11:34:36 AM	
P0A	02.00	3	7/13/2021	11:34:39 AM	
P0F	02.00	3	7/13/2021	11:41:58 AM	
P00	02.00	3	7/13/2021	11:42:01 AM	
P05	02.00	3	7/13/2021	11:42:04 AM	
P09	02.00	3	7/13/2021	11:42:08 AM	
P01	02.00	3	7/13/2021	11:42:11 AM	
P04	02.00	3	7/13/2021	11:42:14 AM	
P07	02.00	3	7/13/2021	11:42:17 AM	
P02	02.00	3	7/13/2021	11:42:21 AM	
P07	02.00	3	7/13/2021	11:42:24 AM	
P04	02.00	3	7/13/2021	11:42:27 AM	
P03	02.00	3	7/13/2021	11:42:31 AM	
P06	02.00	3	7/13/2021	11:42:34 AM	
P05	02.00	3	7/13/2021	11:42:37 AM	
P05	02.00	3	7/13/2021	11:42:40 AM	
P04	02.00	3	7/13/2021	11:47:11 AM	
P01	02.00	3	7/13/2021	11:47:14 AM	
P02	02.00	3	7/13/2021	11:47:17 AM	
P07	02.00	3	7/13/2021	11:47:21 AM	
P02	02.00	3	7/13/2021	11:47:24 AM	
P01	02.00	3	7/13/2021	11:47:27 AM	
P06	02.00	3	7/13/2021	11:47:31 AM	
P03	02.00	3	7/13/2021	11:47:34 AM	
P00	02.00	3	7/13/2021	11:47:37 AM	
P00	02.00	3	7/13/2021	11:47:40 AM	
P04	02.00	3	7/13/2021	11:47:44 AM	
P04	02.00	3	7/13/2021	11:51:43 AM	
P01	02.00	3	7/13/2021	11:51:46 AM	
P06	02.00	3	7/13/2021	11:51:50 AM	
P05	02.00	3	7/13/2021	11:51:53 AM	
P00	02.00	3	7/13/2021	11:51:56 AM	
P0F	02.00	3	7/13/2021	11:51:59 AM	
P03	02.00	3	7/13/2021	11:52:03 AM	
P06	02.00	3	7/13/2021	11:52:06 AM	
P09	02.00	3	7/13/2021	11:52:09 AM	
P02	02.00	3	7/13/2021	11:52:13 AM	
P07	02.00	3	7/13/2021	11:52:16 AM	
P0A	02.00	3	7/13/2021	11:55:58 AM	
P05	02.00	3	7/13/2021	11:56:01 AM	
P01	02.00	3	7/13/2021	11:56:05 AM	
P0C	02.00	3	7/13/2021	11:56:08 AM	
P04	02.00	3	7/13/2021	11:56:11 AM	
P01	02.00	3	7/13/2021	11:56:14 AM	
P0D	02.00	3	7/13/2021	11:56:18 AM	
P07	02.00	3	7/13/2021	11:56:21 AM	
P02	02.00	3	7/13/2021	11:56:24 AM	
P0E	02.00	3	7/13/2021	11:56:28 AM	
P06	02.00	3	7/13/2021	11:56:31 AM	
P13	02.00	3	7/13/2021	12:00:17 PM	
P17	02.00	3	7/13/2021	12:00:20 PM	
P13	02.00	3	7/13/2021	12:00:24 PM	
P10	02.00	3	7/13/2021	12:00:27 PM	
P16	02.00	3	7/13/2021	12:00:30 PM	
P15	02.00	3	7/13/2021	12:00:33 PM	
P11	02.00	3	7/13/2021	12:00:37 PM	
P11	02.00	3	7/13/2021	12:00:40 PM	
P12	02.00	3	7/13/2021	12:00:43 PM	
P17	02.00	3	7/13/2021	12:00:46 PM	
P10	02.00	3	7/13/2021	12:00:50 PM	
P18	02.00	3	7/13/2021	12:05:19 PM	
P11	02.00	3	7/13/2021	12:05:23 PM	
