Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
6/21/2022 5:52:19 PM	0.00	0.10	0.00	0.00	0.17	0.10	100.00	0.00	--	pre_di_cuv1
6/21/2022 5:52:23 PM	0.00	0.12	0.00	0.00	0.17	0.12	100.00	-0.00	--	pre_di_cuv1
6/21/2022 5:52:25 PM	0.00	0.08	0.00	0.00	0.17	0.08	100.00	-0.00	--	pre_di_cuv1
6/21/2022 5:52:28 PM	0.00	0.08	0.00	0.00	0.17	0.08	100.00	0.00	--	pre_di_cuv1
6/21/2022 5:52:31 PM	0.00	0.10	0.00	0.00	0.17	0.10	100.00	-0.00	--	pre_di_cuv1
6/21/2022 5:52:33 PM	0.00	0.11	0.00	0.00	0.17	0.11	100.00	0.00	--	pre_di_cuv1
6/21/2022 5:52:36 PM	0.00	0.08	0.00	0.00	0.17	0.08	100.00	-0.00	--	pre_di_cuv1
6/21/2022 5:52:39 PM	0.00	0.09	0.00	0.00	0.16	0.09	100.00	-0.00	--	pre_di_cuv1
6/21/2022 5:52:42 PM	0.00	0.11	0.00	0.00	0.16	0.11	100.00	-0.00	--	pre_di_cuv1
6/21/2022 5:52:45 PM	0.00	0.10	0.00	0.00	0.17	0.10	100.00	-0.00	--	pre_di_cuv1
6/21/2022 5:52:47 PM	0.00	0.07	0.00	0.00	0.16	0.07	100.00	0.00	--	pre_di_cuv1
6/21/2022 5:52:50 PM	0.00	0.08	0.00	0.00	0.16	0.08	100.00	-0.00	--	pre_di_cuv1
6/21/2022 5:52:53 PM	0.00	0.09	0.00	0.00	0.17	0.09	100.00	0.00	--	pre_di_cuv1
6/21/2022 5:52:56 PM	0.00	0.09	0.00	0.00	0.17	0.09	100.00	0.00	--	pre_di_cuv1
6/21/2022 5:52:59 PM	0.00	0.07	0.00	0.00	0.16	0.07	100.00	-0.00	--	pre_di_cuv1
6/21/2022 5:53:02 PM	0.00	0.07	0.00	0.00	0.17	0.07	100.00	0.00	--	pre_di_cuv1
6/21/2022 5:53:05 PM	0.00	0.09	0.00	0.00	0.16	0.09	100.00	0.00	--	pre_di_cuv1
6/21/2022 5:53:07 PM	0.00	0.09	0.00	0.00	0.16	0.09	100.00	0.00	--	pre_di_cuv1
6/21/2022 5:53:10 PM	0.00	0.07	0.00	0.00	0.17	0.07	100.00	-0.00	--	pre_di_cuv1
6/21/2022 5:53:13 PM	0.00	0.06	0.00	0.00	0.17	0.06	100.00	0.00	--	pre_di_cuv1
6/21/2022 5:53:16 PM	0.00	0.08	0.00	0.00	0.17	0.08	100.00	0.00	--	pre_di_cuv1
6/21/2022 5:54:18 PM	0.00	0.23	0.02	0.00	0.10	0.25	100.00	0.00	--	pre_di_cuv2
6/21/2022 5:54:21 PM	0.00	0.21	0.00	0.00	0.11	0.21	100.00	0.00	--	pre_di_cuv2
6/21/2022 5:54:24 PM	0.00	0.20	0.00	0.00	0.11	0.20	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:54:26 PM	0.00	0.22	0.00	0.00	0.11	0.22	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:54:29 PM	0.00	0.20	0.00	0.00	0.12	0.20	100.00	0.00	--	pre_di_cuv2
6/21/2022 5:54:32 PM	0.00	0.19	0.00	0.00	0.12	0.19	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:54:35 PM	0.00	0.19	0.00	0.00	0.11	0.19	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:54:38 PM	0.00	0.23	0.00	0.00	0.11	0.23	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:54:40 PM	0.00	0.24	0.00	0.00	0.10	0.24	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:54:43 PM	0.00	0.19	0.00	0.00	0.11	0.19	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:54:46 PM	0.00	0.20	0.00	0.00	0.11	0.20	100.00	0.00	--	pre_di_cuv2
6/21/2022 5:54:49 PM	0.00	0.22	0.01	0.00	0.11	0.23	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:54:52 PM	0.00	0.22	0.00	0.00	0.11	0.22	100.00	0.00	--	pre_di_cuv2
6/21/2022 5:54:54 PM	0.00	0.19	0.00	0.00	0.11	0.19	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:54:57 PM	0.00	0.23	0.00	0.00	0.11	0.23	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:55:00 PM	0.00	0.24	0.01	0.00	0.11	0.24	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:55:03 PM	0.00	0.19	0.00	0.00	0.11	0.19	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:55:06 PM	0.00	0.21	0.00	0.00	0.12	0.21	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:55:08 PM	0.00	0.17	0.00	0.00	0.11	0.17	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:55:11 PM	0.00	0.19	0.00	0.00	0.12	0.19	100.00	0.00	--	pre_di_cuv2
6/21/2022 5:55:14 PM	0.00	0.18	0.00	0.00	0.11	0.18	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:55:17 PM	0.00	0.24	0.00	0.00	0.11	0.24	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:55:20 PM	0.00	0.23	0.00	0.00	0.11	0.23	100.00	0.00	--	pre_di_cuv2
6/21/2022 5:55:23 PM	0.00	0.23	0.00	0.00	0.11	0.23	100.00	-0.00	--	pre_di_cuv2
6/21/2022 5:58:34 PM	13.99	4.13	11.62	0.00	1.99	29.73	48.04	0.00	--	Muddy_Creek_A
6/21/2022 5:58:37 PM	13.64	4.06	11.69	0.00	2.05	29.39	47.77	0.00	--	Muddy_Creek_A
