Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
7/25/2022 5:47:36 PM	0.00	0.07	0.00	0.00	0.14	0.07	100.00	0.00	--	pre_di_cuv1
7/25/2022 5:47:39 PM	0.00	0.04	0.00	0.00	0.14	0.04	100.00	-0.01	--	pre_di_cuv1
7/25/2022 5:47:42 PM	0.00	0.04	0.00	0.00	0.14	0.04	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:47:44 PM	0.00	0.05	0.00	0.00	0.14	0.05	100.00	0.00	--	pre_di_cuv1
7/25/2022 5:47:47 PM	0.00	0.04	0.00	0.00	0.14	0.04	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:47:50 PM	0.00	0.06	0.02	0.00	0.13	0.07	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:47:53 PM	0.00	0.04	0.00	0.00	0.14	0.04	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:47:56 PM	0.00	0.04	0.00	0.00	0.15	0.04	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:47:58 PM	0.00	0.04	0.00	0.00	0.13	0.04	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:48:01 PM	0.00	0.06	0.00	0.00	0.13	0.06	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:48:04 PM	0.00	0.09	0.00	0.00	0.13	0.09	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:48:07 PM	0.00	0.03	0.01	0.00	0.13	0.04	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:48:10 PM	0.00	0.01	0.00	0.00	0.14	0.01	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:48:12 PM	0.00	0.06	0.00	0.00	0.13	0.06	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:48:15 PM	0.00	0.06	0.00	0.00	0.14	0.06	100.00	0.00	--	pre_di_cuv1
7/25/2022 5:48:18 PM	0.00	0.05	0.00	0.00	0.15	0.05	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:48:21 PM	0.00	0.06	0.00	0.00	0.13	0.06	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:48:24 PM	0.00	0.06	0.00	0.00	0.13	0.06	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:48:26 PM	0.00	0.05	0.00	0.00	0.14	0.05	100.00	-0.01	--	pre_di_cuv1
7/25/2022 5:48:29 PM	0.00	0.08	0.00	0.00	0.14	0.08	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:48:32 PM	0.00	0.03	0.00	0.00	0.14	0.03	100.00	-0.00	--	pre_di_cuv1
7/25/2022 5:50:02 PM	0.00	0.05	0.04	0.00	0.05	0.09	100.00	0.00	--	pre_di_cuv2
7/25/2022 5:50:06 PM	0.04	0.05	0.07	0.00	0.03	0.16	100.00	-0.00	--	pre_di_cuv2
7/25/2022 5:50:08 PM	0.00	0.06	0.05	0.00	0.03	0.11	100.00	0.00	--	pre_di_cuv2
7/25/2022 5:50:11 PM	0.00	0.01	0.07	0.02	0.04	0.10	100.00	0.00	--	pre_di_cuv2
7/25/2022 5:50:14 PM	0.00	0.03	0.04	0.00	0.05	0.07	100.00	0.00	--	pre_di_cuv2
7/25/2022 5:50:17 PM	0.05	0.05	0.03	0.00	0.03	0.13	100.00	0.00	--	pre_di_cuv2
7/25/2022 5:50:20 PM	0.00	0.04	0.06	0.00	0.04	0.10	100.00	-0.00	--	pre_di_cuv2
7/25/2022 5:50:22 PM	0.03	0.04	0.04	0.00	0.03	0.11	100.00	-0.00	--	pre_di_cuv2
7/25/2022 5:50:25 PM	0.00	0.05	0.07	0.00	0.02	0.12	100.00	-0.00	--	pre_di_cuv2
7/25/2022 5:50:28 PM	0.00	0.04	0.06	0.00	0.04	0.10	100.00	-0.00	--	pre_di_cuv2
7/25/2022 5:50:31 PM	0.05	0.05	0.02	0.00	0.03	0.13	100.00	-0.00	--	pre_di_cuv2
7/25/2022 5:50:34 PM	0.00	0.03	0.12	0.00	0.02	0.15	100.00	-0.00	--	pre_di_cuv2
7/25/2022 5:50:36 PM	0.00	0.02	0.08	0.00	0.04	0.11	100.00	-0.00	--	pre_di_cuv2
7/25/2022 5:50:39 PM	0.00	0.03	0.12	0.00	0.02	0.15	100.00	0.00	--	pre_di_cuv2
7/25/2022 5:50:42 PM	0.02	0.04	0.11	0.00	0.02	0.17	100.00	0.00	--	pre_di_cuv2
7/25/2022 5:50:45 PM	0.04	0.03	0.07	0.00	0.03	0.13	100.00	0.00	--	pre_di_cuv2
7/25/2022 5:50:48 PM	0.00	0.04	0.09	0.00	0.03	0.13	100.00	0.00	--	pre_di_cuv2
7/25/2022 5:50:50 PM	0.01	0.01	0.12	0.00	0.02	0.14	100.00	-0.00	--	pre_di_cuv2
7/25/2022 5:50:53 PM	0.00	0.06	0.06	0.00	0.03	0.12	100.00	-0.00	--	pre_di_cuv2
7/25/2022 5:50:56 PM	0.00	0.03	0.10	0.00	0.03	0.13	100.00	-0.00	--	pre_di_cuv2
