Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
7/11/2022 4:17:18 PM	0.06	0.06	0.00	0.00	0.13	0.12	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:17:21 PM	0.01	0.10	0.00	0.00	0.13	0.11	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:17:24 PM	0.00	0.12	0.00	0.01	0.13	0.13	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:17:27 PM	0.00	0.11	0.00	0.00	0.13	0.11	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:17:29 PM	0.00	0.09	0.00	0.00	0.13	0.09	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:17:32 PM	0.00	0.09	0.00	0.00	0.13	0.09	100.00	-0.01	--	pre_di_cuv1
7/11/2022 4:17:35 PM	0.00	0.07	0.00	0.02	0.13	0.10	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:17:38 PM	0.00	0.11	0.00	0.00	0.12	0.11	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:17:41 PM	0.00	0.10	0.00	0.00	0.13	0.10	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:17:44 PM	0.00	0.08	0.00	0.01	0.12	0.08	100.00	0.01	--	pre_di_cuv1
7/11/2022 4:17:46 PM	0.00	0.13	0.00	0.00	0.13	0.13	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:17:49 PM	0.00	0.03	0.00	0.04	0.12	0.07	100.00	0.01	--	pre_di_cuv1
7/11/2022 4:17:52 PM	0.00	0.08	0.00	0.00	0.13	0.08	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:17:55 PM	0.00	0.14	0.00	0.00	0.12	0.14	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:17:57 PM	0.00	0.06	0.00	0.00	0.12	0.06	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:18:00 PM	0.00	0.13	0.00	0.00	0.12	0.13	100.00	-0.01	--	pre_di_cuv1
7/11/2022 4:18:03 PM	0.00	0.11	0.00	0.00	0.12	0.11	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:18:06 PM	0.00	0.14	0.00	0.00	0.13	0.14	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:18:09 PM	0.00	0.07	0.00	0.00	0.13	0.07	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:18:11 PM	0.00	0.12	0.00	0.00	0.11	0.12	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:18:14 PM	0.00	0.09	0.00	0.00	0.12	0.09	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:18:18 PM	0.00	0.10	0.00	0.00	0.12	0.10	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:18:20 PM	0.00	0.07	0.00	0.00	0.12	0.07	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:18:23 PM	0.00	0.11	0.00	0.00	0.12	0.11	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:18:26 PM	0.00	0.06	0.00	0.00	0.13	0.06	100.00	0.01	--	pre_di_cuv1
7/11/2022 4:18:29 PM	0.00	0.08	0.00	0.00	0.12	0.08	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:18:32 PM	0.00	0.06	0.00	0.00	0.12	0.06	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:18:34 PM	0.00	0.07	0.00	0.00	0.12	0.07	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:18:37 PM	0.00	0.06	0.00	0.00	0.11	0.06	100.00	0.00	--	pre_di_cuv1
7/11/2022 4:18:40 PM	0.00	0.07	0.00	0.00	0.12	0.07	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:18:43 PM	0.00	0.09	0.00	0.00	0.12	0.09	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:18:46 PM	0.00	0.07	0.00	0.00	0.12	0.07	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:18:48 PM	0.00	0.05	0.00	0.00	0.13	0.05	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:18:51 PM	0.00	0.07	0.00	0.00	0.11	0.07	100.00	-0.00	--	pre_di_cuv1
7/11/2022 4:21:36 PM	0.00	0.11	0.00	0.00	0.16	0.11	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:21:39 PM	0.00	0.09	0.00	0.00	0.17	0.09	100.00	-0.00	--	pre_di_cuv2
7/11/2022 4:21:42 PM	0.00	0.08	0.00	0.00	0.15	0.08	100.00	-0.00	--	pre_di_cuv2
7/11/2022 4:21:44 PM	0.00	0.08	0.00	0.00	0.15	0.08	100.00	-0.00	--	pre_di_cuv2
7/11/2022 4:21:47 PM	0.00	0.11	0.00	0.00	0.15	0.11	100.00	-0.00	--	pre_di_cuv2
7/11/2022 4:21:50 PM	0.00	0.10	0.00	0.00	0.14	0.10	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:21:53 PM	0.00	0.05	0.00	0.00	0.15	0.05	100.00	-0.00	--	pre_di_cuv2
7/11/2022 4:21:56 PM	0.00	0.08	0.00	0.00	0.16	0.08	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:21:58 PM	0.00	0.07	0.00	0.00	0.15	0.07	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:22:01 PM	0.00	0.07	0.00	0.00	0.16	0.07	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:22:04 PM	0.00	0.05	0.00	0.00	0.16	0.05	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:22:07 PM	0.00	0.08	0.00	0.00	0.15	0.08	100.00	-0.00	--	pre_di_cuv2
7/11/2022 4:22:10 PM	0.00	0.10	0.00	0.00	0.15	0.10	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:22:12 PM	0.00	0.05	0.00	0.00	0.15	0.05	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:22:15 PM	0.00	0.09	0.00	0.00	0.15	0.09	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:22:18 PM	0.00	0.09	0.00	0.00	0.15	0.09	100.00	-0.00	--	pre_di_cuv2
7/11/2022 4:22:21 PM	0.00	0.11	0.00	0.00	0.16	0.11	100.00	-0.00	--	pre_di_cuv2
7/11/2022 4:22:24 PM	0.00	0.10	0.00	0.00	0.15	0.10	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:22:26 PM	0.00	0.10	0.00	0.00	0.15	0.10	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:22:29 PM	0.00	0.09	0.00	0.00	0.15	0.09	100.00	-0.00	--	pre_di_cuv2
7/11/2022 4:22:32 PM	0.00	0.11	0.00	0.00	0.14	0.11	100.00	-0.00	--	pre_di_cuv2
7/11/2022 4:22:35 PM	0.00	0.09	0.00	0.00	0.15	0.09	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:22:38 PM	0.00	0.05	0.00	0.00	0.15	0.05	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:22:41 PM	0.00	0.11	0.00	0.00	0.15	0.11	100.00	-0.00	--	pre_di_cuv2
7/11/2022 4:22:43 PM	0.00	0.10	0.00	0.00	0.14	0.10	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:22:46 PM	0.00	0.09	0.00	0.00	0.14	0.09	100.00	0.00	--	pre_di_cuv2
7/11/2022 4:24:32 PM	34.85	19.23	65.76	1.08	1.23	120.92	62.32	0.00	--	Muddy_Creek_A
7/11/2022 4:24:36 PM	35.37	19.05	65.62	1.49	1.24	121.53	62.78	0.00	--	Muddy_Creek_A
7/11/2022 4:24:38 PM	35.47	19.08	65.65	1.51	1.22	121.70	62.84	0.00	--	Muddy_Creek_A
7/11/2022 4:24:41 PM	35.51	19.32	66.06	1.30	1.20	122.20	62.69	0.00	--	Muddy_Creek_A
7/11/2022 4:24:44 PM	34.95	19.65	66.32	0.85	1.17	121.77	62.70	0.00	--	Muddy_Creek_A
7/11/2022 4:24:47 PM	35.40	19.63	65.83	0.92	1.17	121.78	62.99	0.00	--	Muddy_Creek_A
7/11/2022 4:24:50 PM	35.19	19.69	65.82	1.00	1.19	121.71	62.68	0.00	--	Muddy_Creek_A
7/11/2022 4:24:52 PM	35.21	19.66	66.40	0.71	1.16	121.97	62.55	0.00	--	Muddy_Creek_A
7/11/2022 4:24:55 PM	35.39	19.63	65.80	0.94	1.20	121.76	62.67	0.00	--	Muddy_Creek_A
7/11/2022 4:24:58 PM	35.26	19.40	65.93	1.05	1.17	121.64	62.80	0.00	--	Muddy_Creek_A
7/11/2022 4:25:00 PM	35.37	19.43	65.77	1.25	1.16	121.83	62.40	0.00	--	Muddy_Creek_A
7/11/2022 4:25:03 PM	35.68	19.30	65.70	1.21	1.14	121.89	62.66	0.00	--	Muddy_Creek_A
7/11/2022 4:25:06 PM	35.55	19.13	65.26	1.51	1.16	121.45	62.63	0.00	--	Muddy_Creek_A
7/11/2022 4:25:09 PM	35.11	19.45	65.90	1.36	1.20	121.82	62.93	0.00	--	Muddy_Creek_A
7/11/2022 4:25:12 PM	34.86	19.53	66.16	0.95	1.17	121.50	62.83	0.00	--	Muddy_Creek_A
7/11/2022 4:25:15 PM	35.45	19.51	65.65	1.30	1.19	121.91	62.87	0.01	--	Muddy_Creek_A
7/11/2022 4:25:18 PM	35.18	19.67	66.18	0.76	1.15	121.79	62.82	0.00	--	Muddy_Creek_A
7/11/2022 4:25:20 PM	35.20	19.33	66.30	0.96	1.18	121.80	62.82	0.00	--	Muddy_Creek_A
7/11/2022 4:25:23 PM	35.34	19.60	66.10	0.94	1.17	121.98	62.78	0.00	--	Muddy_Creek_A
7/11/2022 4:25:26 PM	35.06	18.97	65.56	1.59	1.20	121.18	62.69	0.00	--	Muddy_Creek_A
7/11/2022 4:25:29 PM	34.92	19.45	65.84	1.01	1.16	121.22	62.53	0.00	--	Muddy_Creek_A
7/11/2022 4:25:32 PM	35.18	19.36	65.82	1.21	1.19	121.57	63.08	0.00	--	Muddy_Creek_A
