site,date_time,discharge,notes
4198000,5/14/2018 3:30,1080,cubic feet per second
4198000,5/14/2018 4:00,1060,cubic feet per second
4198000,5/14/2018 4:30,1050,cubic feet per second
4198000,5/14/2018 5:00,1030,cubic feet per second
4198000,5/14/2018 5:30,1020,cubic feet per second
4198000,5/14/2018 6:00,1010,cubic feet per second
4198000,5/14/2018 6:30,991,cubic feet per second
4198000,5/14/2018 7:00,991,cubic feet per second
4198000,5/14/2018 7:30,977,cubic feet per second
4198000,5/14/2018 8:00,949,cubic feet per second
4198000,5/14/2018 8:30,949,cubic feet per second
4198000,5/14/2018 9:00,936,cubic feet per second
4198000,5/14/2018 9:30,922,cubic feet per second
4198000,5/14/2018 10:00,922,cubic feet per second
4198000,5/14/2018 10:30,922,cubic feet per second
4198000,5/14/2018 11:00,922,cubic feet per second
4198000,5/14/2018 11:30,909,cubic feet per second
4198000,5/14/2018 12:00,909,cubic feet per second
4198000,5/14/2018 12:30,909,cubic feet per second
4198000,5/14/2018 13:00,909,cubic feet per second
4198000,5/14/2018 13:30,909,cubic feet per second
4198000,5/14/2018 14:00,936,cubic feet per second
4198000,5/14/2018 14:30,949,cubic feet per second
4198000,5/14/2018 15:00,991,cubic feet per second
4198000,5/14/2018 15:30,1030,cubic feet per second
4198000,5/14/2018 16:00,1080,cubic feet per second
4198000,5/14/2018 16:30,1150,cubic feet per second
4198000,5/14/2018 17:00,1220,cubic feet per second
4198000,5/14/2018 17:30,1280,cubic feet per second
4198000,5/14/2018 18:00,1330,cubic feet per second
4198000,5/14/2018 18:30,1400,cubic feet per second
4198000,5/14/2018 19:00,1450,cubic feet per second
4198000,5/14/2018 19:30,1510,cubic feet per second
4198000,5/14/2018 20:00,1560,cubic feet per second
4198000,5/14/2018 20:30,1590,cubic feet per second
4198000,5/14/2018 21:00,1630,cubic feet per second
4198000,5/14/2018 21:30,1660,cubic feet per second
4198000,5/14/2018 22:00,1670,cubic feet per second
4198000,5/14/2018 22:30,1700,cubic feet per second
4198000,5/14/2018 23:00,1720,cubic feet per second
4198000,5/14/2018 23:30,1720,cubic feet per second
4198000,5/15/2018 0:00,1740,cubic feet per second
4198000,5/15/2018 0:30,1740,cubic feet per second
4198000,5/15/2018 1:00,1750,cubic feet per second
4198000,5/15/2018 1:30,1750,cubic feet per second
4198000,5/15/2018 2:00,1750,cubic feet per second
4198000,5/15/2018 2:30,1750,cubic feet per second
4198000,5/15/2018 3:00,1750,cubic feet per second
4198000,5/15/2018 3:30,1750,cubic feet per second
4198000,5/15/2018 4:00,1750,cubic feet per second
4198000,5/15/2018 4:30,1770,cubic feet per second
4198000,5/15/2018 5:00,1780,cubic feet per second
4198000,5/15/2018 5:30,1800,cubic feet per second
4198000,5/15/2018 6:00,1820,cubic feet per second
4198000,5/15/2018 6:30,1830,cubic feet per second
4198000,5/15/2018 7:00,1850,cubic feet per second
4198000,5/15/2018 7:30,1870,cubic feet per second
4198000,5/15/2018 8:00,1880,cubic feet per second
4198000,5/15/2018 8:30,1900,cubic feet per second
4198000,5/15/2018 9:00,1940,cubic feet per second
4198000,5/15/2018 9:30,1950,cubic feet per second
4198000,5/15/2018 10:00,1990,cubic feet per second
4198000,5/15/2018 10:30,2000,cubic feet per second
4198000,5/15/2018 11:00,2040,cubic feet per second
4198000,5/15/2018 11:30,2060,cubic feet per second
4198000,5/15/2018 12:00,2080,cubic feet per second
4198000,5/15/2018 12:30,2080,cubic feet per second
4198000,5/15/2018 13:00,2080,cubic feet per second
4198000,5/15/2018 13:30,2080,cubic feet per second
4198000,5/15/2018 14:00,2080,cubic feet per second
4198000,5/15/2018 14:30,2080,cubic feet per second
4198000,5/15/2018 15:00,2080,cubic feet per second
4198000,5/15/2018 15:30,2060,cubic feet per second
4198000,5/15/2018 16:00,2040,cubic feet per second
4198000,5/15/2018 16:30,2020,cubic feet per second
4198000,5/15/2018 17:00,2020,cubic feet per second
4198000,5/15/2018 17:30,2000,cubic feet per second
4198000,5/15/2018 18:00,1990,cubic feet per second
4198000,5/15/2018 18:30,1970,cubic feet per second
4198000,5/15/2018 19:00,1950,cubic feet per second
4198000,5/15/2018 19:30,1920,cubic feet per second
4198000,5/15/2018 20:00,1900,cubic feet per second
4198000,5/15/2018 20:30,1880,cubic feet per second
4198000,5/15/2018 21:00,1870,cubic feet per second
4198000,5/15/2018 21:30,1830,cubic feet per second
4198000,5/15/2018 22:00,1820,cubic feet per second
4198000,5/15/2018 22:30,1780,cubic feet per second
4198000,5/15/2018 23:00,1770,cubic feet per second
4198000,5/15/2018 23:30,1740,cubic feet per second
4198000,5/16/2018 0:00,1720,cubic feet per second
4198000,5/16/2018 0:30,1690,cubic feet per second
4198000,5/16/2018 1:00,1670,cubic feet per second
4198000,5/16/2018 1:30,1640,cubic feet per second
4198000,5/16/2018 2:00,1630,cubic feet per second
4198000,5/16/2018 2:30,1590,cubic feet per second
4198000,5/16/2018 3:00,1580,cubic feet per second
4198000,5/16/2018 3:30,1560,cubic feet per second
4198000,5/16/2018 4:00,1530,cubic feet per second
4198000,5/16/2018 4:30,1510,cubic feet per second
4198000,5/16/2018 5:00,1470,cubic feet per second
4198000,5/16/2018 5:30,1450,cubic feet per second
4198000,5/16/2018 6:00,1440,cubic feet per second
4198000,5/16/2018 6:30,1400,cubic feet per second
4198000,5/16/2018 7:00,1380,cubic feet per second
4198000,5/16/2018 7:30,1370,cubic feet per second
4198000,5/16/2018 8:00,1350,cubic feet per second
4198000,5/16/2018 8:30,1330,cubic feet per second
4198000,5/16/2018 9:00,1300,cubic feet per second
4198000,5/16/2018 9:30,1280,cubic feet per second
4198000,5/16/2018 10:00,1270,cubic feet per second
4198000,5/16/2018 10:30,1250,cubic feet per second
4198000,5/16/2018 11:00,1230,cubic feet per second
4198000,5/16/2018 11:30,1220,cubic feet per second
4198000,5/16/2018 12:00,1200,cubic feet per second
4198000,5/16/2018 12:30,1190,cubic feet per second
4198000,5/16/2018 13:00,1170,cubic feet per second
4198000,5/16/2018 13:30,1150,cubic feet per second
4198000,5/16/2018 14:00,1140,cubic feet per second
4198000,5/16/2018 14:30,1120,cubic feet per second
4198000,5/16/2018 15:00,1110,cubic feet per second
4198000,5/16/2018 15:30,1090,cubic feet per second
4198000,5/16/2018 16:00,1080,cubic feet per second
4198000,5/16/2018 16:30,1060,cubic feet per second
4198000,5/16/2018 17:00,1060,cubic feet per second
4198000,5/16/2018 17:30,1050,cubic feet per second
4198000,5/16/2018 18:00,1030,cubic feet per second
4198000,5/16/2018 18:30,1020,cubic feet per second
4198000,5/16/2018 19:00,1020,cubic feet per second
4198000,5/16/2018 19:30,1010,cubic feet per second
4198000,5/16/2018 20:00,1010,cubic feet per second
4198000,5/16/2018 20:30,991,cubic feet per second
4198000,5/16/2018 21:00,977,cubic feet per second
4198000,5/16/2018 21:30,977,cubic feet per second
4198000,5/16/2018 22:00,963,cubic feet per second
4198000,5/16/2018 22:30,949,cubic feet per second
4198000,5/16/2018 23:00,936,cubic feet per second
4198000,5/16/2018 23:30,936,cubic feet per second
4198000,5/17/2018 0:00,922,cubic feet per second
4198000,5/17/2018 0:30,909,cubic feet per second
4198000,5/17/2018 1:00,909,cubic feet per second
4198000,5/17/2018 1:30,896,cubic feet per second
4198000,5/17/2018 2:00,896,cubic feet per second
4198000,5/17/2018 2:30,882,cubic feet per second
4198000,5/17/2018 3:00,869,cubic feet per second
4198000,5/17/2018 3:30,869,cubic feet per second
4198000,5/17/2018 4:00,857,cubic feet per second
4198000,5/17/2018 4:30,857,cubic feet per second
4198000,5/17/2018 5:00,844,cubic feet per second
4198000,5/17/2018 5:30,831,cubic feet per second
4198000,5/17/2018 6:00,831,cubic feet per second
4198000,5/17/2018 6:30,819,cubic feet per second
4198000,5/17/2018 7:00,819,cubic feet per second
4198000,5/17/2018 7:30,806,cubic feet per second
4198000,5/17/2018 8:00,794,cubic feet per second
4198000,5/17/2018 8:30,794,cubic feet per second
4198000,5/17/2018 9:00,782,cubic feet per second
4198000,5/17/2018 9:30,782,cubic feet per second
4198000,5/17/2018 10:00,770,cubic feet per second
4198000,5/17/2018 10:30,770,cubic feet per second
4198000,5/17/2018 11:00,758,cubic feet per second
4198000,5/17/2018 11:30,758,cubic feet per second
4198000,5/17/2018 12:00,747,cubic feet per second
4198000,5/17/2018 12:30,735,cubic feet per second
4198000,5/17/2018 13:00,735,cubic feet per second
4198000,5/17/2018 13:30,735,cubic feet per second
4198000,5/17/2018 14:00,724,cubic feet per second
4198000,5/17/2018 14:30,724,cubic feet per second
4198000,5/17/2018 15:00,712,cubic feet per second
4198000,5/17/2018 15:30,712,cubic feet per second
4198000,5/17/2018 16:00,701,cubic feet per second
4198000,5/17/2018 16:30,701,cubic feet per second
4198000,5/17/2018 17:00,701,cubic feet per second
4198000,5/17/2018 17:30,690,cubic feet per second
4198000,5/17/2018 18:00,679,cubic feet per second
4198000,5/17/2018 18:30,679,cubic feet per second
4198000,5/17/2018 19:00,679,cubic feet per second
4198000,5/17/2018 19:30,668,cubic feet per second
4198000,5/17/2018 20:00,657,cubic feet per second
4198000,5/17/2018 20:30,657,cubic feet per second
4198000,5/17/2018 21:00,657,cubic feet per second
4198000,5/17/2018 21:30,647,cubic feet per second
4198000,5/17/2018 22:00,647,cubic feet per second
4198000,5/17/2018 22:30,647,cubic feet per second
4198000,5/17/2018 23:00,636,cubic feet per second
4198000,5/17/2018 23:30,636,cubic feet per second
4198000,5/18/2018 0:00,626,cubic feet per second
4198000,5/18/2018 0:30,626,cubic feet per second
4198000,5/18/2018 1:00,615,cubic feet per second
4198000,5/18/2018 1:30,615,cubic feet per second
4198000,5/18/2018 2:00,615,cubic feet per second
4198000,5/18/2018 2:30,605,cubic feet per second
4198000,5/18/2018 3:00,605,cubic feet per second
4198000,5/18/2018 3:30,595,cubic feet per second
4198000,5/18/2018 4:00,595,cubic feet per second
4198000,5/18/2018 4:30,595,cubic feet per second
4198000,5/18/2018 5:00,585,cubic feet per second
4198000,5/18/2018 5:30,585,cubic feet per second
4198000,5/18/2018 6:00,585,cubic feet per second
4198000,5/18/2018 6:30,575,cubic feet per second
4198000,5/18/2018 7:00,575,cubic feet per second
4198000,5/18/2018 7:30,575,cubic feet per second
4198000,5/18/2018 8:00,565,cubic feet per second
4198000,5/18/2018 8:30,565,cubic feet per second
4198000,5/18/2018 9:00,556,cubic feet per second
4198000,5/18/2018 9:30,556,cubic feet per second
4198000,5/18/2018 10:00,556,cubic feet per second
4198000,5/18/2018 10:30,556,cubic feet per second
4198000,5/18/2018 11:00,546,cubic feet per second
4198000,5/18/2018 11:30,546,cubic feet per second
4198000,5/18/2018 12:00,546,cubic feet per second
4198000,5/18/2018 12:30,546,cubic feet per second
4198000,5/18/2018 13:00,537,cubic feet per second
4198000,5/18/2018 13:30,537,cubic feet per second
4198000,5/18/2018 14:00,537,cubic feet per second
4198000,5/18/2018 14:30,537,cubic feet per second
4198000,5/18/2018 15:00,528,cubic feet per second
4198000,5/18/2018 15:30,528,cubic feet per second
4198000,5/18/2018 16:00,528,cubic feet per second
4198000,5/18/2018 16:30,528,cubic feet per second
4198000,5/18/2018 17:00,528,cubic feet per second
4198000,5/18/2018 17:30,518,cubic feet per second
4198000,5/18/2018 18:00,518,cubic feet per second
4198000,5/18/2018 18:30,518,cubic feet per second
4198000,5/18/2018 19:00,518,cubic feet per second
4198000,5/18/2018 19:30,518,cubic feet per second
4198000,5/18/2018 20:00,509,cubic feet per second
4198000,5/18/2018 20:30,509,cubic feet per second
4198000,5/18/2018 21:00,509,cubic feet per second
4198000,5/18/2018 21:30,500,cubic feet per second
4198000,5/18/2018 22:00,500,cubic feet per second
4198000,5/18/2018 22:30,500,cubic feet per second
4198000,5/18/2018 23:00,500,cubic feet per second
4198000,5/18/2018 23:30,500,cubic feet per second
4198000,5/19/2018 0:00,491,cubic feet per second
4198000,5/19/2018 0:30,491,cubic feet per second
4198000,5/19/2018 1:00,491,cubic feet per second
4198000,5/19/2018 1:30,483,cubic feet per second
4198000,5/19/2018 2:00,483,cubic feet per second
4198000,5/19/2018 2:30,483,cubic feet per second
4198000,5/19/2018 3:00,483,cubic feet per second
4198000,5/19/2018 3:30,483,cubic feet per second
4198000,5/19/2018 4:00,483,cubic feet per second
4198000,5/19/2018 4:30,474,cubic feet per second
4198000,5/19/2018 5:00,474,cubic feet per second
4198000,5/19/2018 5:30,474,cubic feet per second
4198000,5/19/2018 6:00,474,cubic feet per second
4198000,5/19/2018 6:30,474,cubic feet per second
4198000,5/19/2018 7:00,474,cubic feet per second
4198000,5/19/2018 7:30,466,cubic feet per second
4198000,5/19/2018 8:00,466,cubic feet per second
4198000,5/19/2018 8:30,466,cubic feet per second
4198000,5/19/2018 9:00,466,cubic feet per second
4198000,5/19/2018 9:30,466,cubic feet per second
4198000,5/19/2018 10:00,457,cubic feet per second
4198000,5/19/2018 10:30,457,cubic feet per second
4198000,5/19/2018 11:00,457,cubic feet per second
4198000,5/19/2018 11:30,457,cubic feet per second
4198000,5/19/2018 12:00,457,cubic feet per second
4198000,5/19/2018 12:30,457,cubic feet per second
4198000,5/19/2018 13:00,457,cubic feet per second
4198000,5/19/2018 13:30,457,cubic feet per second
4198000,5/19/2018 14:00,449,cubic feet per second
4198000,5/19/2018 14:30,449,cubic feet per second
4198000,5/19/2018 15:00,449,cubic feet per second
4198000,5/19/2018 15:30,449,cubic feet per second
4198000,5/19/2018 16:00,449,cubic feet per second
4198000,5/19/2018 16:30,449,cubic feet per second
4198000,5/19/2018 17:00,440,cubic feet per second
4198000,5/19/2018 17:30,440,cubic feet per second
4198000,5/19/2018 18:00,440,cubic feet per second
4198000,5/19/2018 18:30,440,cubic feet per second
4198000,5/19/2018 19:00,440,cubic feet per second
4198000,5/19/2018 19:30,440,cubic feet per second
4198000,5/19/2018 20:00,440,cubic feet per second
4198000,5/19/2018 20:30,440,cubic feet per second
4198000,5/19/2018 21:00,440,cubic feet per second
4198000,5/19/2018 21:30,440,cubic feet per second
4198000,5/19/2018 22:00,440,cubic feet per second
4198000,5/19/2018 22:30,449,cubic feet per second
4198000,5/19/2018 23:00,449,cubic feet per second
4198000,5/19/2018 23:30,457,cubic feet per second
4198000,5/20/2018 0:00,457,cubic feet per second
4198000,5/20/2018 0:30,457,cubic feet per second
4198000,5/20/2018 1:00,457,cubic feet per second
4198000,5/20/2018 1:30,457,cubic feet per second
4198000,5/20/2018 2:00,457,cubic feet per second
4198000,5/20/2018 2:30,457,cubic feet per second
4198000,5/20/2018 3:00,457,cubic feet per second
4198000,5/20/2018 3:30,457,cubic feet per second
4198000,5/20/2018 4:00,457,cubic feet per second
4198000,5/20/2018 4:30,457,cubic feet per second
4198000,5/20/2018 5:00,457,cubic feet per second
4198000,5/20/2018 5:30,457,cubic feet per second
4198000,5/20/2018 6:00,457,cubic feet per second
4198000,5/20/2018 6:30,457,cubic feet per second
4198000,5/20/2018 7:00,457,cubic feet per second
4198000,5/20/2018 7:30,457,cubic feet per second
4198000,5/20/2018 8:00,457,cubic feet per second
4198000,5/20/2018 8:30,457,cubic feet per second
4198000,5/20/2018 9:00,457,cubic feet per second
4198000,5/20/2018 9:30,449,cubic feet per second
4198000,5/20/2018 10:00,449,cubic feet per second
4198000,5/20/2018 10:30,449,cubic feet per second
4198000,5/20/2018 11:00,449,cubic feet per second
4198000,5/20/2018 11:30,449,cubic feet per second
4198000,5/20/2018 12:00,449,cubic feet per second
4198000,5/20/2018 12:30,449,cubic feet per second
4198000,5/20/2018 13:00,449,cubic feet per second
4198000,5/20/2018 13:30,449,cubic feet per second
4198000,5/20/2018 14:00,449,cubic feet per second
4198000,5/20/2018 14:30,449,cubic feet per second
4198000,5/20/2018 15:00,449,cubic feet per second
4198000,5/20/2018 15:30,449,cubic feet per second
4198000,5/20/2018 16:00,449,cubic feet per second
4198000,5/20/2018 16:30,449,cubic feet per second
4198000,5/20/2018 17:00,457,cubic feet per second
4198000,5/20/2018 17:30,457,cubic feet per second
4198000,5/20/2018 18:00,457,cubic feet per second
4198000,5/20/2018 18:30,457,cubic feet per second
4198000,5/20/2018 19:00,466,cubic feet per second
4198000,5/20/2018 19:30,466,cubic feet per second
4198000,5/20/2018 20:00,466,cubic feet per second
4198000,5/20/2018 20:30,474,cubic feet per second
4198000,5/20/2018 21:00,474,cubic feet per second
4198000,5/20/2018 21:30,474,cubic feet per second
4198000,5/20/2018 22:00,483,cubic feet per second
4198000,5/20/2018 22:30,491,cubic feet per second
4198000,5/20/2018 23:00,500,cubic feet per second
4198000,5/20/2018 23:30,509,cubic feet per second
4198000,5/21/2018 0:00,518,cubic feet per second
4198000,5/21/2018 0:30,528,cubic feet per second
4198000,5/21/2018 1:00,537,cubic feet per second
4198000,5/21/2018 1:30,546,cubic feet per second
4198000,5/21/2018 2:00,565,cubic feet per second
4198000,5/21/2018 2:30,575,cubic feet per second
4198000,5/21/2018 3:00,585,cubic feet per second
4198000,5/21/2018 3:30,595,cubic feet per second
4198000,5/21/2018 4:00,595,cubic feet per second
4198000,5/21/2018 4:30,605,cubic feet per second
4198000,5/21/2018 5:00,615,cubic feet per second
4198000,5/21/2018 5:30,615,cubic feet per second
4198000,5/21/2018 6:00,615,cubic feet per second
4198000,5/21/2018 6:30,626,cubic feet per second
4198000,5/21/2018 7:00,626,cubic feet per second
4198000,5/21/2018 7:30,626,cubic feet per second
4198000,5/21/2018 8:00,626,cubic feet per second
4198000,5/21/2018 8:30,626,cubic feet per second
4198000,5/21/2018 9:00,626,cubic feet per second
4198000,5/21/2018 9:30,626,cubic feet per second
4198000,5/21/2018 10:00,626,cubic feet per second
4198000,5/21/2018 10:30,626,cubic feet per second
4198000,5/21/2018 11:00,626,cubic feet per second
4198000,5/21/2018 11:30,626,cubic feet per second
4198000,5/21/2018 12:00,626,cubic feet per second
4198000,5/21/2018 12:30,626,cubic feet per second
4198000,5/21/2018 13:00,626,cubic feet per second
4198000,5/21/2018 13:30,626,cubic feet per second
4198000,5/21/2018 14:00,626,cubic feet per second
4198000,5/21/2018 14:30,626,cubic feet per second
4198000,5/21/2018 15:00,626,cubic feet per second
4198000,5/21/2018 15:30,626,cubic feet per second
4198000,5/21/2018 16:00,626,cubic feet per second
4198000,5/21/2018 16:30,626,cubic feet per second
4198000,5/21/2018 17:00,626,cubic feet per second
4198000,5/21/2018 17:30,636,cubic feet per second
4198000,5/21/2018 18:00,636,cubic feet per second
4198000,5/21/2018 18:30,636,cubic feet per second
4198000,5/21/2018 19:00,636,cubic feet per second
4198000,5/21/2018 19:30,647,cubic feet per second
4198000,5/21/2018 20:00,647,cubic feet per second
4198000,5/21/2018 20:30,647,cubic feet per second
4198000,5/21/2018 21:00,657,cubic feet per second
4198000,5/21/2018 21:30,657,cubic feet per second
4198000,5/21/2018 22:00,657,cubic feet per second
4198000,5/21/2018 22:30,657,cubic feet per second
4198000,5/21/2018 23:00,668,cubic feet per second
4198000,5/21/2018 23:30,701,cubic feet per second
4198000,5/22/2018 0:00,712,cubic feet per second
4198000,5/22/2018 0:30,724,cubic feet per second
4198000,5/22/2018 1:00,735,cubic feet per second
4198000,5/22/2018 1:30,747,cubic feet per second
4198000,5/22/2018 2:00,747,cubic feet per second
4198000,5/22/2018 2:30,758,cubic feet per second
4198000,5/22/2018 3:00,758,cubic feet per second
4198000,5/22/2018 3:30,770,cubic feet per second
4198000,5/22/2018 4:00,770,cubic feet per second
4198000,5/22/2018 4:30,770,cubic feet per second
4198000,5/22/2018 5:00,770,cubic feet per second
4198000,5/22/2018 5:30,782,cubic feet per second
4198000,5/22/2018 6:00,782,cubic feet per second
4198000,5/22/2018 6:30,782,cubic feet per second
4198000,5/22/2018 7:00,794,cubic feet per second
4198000,5/22/2018 7:30,794,cubic feet per second
4198000,5/22/2018 8:00,819,cubic feet per second
4198000,5/22/2018 8:30,831,cubic feet per second
4198000,5/22/2018 9:00,844,cubic feet per second
4198000,5/22/2018 9:30,844,cubic feet per second
4198000,5/22/2018 10:00,857,cubic feet per second
4198000,5/22/2018 10:30,857,cubic feet per second
4198000,5/22/2018 11:00,857,cubic feet per second
4198000,5/22/2018 11:30,857,cubic feet per second
4198000,5/22/2018 12:00,857,cubic feet per second
4198000,5/22/2018 12:30,857,cubic feet per second
4198000,5/22/2018 13:00,857,cubic feet per second
4198000,5/22/2018 13:30,844,cubic feet per second
4198000,5/22/2018 14:00,831,cubic feet per second
4198000,5/22/2018 14:30,831,cubic feet per second
4198000,5/22/2018 15:00,831,cubic feet per second
4198000,5/22/2018 15:30,831,cubic feet per second
4198000,5/22/2018 16:00,819,cubic feet per second
4198000,5/22/2018 16:30,819,cubic feet per second
4198000,5/22/2018 17:00,819,cubic feet per second
4198000,5/22/2018 17:30,819,cubic feet per second
4198000,5/22/2018 18:00,819,cubic feet per second
4198000,5/22/2018 18:30,831,cubic feet per second
4198000,5/22/2018 19:00,857,cubic feet per second
4198000,5/22/2018 19:30,882,cubic feet per second
4198000,5/22/2018 20:00,909,cubic feet per second
4198000,5/22/2018 20:30,963,cubic feet per second
4198000,5/22/2018 21:00,1020,cubic feet per second
4198000,5/22/2018 21:30,1110,cubic feet per second
4198000,5/22/2018 22:00,1200,cubic feet per second
4198000,5/22/2018 22:30,1330,cubic feet per second
4198000,5/22/2018 23:00,1530,cubic feet per second
4198000,5/22/2018 23:30,1720,cubic feet per second
4198000,5/23/2018 0:00,1940,cubic feet per second
4198000,5/23/2018 0:30,2170,cubic feet per second
4198000,5/23/2018 1:00,2430,cubic feet per second
4198000,5/23/2018 1:30,2670,cubic feet per second
4198000,5/23/2018 2:00,2950,cubic feet per second
4198000,5/23/2018 2:30,3210,cubic feet per second
4198000,5/23/2018 3:00,3480,cubic feet per second
4198000,5/23/2018 3:30,3730,cubic feet per second
4198000,5/23/2018 4:00,3990,cubic feet per second
4198000,5/23/2018 4:30,4240,cubic feet per second
4198000,5/23/2018 5:00,4490,cubic feet per second
4198000,5/23/2018 5:30,4730,cubic feet per second
4198000,5/23/2018 6:00,4900,cubic feet per second
4198000,5/23/2018 6:30,5070,cubic feet per second
4198000,5/23/2018 7:00,5190,cubic feet per second
4198000,5/23/2018 7:30,5390,cubic feet per second
4198000,5/23/2018 8:00,5490,cubic feet per second
4198000,5/23/2018 8:30,5590,cubic feet per second
4198000,5/23/2018 9:00,5670,cubic feet per second
4198000,5/23/2018 9:30,5720,cubic feet per second
4198000,5/23/2018 10:00,5800,cubic feet per second
4198000,5/23/2018 10:30,5850,cubic feet per second
4198000,5/23/2018 11:00,5880,cubic feet per second
4198000,5/23/2018 11:30,5900,cubic feet per second
4198000,5/23/2018 12:00,5960,cubic feet per second
4198000,5/23/2018 12:30,6010,cubic feet per second
4198000,5/23/2018 13:00,6010,cubic feet per second
4198000,5/23/2018 13:30,6060,cubic feet per second
4198000,5/23/2018 14:00,6120,cubic feet per second
4198000,5/23/2018 14:30,6170,cubic feet per second
4198000,5/23/2018 15:00,6170,cubic feet per second
4198000,5/23/2018 15:30,6220,cubic feet per second
4198000,5/23/2018 16:00,6220,cubic feet per second
4198000,5/23/2018 16:30,6250,cubic feet per second
4198000,5/23/2018 17:00,6250,cubic feet per second
4198000,5/23/2018 17:30,6220,cubic feet per second
4198000,5/23/2018 18:00,6200,cubic feet per second
4198000,5/23/2018 18:30,6170,cubic feet per second
4198000,5/23/2018 19:00,6140,cubic feet per second
4198000,5/23/2018 19:30,6120,cubic feet per second
4198000,5/23/2018 20:00,6060,cubic feet per second
4198000,5/23/2018 20:30,6010,cubic feet per second
4198000,5/23/2018 21:00,5930,cubic feet per second
4198000,5/23/2018 21:30,5900,cubic feet per second
4198000,5/23/2018 22:00,5830,cubic feet per second
4198000,5/23/2018 22:30,5770,cubic feet per second
4198000,5/23/2018 23:00,5700,cubic feet per second
4198000,5/23/2018 23:30,5620,cubic feet per second
4198000,5/24/2018 0:00,5520,cubic feet per second
4198000,5/24/2018 0:30,5470,cubic feet per second
4198000,5/24/2018 1:00,5390,cubic feet per second
4198000,5/24/2018 1:30,5320,cubic feet per second
4198000,5/24/2018 2:00,5240,cubic feet per second
4198000,5/24/2018 2:30,5150,cubic feet per second
4198000,5/24/2018 3:00,5070,cubic feet per second
4198000,5/24/2018 3:30,5020,cubic feet per second
4198000,5/24/2018 4:00,4930,cubic feet per second
4198000,5/24/2018 4:30,4880,cubic feet per second
4198000,5/24/2018 5:00,4800,cubic feet per second
4198000,5/24/2018 5:30,4760,cubic feet per second
4198000,5/24/2018 6:00,4660,cubic feet per second
4198000,5/24/2018 6:30,4610,cubic feet per second
4198000,5/24/2018 7:00,4540,cubic feet per second
4198000,5/24/2018 7:30,4470,cubic feet per second
4198000,5/24/2018 8:00,4400,cubic feet per second
4198000,5/24/2018 8:30,4350,cubic feet per second
4198000,5/24/2018 9:00,4310,cubic feet per second
4198000,5/24/2018 9:30,4240,cubic feet per second
4198000,5/24/2018 10:00,4220,cubic feet per second
4198000,5/24/2018 10:30,4150,cubic feet per second
4198000,5/24/2018 11:00,4080,cubic feet per second
4198000,5/24/2018 11:30,4040,cubic feet per second
4198000,5/24/2018 12:00,3970,cubic feet per second
4198000,5/24/2018 12:30,3950,cubic feet per second
4198000,5/24/2018 13:00,3910,cubic feet per second
4198000,5/24/2018 13:30,3860,cubic feet per second
4198000,5/24/2018 14:00,3820,cubic feet per second
4198000,5/24/2018 14:30,3780,cubic feet per second
4198000,5/24/2018 15:00,3730,cubic feet per second
4198000,5/24/2018 15:30,3690,cubic feet per second
4198000,5/24/2018 16:00,3670,cubic feet per second
4198000,5/24/2018 16:30,3630,cubic feet per second
4198000,5/24/2018 17:00,3590,cubic feet per second
4198000,5/24/2018 17:30,3540,cubic feet per second
4198000,5/24/2018 18:00,3500,cubic feet per second
4198000,5/24/2018 18:30,3480,cubic feet per second
4198000,5/24/2018 19:00,3430,cubic feet per second
4198000,5/24/2018 19:30,3410,cubic feet per second
4198000,5/24/2018 20:00,3370,cubic feet per second
4198000,5/24/2018 20:30,3330,cubic feet per second
4198000,5/24/2018 21:00,3290,cubic feet per second
4198000,5/24/2018 21:30,3250,cubic feet per second
4198000,5/24/2018 22:00,3230,cubic feet per second
4198000,5/24/2018 22:30,3190,cubic feet per second
4198000,5/24/2018 23:00,3150,cubic feet per second
4198000,5/24/2018 23:30,3120,cubic feet per second
4198000,5/25/2018 0:00,3100,cubic feet per second
4198000,5/25/2018 0:30,3060,cubic feet per second
4198000,5/25/2018 1:00,3020,cubic feet per second
4198000,5/25/2018 1:30,2990,cubic feet per second
4198000,5/25/2018 2:00,2950,cubic feet per second
4198000,5/25/2018 2:30,2910,cubic feet per second
4198000,5/25/2018 3:00,2880,cubic feet per second
4198000,5/25/2018 3:30,2840,cubic feet per second
4198000,5/25/2018 4:00,2810,cubic feet per second
4198000,5/25/2018 4:30,2770,cubic feet per second
4198000,5/25/2018 5:00,2740,cubic feet per second
4198000,5/25/2018 5:30,2700,cubic feet per second
4198000,5/25/2018 6:00,2670,cubic feet per second
4198000,5/25/2018 6:30,2650,cubic feet per second
4198000,5/25/2018 7:00,2600,cubic feet per second
4198000,5/25/2018 7:30,2560,cubic feet per second
4198000,5/25/2018 8:00,2530,cubic feet per second
4198000,5/25/2018 8:30,2490,cubic feet per second
4198000,5/25/2018 9:00,2460,cubic feet per second
4198000,5/25/2018 9:30,2430,cubic feet per second
4198000,5/25/2018 10:00,2400,cubic feet per second
4198000,5/25/2018 10:30,2360,cubic feet per second
4198000,5/25/2018 11:00,2330,cubic feet per second
4198000,5/25/2018 11:30,2300,cubic feet per second
4198000,5/25/2018 12:00,2270,cubic feet per second
4198000,5/25/2018 12:30,2230,cubic feet per second
4198000,5/25/2018 13:00,2190,cubic feet per second
4198000,5/25/2018 13:30,2160,cubic feet per second
